position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 1, 2011",David de Gea,"1,92m",59377,['Spain'],€70.00m,: Ablöse €25.00m,27,"Nov 7, 1990",ACF Fiorentina
Goalkeeper,right,,"Jul 27, 2015",Sergio Romero,"1,92m",30690,"['Argentina', 'Italy']",€5.00m,UC Sampdoria,31,"Feb 22, 1987",CA Boca Juniors
Goalkeeper,right,,"Jul 1, 2011",Sam Johnstone,"1,93m",110864,['England'],€2.50m,Manchester United U18,25,"Mar 25, 1993",Wolverhampton Wanderers
Goalkeeper,right,,"Jul 1, 2017",Joel Pereira,"1,89m",192611,"['Portugal', 'Switzerland']",€1.00m,Manchester United U23,22,"Jun 28, 1996",Reading FC
Centre-Back,right,,"Jul 1, 2016",Eric Bailly,"1,87m",286384,"[""Cote d'Ivoire""]",€35.00m,Villarreal CF,24,"Apr 12, 1994",Villarreal CF
Centre-Back,right,,"Jul 1, 2017",Victor Lindelöf,"1,87m",184573,['Sweden'],€25.00m,SL Benfica,23,"Jul 17, 1994",Manchester United
Centre-Back,right,,"Jul 1, 2011",Phil Jones,"1,85m",117996,['England'],€20.00m,Blackburn Rovers,26,"Feb 21, 1992",Retired
Centre-Back,left,,"Aug 20, 2014",Marcos Rojo,"1,86m",93176,['Argentina'],€18.00m,Sporting CP,28,"Mar 20, 1990",CA Boca Juniors
Centre-Back,right,,"Jul 1, 2010",Chris Smalling,"1,94m",103427,"['England', 'Jamaica']",€18.00m,Fulham FC,28,"Nov 22, 1989",Al-Fayha FC
Centre-Back,left,,"Sep 1, 2014",Daley Blind,"1,80m",12282,"['Netherlands', 'England']",€18.00m,Ajax Amsterdam,28,"Mar 9, 1990",Girona FC
Centre-Back,right,Thumb injury - Return unknown,"Jan 1, 2017",Axel Tuanzebe,"1,85m",342046,"['DR Congo', 'England']",€1.00m,Manchester United U18,20,"Nov 14, 1997",Ipswich Town
Left-Back,left,,"Jul 1, 2014",Luke Shaw,"1,78m",183288,['England'],€15.00m,Southampton FC,22,"Jul 12, 1995",Manchester United
Left-Back,both,,"Jul 1, 2011",Ashley Young,"1,75m",14086,"['England', 'Jamaica']",€7.00m,: Ablöse €18.00m,32,"Jul 9, 1985",Everton FC
Left-Back,left,,"Jul 1, 2018",Cameron Borthwick-Jackson,"1,90m",258879,['England'],€3.00m,Manchester United U23,21,"Feb 2, 1997",Without Club
Right-Back,right,,"Jul 11, 2015",Matteo Darmian,"1,83m",54906,['Italy'],€10.00m,Torino FC,28,"Dec 2, 1989",Inter Milan
Right-Back,right,,"Jul 1, 2009",Antonio Valencia,"1,80m",33544,['Ecuador'],€8.00m,Wigan Athletic,32,"Aug 4, 1985",Retired
Right-Back,right,,"Jan 1, 2016",Timothy Fosu-Mensah,"1,85m",315131,"['Netherlands', 'Ghana']",€7.00m,Manchester United U18,20,"Jan 2, 1998",Without Club
Defensive Midfield,left,,"Jul 31, 2017",Nemanja Matic,"1,94m",74683,"['Serbia', 'Slovakia']",€40.00m,Chelsea FC,29,"Aug 1, 1988",Olympique Lyon
Defensive Midfield,right,,"Jul 31, 2006",Michael Carrick,"1,89m",3878,['England'],€1.00m,Tottenham Hotspur,36,"Jul 28, 1981",Retired
Central Midfield,both,"Doping ban - until Mar 10, 2025 - cross-competition","Aug 9, 2016",Paul Pogba,"1,91m",122153,"['France', 'Guinea']",€90.00m,: Ablöse €105.00m,25,"Mar 15, 1993",Juventus FC
Central Midfield,both,,"Jul 6, 2016",Henrikh Mkhitaryan,"1,77m",55735,['Armenia'],€35.00m,Borussia Dortmund,29,"Jan 21, 1989",Inter Milan
Central Midfield,right,,"Jul 1, 2014",Ander Herrera,"1,82m",99343,['Spain'],€30.00m,Athletic Bilbao,28,"Aug 14, 1989",Athletic Bilbao
Central Midfield,right,,"Sep 2, 2013",Marouane Fellaini,"1,94m",39679,"['Belgium', 'Morocco']",€12.00m,: Ablöse €32.40m,30,"Nov 22, 1987",Retired
Central Midfield,right,,"Jul 1, 2017",Scott McTominay,"1,91m",315969,"['Scotland', 'England']",€7.00m,Manchester United U23,21,"Dec 8, 1996",SSC Napoli
Central Midfield,left,,,Ethan Hamilton,"1,87m",396286,['Scotland'],,,19,"Oct 18, 1998",Lincoln City
Attacking Midfield,right,,"Jul 1, 2014",Jesse Lingard,"1,74m",141660,['England'],€35.00m,Manchester United U21,25,"Dec 15, 1992",FC Seoul
Attacking Midfield,left,,"Jan 24, 2014",Juan Mata,"1,70m",44068,['Spain'],€30.00m,Chelsea FC,30,"Apr 28, 1988",Western Sydney Wanderers
Attacking Midfield,right,,"Jul 1, 2019",Angel Gomes,"1,66m",392770,"['England', 'Portugal']",,Manchester United U23,17,"Aug 31, 2000",LOSC Lille
Left Winger,right,,"Jan 1, 2016",Marcus Rashford,"1,85m",258923,"['England', 'St. Kitts & Nevis']",€65.00m,Manchester United U18,20,"Oct 31, 1997",Manchester United
Centre-Forward,left,,"Jul 10, 2017",Romelu Lukaku,"1,91m",96341,"['Belgium', 'DR Congo']",€90.00m,Everton FC,25,"May 13, 1993",SSC Napoli
Centre-Forward,right,"Calf problems - Return expected on Dec 2, 2024","Jan 22, 2018",Alexis Sánchez,"1,69m",40433,['Chile'],€70.00m,Arsenal FC,29,"Dec 19, 1988",Udinese Calcio
Centre-Forward,right,,"Sep 1, 2015",Anthony Martial,"1,81m",182877,"['France', 'Guadeloupe']",€65.00m,: Ablöse €60.00m,22,"Dec 5, 1995",AEK Athens
Centre-Forward,right,,"Aug 31, 2004",Wayne Rooney,"1,76m",3332,['England'],€10.00m,: Ablöse €37.00m,32,"Oct 24, 1985",Retired
Centre-Forward,right,,"Jul 1, 2016",Zlatan Ibrahimović,"1,95m",3455,"['Sweden', 'Bosnia-Herzegovina']",€4.00m,: Ablöse free transfer,36,"Oct 3, 1981",Retired
Centre-Forward,left,,"Jul 1, 2014",James Wilson,"1,83m",214104,['England'],€2.00m,Manchester United U18,22,"Dec 1, 1995",Northampton Town
