position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,left,,"Jul 1, 2017",Jordan Pickford,"1,85m",130164,['England'],€30.00m,Sunderland AFC,24,"Mar 7, 1994",Everton FC
Goalkeeper,right,,"Jul 9, 2013",Joel Robles,"1,94m",101118,['Spain'],€3.50m,: Ablöse €4.00m,28,"Jun 17, 1990",Estoril Praia
Goalkeeper,right,,"Jul 1, 2016",Maarten Stekelenburg,"1,97m",4311,['Netherlands'],€1.00m,Fulham FC,35,"Sep 22, 1982",Retired
Goalkeeper,right,,"Jul 1, 2016",Mateusz Hewelt,"1,91m",318547,"['Poland', 'Ireland']",,Everton FC U23,21,"Sep 23, 1996",Radcliffe FC
Centre-Back,right,,"Jul 3, 2017",Michael Keane,"1,88m",118534,"['England', 'Ireland']",€20.00m,: Ablöse €28.50m,25,"Jan 11, 1993",Everton FC
Centre-Back,left,,"Jan 31, 2018",Eliaquim Mangala,"1,87m",90681,"['France', 'Belgium']",€15.00m,Manchester City,27,"Feb 13, 1991",Estoril Praia
Centre-Back,left,,"Sep 1, 2015",Ramiro Funes Mori,"1,87m",11111,"['Argentina', 'United States']",€10.00m,: Ablöse €12.20m,27,"Mar 5, 1991",CA River Plate
Centre-Back,right,,"Aug 13, 2015",Mason Holgate,"1,87m",348623,"['Jamaica', 'England']",€7.00m,Barnsley FC,21,"Oct 22, 1996",West Bromwich Albion
Centre-Back,right,,"Aug 10, 2016",Ashley Williams,"1,83m",67355,"['Wales', 'England']",€5.00m,: Ablöse €14.00m,33,"Aug 23, 1984",Retired
Centre-Back,left,,"Aug 2, 2014",Brendan Galloway,"1,86m",208244,"['Zimbabwe', 'England']",€3.00m,Milton Keynes Dons,22,"Mar 17, 1996",Plymouth Argyle
Centre-Back,right,,"Jul 17, 2017",Cuco Martina,"1,85m",91251,"['Curacao', 'Netherlands']",€2.50m,Southampton FC,28,"Sep 25, 1989",Without Club
Centre-Back,right,,"Jul 4, 2007",Phil Jagielka,"1,80m",13520,"['England', 'Poland']",€1.50m,Sheffield United,35,"Aug 17, 1982",Retired
Centre-Back,right,,"Jul 1, 2014",Tyias Browning,"1,88m",156934,"['China', 'England']",€1.00m,Everton FC U21,24,"May 27, 1994",Shanghai Port
Centre-Back,right,,"Jan 1, 2016",Matthew Pennington,"1,85m",220755,['England'],€500k,Everton FC U21,23,"Oct 6, 1994",Blackpool FC
Centre-Back,right,,,Morgan Feeney,"1,90m",399373,['England'],,,19,"Feb 8, 1999",Shrewsbury Town
Centre-Back,,,,Michael Collins,,504508,"['England', 'Ireland']",,,17,"Sep 22, 2000",Without Club
Left-Back,left,,"Aug 7, 2007",Leighton Baines,"1,70m",13507,['England'],€8.00m,Wigan Athletic,33,"Dec 11, 1984",Retired
Left-Back,left,,"Jul 1, 2011",Luke Garbutt,"1,80m",110860,['England'],€1.00m,: Ablöse -,25,"May 21, 1993",Salford City
Right-Back,right,Team captain,"Jan 1, 2009",Séamus Coleman,"1,77m",68390,['Ireland'],€12.00m,Sligo Rovers,29,"Oct 11, 1988",Everton FC
Right-Back,right,,"Jul 1, 2017",Jonjoe Kenny,"1,76m",258883,"['England', 'Ireland']",€5.00m,Everton FC U23,21,"Mar 15, 1997",Hertha BSC
Defensive Midfield,right,,"Jan 12, 2017",Morgan Schneiderlin,"1,86m",56818,['France'],€20.00m,Manchester United,28,"Nov 8, 1989",Retired
Defensive Midfield,right,,"Jul 28, 2014",Muhamed Besic,"1,80m",93905,"['Bosnia-Herzegovina', 'Germany']",€5.00m,: Ablöse €4.80m,25,"Sep 10, 1992",Without Club
Defensive Midfield,right,,"Jan 1, 2018",Beni Baningime,"1,78m",399369,"['DR Congo', 'England']",€3.00m,Everton FC U23,19,"Sep 9, 1998",Heart of Midlothian FC
