position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Aug 31, 2017",Orestis Karnezis,"1,90m",16408,['Greece'],€3.00m,Udinese Calcio,32,"Jul 11, 1985",Retired
Goalkeeper,right,,"Jan 19, 2016",Costel Pantilimon,"2,03m",47659,['Romania'],€1.50m,Sunderland AFC,31,"Feb 1, 1987",Retired
Goalkeeper,right,,"Jul 1, 2014",Heurelho Gomes,"1,91m",19059,['Brazil'],€1.00m,Tottenham Hotspur,37,"Feb 15, 1981",Retired
Goalkeeper,right,,"Jul 1, 2017",Daniel Bachmann,"1,91m",120186,['Austria'],€250k,Stoke City U21,23,"Jul 9, 1994",Watford FC
Centre-Back,right,,"Jul 1, 2016",Christian Kabasele,"1,87m",81512,"['Belgium', 'DR Congo']",€7.00m,KRC Genk,27,"Feb 24, 1991",Udinese Calcio
Centre-Back,right,,"Jul 1, 2015",Sebastian Prödl,"1,94m",37981,['Austria'],€4.00m,SV Werder Bremen,31,"Jun 21, 1987",Retired
Centre-Back,left,,"Jul 22, 2015",Miguel Britos,"1,89m",76799,['Uruguay'],€3.50m,: Ablöse free transfer,32,"Jul 17, 1985",Retired
Centre-Back,right,,"Jul 1, 2014",Craig Cathcart,"1,89m",59606,['Northern Ireland'],€3.50m,Blackpool FC,29,"Feb 6, 1989",Retired
Centre-Back,right,,"Aug 19, 2016",Younès Kaboul,"1,92m",27114,"['France', 'Morocco']",€2.00m,Sunderland AFC,32,"Jan 4, 1986",Retired
Centre-Back,right,,"Aug 30, 2016",Adrian Mariappa,"1,79m",38145,"['Jamaica', 'England']",€1.50m,Crystal Palace,31,"Oct 3, 1986",Wealdstone FC
Centre-Back,right,,"Aug 31, 2017",Molla Wagué,"1,91m",129893,"['Mali', 'France']",€1.50m,Udinese Calcio,27,"Feb 21, 1991",Isola Capo Rizzuto
Centre-Back,right,,"Jul 1, 2012",Tommie Hoban,"1,88m",183161,"['Ireland', 'England']",€750k,Watford FC U18,24,"Jan 24, 1994",Hornchurch FC
Centre-Back,,,,Joy Mukena,"1,90m",506213,"['England', 'DR Congo']",,,18,"Jul 3, 1999",Crawley Town
Left-Back,left,,"Aug 31, 2017",Marvin Zeegelaar,"1,86m",92899,"['Netherlands', 'Suriname']",€3.00m,Sporting CP,27,"Aug 12, 1990",Without Club
Left-Back,left,,"Jul 2, 2015",Jose Cholevas,"1,84m",41112,"['Greece', 'Germany']",€2.00m,: Ablöse €2.50m,34,"Jun 27, 1984",Retired
Right-Back,right,,"Aug 23, 2016",Daryl Janmaat,"1,85m",60744,['Netherlands'],€6.00m,Newcastle United,28,"Jul 22, 1989",Retired
Right-Back,right,,"Jul 1, 2017",Kiko Femenía,"1,74m",76467,['Spain'],€5.00m,: Ablöse free transfer,27,"Feb 2, 1991",Villarreal CF
Defensive Midfield,right,,"Jul 6, 2015",Étienne Capoue,"1,89m",63494,"['France', 'Guadeloupe']",€8.00m,Tottenham Hotspur,29,"Jul 11, 1988",Without Club
Defensive Midfield,right,,"Jul 13, 2017",Nathaniel Chalobah,"1,85m",128900,"['England', 'Sierra Leone']",€5.00m,Chelsea FC,23,"Dec 12, 1994",Sheffield Wednesday
Central Midfield,right,,"Feb 1, 2016",Abdoulaye Doucouré,"1,83m",127187,"['Mali', 'France']",€15.00m,Stade Rennais FC,25,"Jan 1, 1993",Everton FC
Central Midfield,left,,"Jul 1, 2017",Will Hughes,"1,85m",207014,['England'],€10.00m,Derby County,23,"Apr 17, 1995",Crystal Palace
Central Midfield,both,,"Aug 19, 2016",Roberto Pereyra,"1,82m",112302,['Argentina'],€10.00m,: Ablöse €13.50m,27,"Jan 7, 1991",AEK Athens
Central Midfield,right,,"Jul 1, 2017",Tom Cleverley,"1,75m",73484,['England'],€9.00m,Everton FC,28,"Aug 12, 1989",Retired
Central Midfield,right,,"Jan 31, 2018",Didier Ndong,"1,79m",210081,['Gabon'],€8.00m,Sunderland AFC,24,"Jun 17, 1994",Esteghlal FC
Central Midfield,right,,"Aug 24, 2017",André Carrillo,"1,80m",135057,"['Peru', 'Portugal']",€6.00m,SL Benfica,27,"Jun 14, 1991",Sport Club Corinthians Paulista
Central Midfield,right,,"Jan 23, 2015",Ben Watson,"1,78m",14081,['England'],€1.00m,Wigan Athletic,32,"Jul 9, 1985",Retired
Central Midfield,right,,,Carl Stewart,"1,75m",479945,['England'],,,21,"May 2, 1997",Northwood FC
Right Winger,right,,"Jan 18, 2016",Nordin Amrabat,"1,79m",55619,"['Morocco', 'Netherlands']",€3.00m,Málaga CF,31,"Mar 31, 1987",AEK Athens
Right Winger,left,,"Jan 30, 2018",Dodi Lukébakio,"1,87m",303259,"['Belgium', 'DR Congo']",€3.00m,R Charleroi SC,20,"Sep 24, 1997",Sevilla FC
Centre-Forward,right,unknown injury - Return unknown,"Aug 8, 2017",Richarlison,"1,84m",378710,['Brazil'],€25.00m,Fluminense Football Club,21,"May 10, 1997",Tottenham Hotspur
Centre-Forward,right,,"Aug 9, 2017",Andre Gray,"1,78m",120565,"['Jamaica', 'England']",€15.00m,: Ablöse €20.40m,27,"Jun 26, 1991",Plymouth Argyle
Centre-Forward,right,Knee surgery - Return unknown,"Jul 1, 2018",Gerard Deulofeu,"1,77m",129476,['Spain'],€14.00m,FC Barcelona,24,"Mar 13, 1994",Udinese Calcio
Centre-Forward,right,,"Sep 22, 2012",Troy Deeney,"1,84m",65477,"['England', 'Jamaica']",€10.00m,,30,"Jun 29, 1988",Without Club
Centre-Forward,right,,"Aug 29, 2016",Stefano Okaka,"1,86m",35249,"['Italy', 'Nigeria']",€5.00m,: Ablöse €6.00m,28,"Aug 9, 1989",Without Club
Centre-Forward,right,,"Jul 1, 2016",Isaac Success,"1,82m",295331,['Nigeria'],€2.00m,Granada CF,22,"Jan 7, 1996",Al-Wasl FC
Centre-Forward,right,,"Jul 1, 2016",Jerome Sinclair,"1,81m",236513,['England'],€1.50m,: Ablöse free transfer,21,"Sep 20, 1996",Retired
Centre-Forward,right,,,Michael Folivi,"1,80m",479939,"['England', 'Ghana']",,,20,"Feb 25, 1998",Chesham United
