position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Aug 9, 2014",Karl Darlow,"1,90m",99397,"['Wales', 'England']",€4.50m,: Ablöse €5.00m,27,"Oct 8, 1990",Leeds United
Goalkeeper,right,,"Jul 1, 2018",Martin Dúbravka,"1,91m",74960,['Slovakia'],€4.00m,: Ablöse €4.00m,29,"Jan 15, 1989",Newcastle United
Goalkeeper,left,,"Aug 30, 2011",Rob Elliot,"1,90m",39037,"['Ireland', 'England']",€1.50m,Charlton Athletic,32,"Apr 30, 1986",Retired
Goalkeeper,right,,"Jul 1, 2014",Freddie Woodman,"1,88m",226049,['England'],€500k,Newcastle United U18,21,"Mar 4, 1997",Preston North End
Centre-Back,right,Team captain,"Aug 9, 2014",Jamaal Lascelles,"1,88m",183318,"['England', 'Barbados']",€15.00m,: Ablöse €5.00m,24,"Nov 11, 1993",Newcastle United
Centre-Back,right,,"Jul 4, 2017",Florian Lejeune,"1,90m",127108,['France'],€8.00m,SD Eibar,27,"May 20, 1991",Rayo Vallecano
Centre-Back,left,,"Aug 3, 2016",Ciaran Clark,"1,85m",98240,"['Ireland', 'England']",€6.00m,: Ablöse €6.00m,28,"Sep 26, 1989",Without Club
Centre-Back,right,,"Jul 30, 2015",Chancel Mbemba,"1,82m",203348,['DR Congo'],€6.00m,: Ablöse €12.00m,23,"Aug 8, 1994",Olympique Marseille
Centre-Back,right,,"Jul 21, 2016",Grant Hanley,"1,88m",121385,['Scotland'],€4.00m,Blackburn Rovers,26,"Nov 20, 1991",Norwich City
Centre-Back,left,,"Jul 1, 2012",Paul Dummett,"1,83m",170321,"['Wales', 'England']",€3.50m,Newcastle United U21,26,"Sep 26, 1991",Wigan Athletic
Centre-Back,left,,"Jul 8, 2016",Stuart Findlay,"1,91m",165334,['Scotland'],€250k,Celtic FC,22,"Sep 14, 1995",Kilmarnock FC
