position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 1, 2011",Kasper Schmeichel,"1,89m",16911,['Denmark'],€10.00m,Leeds United,31,"Nov 5, 1986",Celtic FC
Goalkeeper,right,,"Jul 19, 2017",Eldin Jakupovic,"1,91m",2857,"['Switzerland', 'Bosnia-Herzegovina']",€1.00m,: Ablöse €2.30m,33,"Oct 2, 1984",Retired
Goalkeeper,right,,"Jul 1, 2014",Ben Hamer,"1,93m",67283,['England'],€500k,Charlton Athletic,30,"Nov 20, 1987",Sheffield Wednesday
Centre-Back,right,,"Jul 1, 2017",Harry Maguire,"1,94m",177907,['England'],€25.00m,: Ablöse €13.70m,25,"Mar 5, 1993",Manchester United
Centre-Back,right,,"Aug 31, 2017",Aleksandar Dragovic,"1,86m",59032,"['Austria', 'Serbia']",€10.00m,Bayer 04 Leverkusen,27,"Mar 6, 1991",Austria Vienna
Centre-Back,right,,"Jan 22, 2016",Daniel Amartey,"1,86m",214056,['Ghana'],€5.00m,: Ablöse €6.60m,23,"Dec 21, 1994",Without Club
Centre-Back,right,,"Jan 30, 2012",Wes Morgan,"1,85m",10003,"['Jamaica', 'England']",€3.00m,: Ablöse €1.13m,34,"Jan 21, 1984",Retired
Centre-Back,right,,"Jul 1, 2015",Robert Huth,"1,91m",2998,['Germany'],€2.50m,Stoke City,33,"Aug 18, 1984",Retired
Centre-Back,right,,"Aug 3, 2015",Yohan Benalouane,"1,85m",50477,"['Tunisia', 'France']",€1.00m,Atalanta BC,31,"Mar 28, 1987",Without Club
Centre-Back,right,,"Jul 1, 2017",Sam Hughes,,395797,['England'],,Chester FC,21,"Apr 15, 1997",Stockport County
Centre-Back,right,,,Josh Knight,"1,85m",425026,['England'],,,20,"Sep 7, 1997",Hannover 96
Left-Back,left,"No eligibility - until Dec 31, 2024 - UEFA Conference League","Jul 1, 2015",Ben Chilwell,"1,80m",316125,"['England', 'New Zealand']",€8.00m,Leicester City U21,21,"Dec 21, 1996",Chelsea FC
Left-Back,left,,"Jul 1, 2015",Christian Fuchs,"1,87m",6636,['Austria'],€5.00m,FC Schalke 04,32,"Apr 7, 1986",Retired
Right-Back,right,,"Aug 30, 2014",Danny Simpson,"1,76m",37442,"['England', 'Jamaica']",€5.00m,: Ablöse €2.50m,31,"Jan 4, 1987",Retired
Defensive Midfield,right,,"Jan 3, 2017",Wilfred Ndidi,"1,83m",274839,"['Nigeria', 'England']",€25.00m,KRC Genk,21,"Dec 16, 1996",Leicester City
Defensive Midfield,right,,"Jul 6, 2017",Vicente Iborra,"1,90m",65467,['Spain'],€10.00m,Sevilla FC,30,"Jan 16, 1988",Levante UD
Defensive Midfield,right,,"Jul 3, 2016",Nampalys Mendy,"1,68m",111051,"['Senegal', 'France']",€5.00m,OGC Nice,26,"Jun 23, 1992",RC Lens
Defensive Midfield,right,,"Jan 1, 2018",Hamza Choudhury,"1,78m",341501,"['England', 'Bangladesh']",€1.00m,Leicester City U21,20,"Oct 1, 1997",Leicester City
