position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 27, 2014",David Ospina,"1,83m",73396,"['Colombia', 'France']",€5.00m,OGC Nice,29,"Aug 31, 1988",Atlético Nacional
Goalkeeper,left,,"Jul 1, 2015",Petr Cech,"1,96m",5658,['Czech Republic'],€3.00m,Chelsea FC,36,"May 20, 1982",Retired
Goalkeeper,right,,"Jul 1, 2015",Matt Macey,"2,01m",220491,['England'],€500k,Arsenal FC U21,23,"Sep 9, 1994",Colchester United
Goalkeeper,right,muscular problems - Return unknown,"Jul 1, 2018",Dejan Iliev,"1,95m",205757,"['North Macedonia', 'England']",,Arsenal FC U23,23,"Feb 25, 1995",UTA Arad
Centre-Back,right,,"Aug 30, 2016",Shkodran Mustafi,"1,84m",88590,"['Germany', 'Albania']",€25.00m,Valencia CF,26,"Apr 17, 1992",Retired
Centre-Back,left,"Muscle injury - Return expected on Nov 18, 2024","Jul 1, 2017",Sead Kolasinac,"1,83m",94005,"['Bosnia-Herzegovina', 'Germany']",€18.00m,FC Schalke 04,25,"Jun 20, 1993",Atalanta BC
Centre-Back,right,,"Jul 7, 2010",Laurent Koscielny,"1,86m",76277,"['France', 'Poland']",€15.00m,FC Lorient,32,"Sep 10, 1985",Retired
Centre-Back,right,,"Jul 28, 2014",Calum Chambers,"1,82m",215118,['England'],€14.00m,Southampton FC,23,"Jan 20, 1995",Cardiff City
Centre-Back,right,,"Jul 22, 2016",Rob Holding,"1,89m",253341,['England'],€7.00m,Bolton Wanderers,22,"Sep 20, 1995",Crystal Palace
Centre-Back,right,,"Jan 4, 2018",Konstantinos Mavropanos,"1,94m",415912,['Greece'],€3.00m,PAS Giannina,20,"Dec 11, 1997",West Ham United
Centre-Back,right,,"Jan 21, 2015",Krystian Bielik,"1,92m",287247,['Poland'],€2.00m,Legia Warszawa,20,"Jan 4, 1998",Birmingham City
Centre-Back,right,,"Aug 31, 2011",Per Mertesacker,"2,00m",6710,['Germany'],€1.00m,SV Werder Bremen,33,"Sep 29, 1984",Retired
Left-Back,left,,"Jan 31, 2013",Nacho Monreal,"1,79m",43003,['Spain'],€13.00m,Málaga CF,32,"Feb 26, 1986",Retired
Left-Back,left,,,Cohen Bramall,"1,78m",480191,['England'],€250k,,22,"Apr 2, 1996",Rotherham United
Right-Back,right,,"Jul 1, 2014",Héctor Bellerín,"1,78m",191217,['Spain'],€40.00m,Arsenal FC U21,23,"Mar 19, 1995",Real Betis Balompié
Right-Back,right,,"Jul 1, 2017",Ainsley Maitland-Niles,"1,80m",285845,"['England', 'Jamaica']",€7.00m,Arsenal FC U23,20,"Aug 29, 1997",Olympique Lyon
Right-Back,right,,"Jul 17, 2014",Mathieu Debuchy,"1,77m",27306,['France'],€4.50m,Newcastle United,32,"Jul 28, 1985",Retired
Right-Back,right,,"Jul 8, 2011",Carl Jenkinson,"1,85m",126321,"['England', 'Finland']",€3.50m,Charlton Athletic,26,"Feb 8, 1992",Bromley FC
Right-Back,right,,,Jordi Osei-Tutu,"1,76m",397099,"['England', 'Ghana']",,,19,"Oct 2, 1998",Bolton Wanderers
Defensive Midfield,left,,"Jul 1, 2016",Granit Xhaka,"1,86m",111455,['Switzerland'],€40.00m,Borussia Mönchengladbach,25,"Sep 27, 1992",Bayer 04 Leverkusen
Defensive Midfield,right,,"Jul 1, 2011",Francis Coquelin,"1,77m",74869,"['France', 'Réunion']",€12.00m,Arsenal FC Reserves,27,"May 13, 1991",Without Club
Defensive Midfield,right,,"Jan 14, 2016",Mohamed Elneny,"1,79m",160438,['Egypt'],€10.00m,: Ablöse €12.50m,25,"Jul 11, 1992",Al-Jazira Club
Defensive Midfield,right,,,Marcus McGuane,"1,78m",340320,"['England', 'Ireland']",€500k,,19,"Feb 2, 1999",Bristol City
Defensive Midfield,right,,,Charlie Gilmour,"1,87m",293726,"['Scotland', 'England']",,,19,"Feb 11, 1999",Inverness Caledonian Thistle FC
Defensive Midfield,right,,,Ben Sheaf,"1,85m",314384,['England'],,,20,"Feb 5, 1998",Coventry City
Central Midfield,right,Hamstring injury - Return unknown,"Jul 1, 2008",Aaron Ramsey,"1,78m",50057,['Wales'],€45.00m,: Ablöse €6.40m,27,"Dec 26, 1990",Cardiff City
Central Midfield,right,"No eligibility - until Jan 31, 2025 - UEFA Europa League - 8 matchdays","Aug 8, 2011",Alex Oxlade-Chamberlain,"1,80m",143424,['England'],€40.00m,Southampton FC,24,"Aug 15, 1993",Besiktas JK
Central Midfield,both,,"Jan 22, 2018",Henrikh Mkhitaryan,"1,77m",55735,['Armenia'],€35.00m,Manchester United,29,"Jan 21, 1989",Inter Milan
Central Midfield,left,,"Jul 1, 2008",Jack Wilshere,"1,72m",74223,['England'],€20.00m,Arsenal FC U18,26,"Jan 1, 1992",Retired
Central Midfield,both,,"Aug 7, 2012",Santi Cazorla,"1,68m",15799,['Spain'],€2.50m,Málaga CF,33,"Dec 13, 1984",Real Oviedo
Central Midfield,left,,,Vlad Dragomir,"1,78m",319213,"['Romania', 'Cyprus']",€50k,,19,"Apr 24, 1999",Pafos FC
Central Midfield,left,"Knee surgery - Return expected on Mar 15, 2025",,Josh Dasilva,"1,84m",340321,"['England', 'Angola']",,,19,"Oct 23, 1998",Brentford FC
Central Midfield,right,,"Jul 1, 2019",Joe Willock,"1,86m",340329,"['England', 'Montserrat']",,Arsenal FC U23,18,"Aug 20, 1999",Newcastle United
Attacking Midfield,left,,"Sep 2, 2013",Mesut Özil,"1,80m",35664,['Germany'],€50.00m,Real Madrid,29,"Oct 15, 1988",Retired
Attacking Midfield,right,,,Jeff Reine-Adélaïde,"1,84m",326300,"['France', 'Martinique']",€3.00m,,20,"Jan 17, 1998",US Salernitana 1919
Left Winger,right,,"Jul 1, 2015",Alex Iwobi,"1,83m",242631,"['Nigeria', 'England']",€15.00m,Arsenal FC U21,22,"May 3, 1996",Fulham FC
Right Winger,both,,"Jan 20, 2006",Theo Walcott,"1,75m",33713,['England'],€20.00m,Southampton FC,29,"Mar 16, 1989",Retired
Right Winger,right,,"Jul 1, 2019",Reiss Nelson,"1,75m",340325,"['England', 'Jamaica']",,Arsenal FC U23,18,"Dec 10, 1999",Fulham FC
Centre-Forward,right,,"Jan 31, 2018",Pierre-Emerick Aubameyang,"1,87m",58864,"['Gabon', 'France']",€75.00m,Borussia Dortmund,29,"Jun 18, 1989",Al-Qadsiah FC
Centre-Forward,right,"Calf problems - Return expected on Dec 2, 2024","Jul 10, 2014",Alexis Sánchez,"1,69m",40433,['Chile'],€70.00m,FC Barcelona,29,"Dec 19, 1988",Udinese Calcio
Centre-Forward,right,,"Jul 5, 2017",Alexandre Lacazette,"1,75m",93720,"['France', 'Guadeloupe']",€60.00m,: Ablöse €53.00m,27,"May 28, 1991",Olympique Lyon
Centre-Forward,left,,"Jul 1, 2012",Olivier Giroud,"1,92m",82442,['France'],€18.00m,: Ablöse €12.00m,31,"Sep 30, 1986",Los Angeles FC
Centre-Forward,right,,"Sep 1, 2014",Danny Welbeck,"1,85m",67063,"['England', 'Ghana']",€15.00m,Manchester United,27,"Nov 26, 1990",Brighton & Hove Albion
Centre-Forward,right,,"Jul 1, 2015",Chuba Akpom,"1,83m",197642,"['England', 'Nigeria']",€1.20m,Arsenal FC U21,22,"Oct 9, 1995",Ajax Amsterdam
Centre-Forward,right,,"Jan 1, 2019",Eddie Nketiah,"1,75m",340324,"['England', 'Ghana']",,Arsenal FC U23,19,"May 30, 1999",Crystal Palace
