position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 1, 1997",Shay Given,"1,85m",3146,['Ireland'],€8.80m,Blackburn Rovers,31,"Apr 20, 1976",Retired
Goalkeeper,right,,"Jul 1, 1993",Steve Harper,"1,88m",3562,['England'],€1.30m,Seaham Red Star,32,"Mar 14, 1975",Retired
Goalkeeper,,,"Jul 1, 2006",Pavel Srnicek,"1,88m",5963,"['Czech Republic', 'France']",€600k,SC Beira-Mar,39,"Mar 10, 1968",---
Goalkeeper,left,,"Jul 1, 2008",Tim Krul,"1,93m",33027,['Netherlands'],€250k,Newcastle United Reserves,19,"Apr 3, 1988",Luton Town
Goalkeeper,right,,"Jul 1, 2007",Fraser Forster,"2,01m",52570,['England'],,Newcastle United U18,19,"Mar 17, 1988",Tottenham Hotspur
Centre-Back,right,,"Jan 30, 2007",Oguchi Onyewu,"1,93m",12517,"['United States', 'Belgium']",€5.00m,: Ablöse €375k,25,"May 13, 1982",Retired
Centre-Back,right,,"Jul 1, 2003",Steven Taylor,"1,86m",17273,['England'],€4.10m,Newcastle United U18,21,"Jan 23, 1986",Retired
Centre-Back,right,,"Jul 12, 2002",Titus Bramble,"1,92m",3130,"['England', 'Montserrat']",€3.70m,Ipswich Town,25,"Jul 31, 1981",Retired
Centre-Back,right,,"Aug 31, 2007",Abdoulaye Faye,"1,87m",6107,"['Senegal', 'France']",€3.00m,: Ablöse €2.80m,29,"Feb 26, 1978",Retired
Centre-Back,right,,"Jan 1, 2005",Peter Ramage,"1,85m",28801,"['England', 'Scotland']",€1.90m,Newcastle United Reserves,23,"Nov 22, 1983",Retired
Centre-Back,,,"Jul 19, 2005",Craig Moore,,11367,"['Australia', 'England']",€1.40m,Borussia Mönchengladbach,31,"Dec 12, 1975",Retired
Centre-Back,right,,"Jul 1, 2006",Paul Huntington,"1,91m",45516,['England'],€800k,Newcastle United U18,19,"Sep 17, 1987",Bradford City
Centre-Back,both,,"Jul 1, 2006",David Edgar,"1,91m",44910,"['Canada', 'England']",€500k,Newcastle United U18,20,"May 19, 1987",Retired
Left-Back,left,,"Jan 1, 2005",Celestine Babayaro,"1,75m",3153,"['Nigeria', 'England']",€3.40m,: Ablöse free transfer,28,"Aug 29, 1978",Retired
Left-Back,left,,"Aug 1, 2006",Olivier Bernard,"1,75m",3301,['France'],€1.50m,: Ablöse free transfer,27,"Oct 14, 1979",Retired
Right-Back,right,,"Jul 1, 2004",Stephen Carr,"1,75m",4046,['Ireland'],€3.10m,: Ablöse €3.00m,30,"Aug 29, 1976",Retired
Defensive Midfield,right,,"Jul 29, 2004",Nicky Butt,"1,78m",3543,['England'],€3.30m,Manchester United,32,"Jan 21, 1975",Retired
Central Midfield,right,,"Jul 1, 2005",Scott Parker,"1,80m",3785,['England'],€12.00m,Chelsea FC,26,"Oct 13, 1980",Retired
Central Midfield,left,,"Jul 1, 2005",Emre Belözoğlu,"1,70m",5782,['Türkiye'],€10.00m,: Ablöse €5.00m,26,"Sep 7, 1980",Retired
Central Midfield,right,,"Jul 2, 2004",James Milner,"1,75m",3333,['England'],€4.70m,Leeds United,21,"Jan 4, 1986",Brighton & Hove Albion
Central Midfield,left,,"Jan 1, 2006",Matthew Pattison,"1,73m",38370,"['South Africa', 'England']",€150k,Newcastle United U18,20,"Oct 27, 1986",Retired
Right Midfield,right,,"Jul 1, 1999",Kieron Dyer,"1,70m",3118,"['England', 'Antigua and Barbuda']",€9.20m,Ipswich Town,28,"Dec 29, 1978",Retired
Right Midfield,left,,"Jul 1, 2006",Damien Duff,"1,77m",3259,['Ireland'],€7.80m,Chelsea FC,28,"Mar 2, 1979",Retired
Right Midfield,right,,"Jan 1, 2006",Nolberto Solano,"1,76m",3460,['Peru'],€4.60m,: Ablöse €2.25m,32,"Dec 12, 1974",Retired
Left Midfield,left,,"Jul 1, 2004",Alan O'Brien,"1,78m",37543,['Ireland'],€650k,Newcastle United U18,22,"Feb 20, 1985",Retired
Attacking Midfield,right,,"Aug 31, 2006",Antoine Sibierski,"1,87m",5489,"['France', 'Poland']",€2.40m,: Ablöse free transfer,32,"Aug 5, 1974",Retired
