position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 1, 2006",Joe Hart,"1,96m",40204,['England'],€24.00m,: Ablöse €900k,26,"Apr 19, 1987",Retired
Goalkeeper,right,,"Jan 31, 2012",Costel Pantilimon,"2,03m",47659,['Romania'],€3.00m,Politehnica Timisoara (- 2012),26,"Feb 1, 1987",Retired
Goalkeeper,right,,"Aug 31, 2012",Richard Wright,"1,90m",3120,['England'],€250k,: Ablöse free transfer,35,"Nov 5, 1977",Retired
Goalkeeper,right,,"Jul 1, 2011",Eirik Holmen Johansen,"2,01m",121387,['Norway'],,: Ablöse -,20,"Jul 12, 1992",SK Brann
Centre-Back,right,,"Aug 22, 2008",Vincent Kompany,"1,90m",9594,"['Belgium', 'DR Congo']",€35.00m,: Ablöse €8.50m,27,"Apr 10, 1986",Retired
Centre-Back,left,,"Aug 31, 2012",Matija Nastasic,"1,88m",143559,['Serbia'],€17.00m,: Ablöse €15.20m,20,"Mar 28, 1993",CD Leganés
Centre-Back,right,,"Aug 12, 2012",Jack Rodwell,"1,88m",57079,['England'],€15.00m,: Ablöse €15.00m,22,"Mar 11, 1991",Without Club
Centre-Back,left,,"Aug 25, 2009",Joleon Lescott,"1,91m",4241,['England'],€11.50m,: Ablöse €27.50m,30,"Aug 16, 1982",Retired
Centre-Back,right,,"Jul 6, 2011",Stefan Savic,"1,87m",107010,"['Montenegro', 'Serbia']",€10.00m,FK Partizan Belgrade,22,"Jan 8, 1991",Trabzonspor
Centre-Back,right,,"Jul 28, 2009",Kolo Touré,"1,78m",3202,"[""Cote d'Ivoire"", 'England']",€6.00m,: Ablöse €18.70m,32,"Mar 19, 1981",Retired
Centre-Back,left,,"Jan 1, 2012",Karim Rekik,"1,86m",182579,"['Netherlands', 'Tunisia']",€2.00m,: Ablöse -,18,"Dec 2, 1994",Al-Jazira Club
Centre-Back,right,"No eligibility - until Jan 31, 2025 - UEFA Champions League","Jul 1, 2010",Dedryck Boyata,"1,88m",88262,"['Belgium', 'DR Congo']",€1.75m,: Ablöse -,22,"Nov 28, 1990",Club Brugge KV
Centre-Back,left,,,Courtney Meppen-Walter,"1,84m",181548,['England'],,,18,"Aug 2, 1994",Nantwich Town FC
Left-Back,left,,"Jul 4, 2011",Gaël Clichy,"1,76m",7449,"['France', 'Martinique']",€15.00m,: Ablöse €7.75m,27,"Jul 26, 1985",Retired
Left-Back,left,,"Jul 24, 2010",Aleksandar Kolarov,"1,87m",46156,['Serbia'],€12.50m,: Ablöse €23.86m,27,"Nov 10, 1985",Retired
Left-Back,left,,"Jan 2, 2009",Wayne Bridge,"1,78m",3682,['England'],€1.50m,Chelsea FC,32,"Aug 5, 1980",Retired
Right-Back,right,,"Jan 1, 2006",Micah Richards,"1,80m",32617,"['England', 'St. Kitts & Nevis']",€16.00m,: Ablöse -,25,"Jun 24, 1988",Retired
Right-Back,right,,"Aug 31, 2008",Pablo Zabaleta,"1,76m",20007,"['Argentina', 'Spain']",€16.00m,RCD Espanyol Barcelona,28,"Jan 16, 1985",Retired
Right-Back,right,,"Aug 31, 2012",Maicon,"1,85m",18301,['Brazil'],€5.00m,: Ablöse €3.75m,31,"Jul 26, 1981",Retired
Defensive Midfield,right,,"Aug 31, 2012",Javi García,"1,87m",36350,['Spain'],€17.00m,SL Benfica,26,"Feb 8, 1987",Retired
Defensive Midfield,left,,"Jul 1, 2009",Gareth Barry,"1,84m",3291,['England'],€8.50m,: Ablöse €13.90m,32,"Feb 23, 1981",Unknown
Defensive Midfield,right,,"Jan 21, 2009",Nigel de Jong,"1,74m",4672,"['Netherlands', 'Suriname']",€7.00m,: Ablöse €18.00m,28,"Nov 30, 1984",Retired
Defensive Midfield,right,Torn ankle ligaments - Return unknown,,George Evans,"1,84m",181498,['England'],,,18,"Dec 13, 1994",Wrexham AFC
Central Midfield,right,,"Jul 2, 2010",Yaya Touré,"1,88m",13091,"[""Cote d'Ivoire"", 'England']",€36.00m,FC Barcelona,30,"May 13, 1983",Retired
Central Midfield,right,,"Aug 17, 2010",James Milner,"1,75m",3333,['England'],€17.00m,: Ablöse €22.00m,27,"Jan 4, 1986",Brighton & Hove Albion
Central Midfield,,,"Jul 1, 2010",Abdisalam Ibrahim,,121406,['Norway'],€500k,: Ablöse -,22,"May 1, 1991",Without Club
Central Midfield,right,,"Jul 1, 2011",Abdul Razak,"1,79m",177321,"[""Cote d'Ivoire""]",,: Ablöse -,20,"Nov 11, 1992",Magusa Türk Gücü
Left Midfield,left,,,Jérémy Hélan,"1,81m",103261,['France'],,,21,"May 9, 1992",Retired
Attacking Midfield,left,,"Jul 14, 2010",David Silva,"1,70m",35518,['Spain'],€44.00m,: Ablöse €28.75m,27,"Jan 8, 1986",Retired
Attacking Midfield,right,,"Aug 24, 2011",Samir Nasri,"1,77m",18935,"['France', 'Algeria']",€21.00m,: Ablöse €27.50m,26,"Jun 26, 1987",Retired
Attacking Midfield,right,,,Denis Suárez,"1,76m",165007,['Spain'],€1.00m,,19,"Jan 6, 1994",Villarreal CF
Left Winger,right,,"Aug 31, 2012",Scott Sinclair,"1,77m",31552,"['England', 'Jamaica']",€7.50m,: Ablöse €7.80m,24,"Mar 25, 1989",Bristol Rovers
Left Winger,right,,,Luca Scapuzzi,"1,82m",88709,['Italy'],€100k,,22,"Apr 15, 1991",FC Rhodense
Right Winger,left,Suspended -  - cross-competition,"Feb 1, 2010",Adam Johnson,"1,82m",31579,['England'],€15.00m,Middlesbrough FC,25,"Jul 14, 1987",Retired
Right Winger,left,,"Aug 15, 2012",Rony Lopes,"1,74m",174694,"['Portugal', 'Brazil']",,: Ablöse -,17,"Dec 28, 1995",Alanyaspor
Centre-Forward,right,,"Jul 28, 2011",Sergio Agüero,"1,73m",26399,"['Argentina', 'Spain']",€45.00m,: Ablöse €40.00m,25,"Jun 2, 1988",Retired
Centre-Forward,right,,"Aug 12, 2010",Mario Balotelli,"1,89m",45146,"['Italy', 'Ghana']",€30.00m,: Ablöse €29.50m,22,"Aug 12, 1990",Genoa CFC
Centre-Forward,right,,"Jan 7, 2011",Edin Dzeko,"1,93m",28396,['Bosnia-Herzegovina'],€27.00m,VfL Wolfsburg,27,"Mar 17, 1986",Fenerbahce
Centre-Forward,right,,"Jul 14, 2009",Carlos Tevez,"1,71m",4276,['Argentina'],€27.00m,: Ablöse €29.00m,29,"Feb 5, 1984",Retired
Centre-Forward,right,,"Jul 1, 2008",John Guidetti,"1,85m",98596,['Sweden'],€7.00m,: Ablöse -,21,"Apr 15, 1992",AIK
Centre-Forward,right,,,Alex Nimely,"1,80m",121410,"['Liberia', 'England']",,,22,"May 11, 1991",Retired
