position,foot,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Jul 4, 2005",Pepe Reina,"1,88m",7825,['Spain'],€10.00m,: Ablöse €9.80m,30,"Aug 31, 1982",Como 1907
Goalkeeper,left,"Jul 1, 2010",Brad Jones,"1,94m",4042,"['Australia', 'England']",€1.50m,Middlesbrough FC,31,"Mar 19, 1982",Retired
Goalkeeper,right,"Sep 1, 2008",Péter Gulácsi,"1,90m",57071,['Hungary'],€300k,MTK Budapest U19,23,"May 6, 1990",RB Leipzig
Goalkeeper,right,"Jan 30, 2012",Danny Ward,"1,91m",203026,['Wales'],,Wrexham AFC,20,"Jun 22, 1993",Leicester City
Centre-Back,left,"Jan 1, 2006",Daniel Agger,"1,91m",22832,['Denmark'],€19.00m,Bröndby IF,28,"Dec 12, 1984",Retired
Centre-Back,right,"Jan 11, 2008",Martin Skrtel,"1,91m",24180,['Slovakia'],€15.00m,: Ablöse €10.00m,28,"Dec 15, 1984",Hajskala Raztocno
Centre-Back,right,"Aug 31, 2011",Sebastián Coates,"1,96m",102427,"['Uruguay', 'Spain']",€4.50m,Club Nacional,22,"Oct 7, 1990",Club Nacional
Centre-Back,left,"Jul 1, 2010",Danny Wilson,"1,87m",103819,['Scotland'],€1.50m,: Ablöse €2.75m,21,"Dec 27, 1991",Livingston FC
Centre-Back,right,"Jul 1, 1996",Jamie Carragher,"1,85m",3597,['England'],€1.00m,: Ablöse -,35,"Jan 28, 1978",Retired
Centre-Back,right,,Stephen Sama,"1,89m",86204,"['Germany', 'Cameroon']",,,20,"Mar 5, 1993",Without Club
Centre-Back,right,,Conor Coady,"1,85m",128901,['England'],,,20,"Feb 25, 1993",Leicester City
Centre-Back,left,"Jul 1, 2011",Jack Robinson,"1,80m",128909,['England'],,: Ablöse -,19,"Sep 1, 1993",Sheffield United
Centre-Back,right,,Lloyd Jones,"1,91m",244040,"['England', 'Wales']",,,17,"Oct 7, 1995",Charlton Athletic
Left-Back,left,"Aug 11, 2011",José Enrique,"1,84m",35571,['Spain'],€14.00m,Newcastle United,27,"Jan 23, 1986",Retired
Right-Back,both,"Jul 1, 2009",Glen Johnson,"1,82m",3881,['England'],€12.00m,: Ablöse €20.50m,28,"Aug 23, 1984",Retired
Right-Back,right,"Jul 1, 2008",Martin Kelly,"1,91m",78959,['England'],€5.00m,: Ablöse -,23,"Apr 27, 1990",Without Club
Right-Back,right,"Jul 1, 2011",Andre Wisdom,"1,86m",128912,"['England', 'Jamaica']",€1.00m,: Ablöse -,20,"May 9, 1993",Derry City
Right-Back,right,"Jan 1, 2011",Jon Flanagan,"1,81m",145922,"['England', 'Ireland']",,: Ablöse -,20,"Jan 1, 1993",Retired
Defensive Midfield,right,"Jul 1, 2007",Lucas Leiva,"1,79m",41414,"['Brazil', 'Italy']",€15.00m,Grêmio Foot-Ball Porto Alegrense,26,"Jan 9, 1987",Retired
Defensive Midfield,left,"Aug 25, 2012",Nuri Şahin,"1,80m",31095,"['Türkiye', 'Germany']",€8.00m,Real Madrid,24,"Sep 5, 1988",Retired
Defensive Midfield,right,"Jul 1, 2009",Jay Spearing,"1,68m",52111,['England'],€3.00m,: Ablöse -,24,"Nov 25, 1988",Liverpool FC U21
Defensive Midfield,both,"Jul 1, 2009",Dani Pacheco,"1,68m",28285,['Spain'],€500k,: Ablöse -,22,"Jan 5, 1991",Wisla Plock
Central Midfield,right,"Aug 10, 2012",Joe Allen,"1,70m",51452,['Wales'],€15.00m,: Ablöse €19.00m,23,"Mar 14, 1990",Swansea City
Central Midfield,right,"Aug 1, 1998",Steven Gerrard,"1,83m",3109,['England'],€11.50m,: Ablöse -,33,"May 30, 1980",Retired
Central Midfield,right,"Jul 1, 2011",Jordan Henderson,"1,82m",61651,['England'],€10.50m,Sunderland AFC,23,"Jun 17, 1990",Ajax Amsterdam
Central Midfield,right,"Jul 1, 2010",Jonjo Shelvey,"1,84m",71292,"['England', 'Ireland']",€5.50m,Charlton Athletic,21,"Feb 27, 1992",Eyüpspor
Central Midfield,left,"Jul 1, 2011",Charlie Adam,"1,85m",28990,['Scotland'],€5.00m,Blackpool FC,27,"Dec 10, 1985",Retired
Left Midfield,left,"Jul 15, 2011",Stewart Downing,"1,80m",4063,['England'],€8.50m,: Ablöse €22.80m,28,"Jul 22, 1984",Retired
Attacking Midfield,right,"Jan 30, 2013",Philippe Coutinho,"1,72m",80444,"['Brazil', 'Portugal']",€10.00m,: Ablöse €13.00m,21,"Jun 12, 1992",Clube de Regatas Vasco da Gama
Attacking Midfield,right,"Jul 19, 2010",Joe Cole,"1,76m",3876,['England'],€4.00m,Chelsea FC,31,"Nov 8, 1981",Retired
Left Winger,right,"Jul 13, 2012",Fabio Borini,"1,80m",96754,['Italy'],€12.00m,: Ablöse €13.30m,22,"Mar 29, 1991",UC Sampdoria
Left Winger,right,"Jul 1, 2012",Raheem Sterling,"1,70m",134425,"['England', 'Jamaica']",€11.50m,: Ablöse -,18,"Dec 8, 1994",Arsenal FC
Left Winger,right,"Aug 17, 2012",Oussama Assaidi,"1,75m",57275,"['Morocco', 'Netherlands']",€5.00m,: Ablöse €4.00m,24,"Aug 15, 1988",Retired
Right Winger,left,"Jul 1, 2012",Suso,"1,77m",111961,['Spain'],€3.00m,: Ablöse -,19,"Nov 19, 1993",Sevilla FC
