position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 1, 2005",Edwin van der Sar,"1,99m",3516,['Netherlands'],€4.50m,Fulham FC,39,"Oct 29, 1970",Retired
Goalkeeper,,,"Jul 2, 2007",Tomasz Kuszczak,,1320,"['Poland', 'England']",€4.00m,West Bromwich Albion,28,"Mar 20, 1982",Retired
Goalkeeper,left,,"Jul 1, 2005",Ben Foster,"1,93m",13572,['England'],€3.00m,Stoke City,27,"Apr 3, 1983",Retired
Goalkeeper,right,,"Jul 1, 2011",Ben Amos,"1,93m",73472,['England'],€100k,Manchester United Reserves,20,"Apr 10, 1990",Port Vale FC
Centre-Back,right,,"Jan 5, 2006",Nemanja Vidic‎,"1,90m",19726,['Serbia'],€35.00m,: Ablöse €10.50m,28,"Oct 21, 1981",Retired
Centre-Back,right,,"Jul 22, 2002",Rio Ferdinand,"1,89m",3235,['England'],€31.00m,Leeds United,31,"Nov 7, 1978",Retired
Centre-Back,both,,"Jul 18, 2023",Jonny Evans,"1,88m",42412,['Northern Ireland'],€8.50m,Leicester City,22,"Jan 3, 1988",Manchester United
Centre-Back,right,,"Jul 1, 1996",Wes Brown,"1,85m",3405,['England'],€8.00m,Manchester United U18,30,"Oct 13, 1979",Retired
Centre-Back,right,,"Jul 1, 2001",John O'Shea,"1,92m",3540,['Ireland'],€7.00m,Manchester United Reserves,29,"Apr 30, 1981",Retired
Centre-Back,left,,,Oliver Gill,"1,85m",73506,['England'],€50k,,19,"Sep 15, 1990",Retired
Left-Back,left,,"Jan 10, 2006",Patrice Evra,"1,74m",5285,"['France', 'Senegal']",€27.00m,: Ablöse €8.00m,29,"May 15, 1981",Retired
Right-Back,right,,"Jul 1, 2009",Antonio Valencia,"1,80m",33544,['Ecuador'],€17.50m,Wigan Athletic,24,"Aug 4, 1985",Retired
Right-Back,right,Knee injury - Return unknown,"Jan 1, 2008",Rafael,"1,72m",61892,"['Brazil', 'Portugal']",€4.50m,Fluminense Football Club,19,"Jul 9, 1990",Botafogo de Futebol e Regatas
Right-Back,right,,"Jul 1, 1992",Gary Neville,"1,80m",3403,['England'],€3.00m,Manchester United U18,35,"Feb 18, 1975",Retired
Right-Back,right,,"Jul 1, 2008",Fábio,"1,72m",61891,"['Brazil', 'Portugal']",€2.00m,Manchester United U18,19,"Jul 9, 1990",Grêmio Foot-Ball Porto Alegrense
Right-Back,right,,"Jan 8, 2009",Ritchie De Laet,"1,84m",55687,['Belgium'],€1.25m,Stoke City,21,"Nov 28, 1988",Retired
Defensive Midfield,right,,"Jul 31, 2006",Michael Carrick,"1,89m",3878,['England'],€26.00m,Tottenham Hotspur,28,"Jul 28, 1981",Retired
Defensive Midfield,,,"Jul 1, 2007",Owen Hargreaves,,201,"['England', 'Canada']",€12.00m,: Ablöse €25.00m,29,"Jan 20, 1981",Retired
Defensive Midfield,right,,,Matt Gill,"1,80m",77546,['England'],€175k,,29,"Nov 8, 1980",Retired
Central Midfield,left,,"Jul 2, 2007",Anderson,"1,76m",31645,['Brazil'],€21.00m,FC Porto,22,"Apr 13, 1988",Retired
Central Midfield,right,,"Jul 1, 2001",Darren Fletcher,"1,84m",3547,['Scotland'],€18.00m,Manchester United U18,26,"Feb 1, 1984",Retired
Central Midfield,right,,"Jan 8, 2012",Paul Scholes,"1,68m",3397,['England'],€6.00m,,35,"Nov 16, 1974",Retired
Central Midfield,right,,"Jul 1, 2008",Darron Gibson,"1,83m",42413,"['Ireland', 'Northern Ireland']",€2.50m,Manchester United Reserves,22,"Oct 25, 1987",Retired
Central Midfield,right,,,Matty James,"1,81m",73522,['England'],€800k,,18,"Jul 22, 1991",Wrexham AFC
Central Midfield,right,,"Jan 1, 2008",Rodrigo Possebon,"1,83m",73552,"['Italy', 'Brazil']",€800k,Sport Club Internacional Jugend,21,"Feb 13, 1989",Retired
Central Midfield,right,,,Corry Evans,"1,80m",73501,['Northern Ireland'],€600k,,19,"Jul 30, 1990",Bradford City
Left Midfield,left,,"Jul 1, 1991",Ryan Giggs,"1,79m",3406,['Wales'],€7.50m,Manchester United U18,36,"Nov 29, 1973",Retired
Attacking Midfield,both,,"Jul 5, 2005",Ji-sung Park,"1,78m",4592,"['Korea, South']",€11.50m,: Ablöse €7.30m,29,"Feb 25, 1981",Retired
Left Winger,both,,"Jul 2, 2007",Nani,"1,77m",33706,"['Portugal', 'Cape Verde']",€12.50m,Sporting CP,23,"Nov 17, 1986",CF Estrela Amadora
Left Winger,right,,,Joshua King,"1,80m",91059,['Norway'],€100k,,18,"Jan 15, 1992",FC Toulouse
Left Winger,right,,,Cameron Stewart,"1,72m",73566,"['England', 'Scotland']",,,19,"Apr 8, 1991",Retired
Right Winger,left,,"Jan 1, 2009",Zoran Tosic,"1,71m",46180,['Serbia'],€5.50m,FK Partizan Belgrade,23,"Apr 28, 1987",Retired
Right Winger,right,,"Jul 8, 2009",Gabriel Obertan,"1,86m",43261,"['France', 'Guadeloupe']",€3.50m,: Ablöse €4.00m,21,"Feb 26, 1989",Charlotte Independence
Second Striker,right,unknown injury - Return unknown,,Magnus Wolff Eikrem,"1,73m",54775,['Norway'],,,19,"Aug 8, 1990",Molde FK
Centre-Forward,right,,"Aug 31, 2004",Wayne Rooney,"1,76m",3332,['England'],€53.00m,: Ablöse €37.00m,24,"Oct 24, 1985",Retired
Centre-Forward,,,"Sep 1, 2008",Dimitar Berbatov,,65,['Bulgaria'],€29.00m,Tottenham Hotspur,29,"Jan 30, 1981",Retired
Centre-Forward,both,,"Jul 3, 2009",Michael Owen,"1,73m",1397,['England'],€11.00m,Newcastle United,30,"Dec 14, 1979",Retired
Centre-Forward,right,,"Jul 17, 2009",Mame Diouf,"1,85m",62049,['Senegal'],€3.00m,Molde FK,22,"Dec 16, 1987",Ankara Keciörengücü
Centre-Forward,right,,"Jul 1, 2008",Danny Welbeck,"1,85m",67063,"['England', 'Ghana']",€2.50m,Manchester United U18,19,"Nov 26, 1990",Brighton & Hove Albion
Centre-Forward,right,,"Jan 1, 2009",Federico Macheda,"1,85m",61887,['Italy'],€1.50m,Manchester United U18,18,"Aug 22, 1991",Asteras Aktor
