position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,left,,"Jul 1, 2004",Petr Cech,"1,96m",5658,['Czech Republic'],€26.00m,Stade Rennais FC,29,"May 20, 1982",Retired
Goalkeeper,right,,"Jul 2, 2009",Ross Turnbull,"1,93m",29159,['England'],€1.50m,Middlesbrough FC,26,"Jan 4, 1985",Retired
Goalkeeper,right,,"Jul 1, 2006",Hilário,"1,89m",13886,['Portugal'],€500k,CD Nacional,35,"Oct 21, 1975",Retired
Centre-Back,right,,"Jan 1, 2000",John Terry,"1,87m",3160,['England'],€34.00m,: Ablöse -,30,"Dec 7, 1980",Retired
Centre-Back,right,,"Aug 31, 2016",David Luiz,"1,89m",46741,"['Brazil', 'Portugal']",€20.00m,: Ablöse €35.00m,24,"Apr 22, 1987",CR Flamengo
Centre-Back,right,,"Jul 1, 2004",Alex,"1,88m",15420,['Brazil'],€16.00m,Santos FC,29,"Jun 17, 1982",Retired
Centre-Back,right,,"Jul 1, 2006",Michael Mancienne,"1,84m",38100,"['Seychelles', 'England']",€3.50m,Chelsea FC U18,23,"Jan 8, 1988",Retired
Centre-Back,right,,"Jul 1, 2009",Jeffrey Bruma,"1,89m",88721,"['Netherlands', 'Suriname']",€2.00m,Chelsea FC U18,19,"Nov 13, 1991",Without Club
Left-Back,left,,"Aug 31, 2006",Ashley Cole,"1,76m",3182,"['England', 'Barbados']",€27.00m,: Ablöse €7.40m,30,"Dec 20, 1980",Retired
Left-Back,left,Knee surgery - Return unknown,"Jul 1, 2007",Ryan Bertrand,"1,79m",40611,['England'],€1.00m,Chelsea FC U18,21,"Aug 5, 1989",Retired
Left-Back,left,,"Jul 1, 2009",Patrick van Aanholt,"1,76m",52119,"['Netherlands', 'Curacao']",€1.00m,Chelsea FC U18,20,"Aug 29, 1990",Without Club
Right-Back,right,,"Jan 15, 2008",Branislav Ivanovic,"1,85m",36827,['Serbia'],€21.00m,: Ablöse €12.00m,27,"Feb 22, 1984",Retired
Right-Back,right,,"Jul 16, 2008",Bosingwa,"1,83m",9813,"['Portugal', 'DR Congo']",€17.00m,FC Porto,28,"Aug 24, 1982",Retired
Right-Back,right,,"Jul 1, 2004",Paulo Ferreira,"1,83m",9832,['Portugal'],€2.00m,: Ablöse €20.00m,32,"Jan 18, 1979",Retired
Defensive Midfield,right,,"Aug 19, 2005",Michael Essien,"1,78m",5588,"['Ghana', 'France']",€36.00m,: Ablöse €38.00m,28,"Dec 3, 1982",Retired
Defensive Midfield,right,,"Jul 19, 2006",John Obi Mikel,"1,88m",30739,"['Nigeria', 'England']",€20.00m,Lyn 1896 FK,24,"Apr 22, 1987",Retired
Defensive Midfield,right,,"Jul 1, 2012",Nathaniel Chalobah,"1,85m",128900,"['England', 'Sierra Leone']",,Chelsea FC U18,16,"Dec 12, 1994",Sheffield Wednesday
Central Midfield,right,,"Jul 1, 2001",Frank Lampard,"1,84m",3163,['England'],€25.00m,: Ablöse €16.00m,33,"Jun 20, 1978",Retired
Central Midfield,right,,"Aug 13, 2010",Ramires,"1,79m",54170,['Brazil'],€14.00m,SL Benfica,24,"Mar 24, 1987",Retired
Central Midfield,left,,"Jul 1, 2010",Josh McEachran,"1,78m",128905,"['England', 'Scotland']",€3.50m,Chelsea FC Reserves,18,"Mar 1, 1993",Oxford United
Central Midfield,right,,,Jacob Mellis,"1,81m",50379,['England'],,,20,"Jan 8, 1991",Retired
Central Midfield,right,,,Jacopo Sala,"1,81m",96806,['Italy'],,,19,"Dec 5, 1991",Without Club
Central Midfield,right,,,Billy Clifford,"1,70m",128194,['England'],,,18,"Oct 18, 1992",Barnet FC
Left Midfield,left,,"Jul 1, 2009",Yuriy Zhirkov,"1,80m",16760,['Russia'],€12.00m,CSKA Moscow,27,"Aug 20, 1983",Retired
Attacking Midfield,left,unknown injury - Return unknown,"Jul 1, 2008",Gaël Kakuta,"1,73m",74297,"['DR Congo', 'France']",€3.00m,Chelsea FC U18,20,"Jun 21, 1991",Esteghlal FC
Left Winger,left,,"Jul 9, 2007",Florent Malouda,"1,77m",5461,"['France', 'French Guiana']",€20.00m,: Ablöse €19.00m,31,"Jun 13, 1980",Retired
Left Winger,right,,"Jul 1, 2006",Salomon Kalou,"1,84m",7971,"[""Cote d'Ivoire""]",€14.00m,: Ablöse €4.00m,25,"Aug 5, 1985",Retired
Left Winger,right,,"Jul 1, 2009",Fabio Borini,"1,80m",96754,['Italy'],€100k,Chelsea FC U18,20,"Mar 29, 1991",UC Sampdoria
Right Winger,right,,"Jul 2, 2010",Yossi Benayoun,"1,75m",7858,['Israel'],€11.00m,: Ablöse €7.00m,31,"May 5, 1980",Retired
Centre-Forward,right,,"Jan 31, 2011",Fernando Torres,"1,86m",7767,['Spain'],€46.00m,: Ablöse €58.50m,27,"Mar 20, 1984",Retired
Centre-Forward,both,,"Jul 25, 2014",Didier Drogba,"1,89m",3924,"[""Cote d'Ivoire"", 'France']",€25.00m,Galatasaray,33,"Mar 11, 1978",Retired
Centre-Forward,right,,"Jan 11, 2008",Nicolas Anelka,"1,86m",3226,"['France', 'Martinique']",€17.00m,: Ablöse €18.00m,32,"Mar 14, 1979",Retired
Centre-Forward,left,,"Jul 3, 2009",Daniel Sturridge,"1,82m",47082,['England'],€5.00m,: Ablöse €7.25m,21,"Sep 1, 1989",Retired
