position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 1, 2006",Joe Hart,"1,96m",40204,['England'],€15.00m,: Ablöse €900k,24,"Apr 19, 1987",Retired
Goalkeeper,right,,"Feb 1, 2009",Shay Given,"1,85m",3146,['Ireland'],€5.50m,Newcastle United,35,"Apr 20, 1976",Retired
Goalkeeper,right,,"Jul 1, 2009",Stuart Taylor,"1,98m",3190,['England'],€1.00m,: Ablöse free transfer,30,"Nov 28, 1980",Retired
Goalkeeper,right,,"Jan 1, 2010",David González,"1,94m",52267,['Colombia'],,Without Club,28,"Jul 20, 1982",Retired
Centre-Back,right,,"Aug 22, 2008",Vincent Kompany,"1,90m",9594,"['Belgium', 'DR Congo']",€20.00m,: Ablöse €8.50m,25,"Apr 10, 1986",Retired
Centre-Back,right,,"Jul 28, 2009",Kolo Touré,"1,78m",3202,"[""Cote d'Ivoire"", 'England']",€19.00m,: Ablöse €18.70m,30,"Mar 19, 1981",Retired
Centre-Back,right,,"Jul 1, 2010",Jérôme Boateng,"1,92m",26485,['Germany'],€15.00m,: Ablöse €12.50m,22,"Sep 3, 1988",LASK
Centre-Back,left,,"Aug 25, 2009",Joleon Lescott,"1,91m",4241,['England'],€13.00m,: Ablöse €27.50m,28,"Aug 16, 1982",Retired
Centre-Back,right,,"Jul 1, 2004",Nedum Onuoha,"1,83m",28810,"['England', 'Nigeria']",€6.00m,: Ablöse -,24,"Nov 12, 1986",Retired
Centre-Back,right,"No eligibility - until Jan 31, 2025 - UEFA Champions League","Jul 1, 2010",Dedryck Boyata,"1,88m",88262,"['Belgium', 'DR Congo']",€2.00m,: Ablöse -,20,"Nov 28, 1990",Club Brugge KV
Centre-Back,left,,"Jul 1, 2008",Ryan McGivern,"1,88m",61632,['Northern Ireland'],€100k,: Ablöse -,21,"Jan 8, 1990",Newry City AFC
Centre-Back,left,,,Greg Cunningham,"1,83m",114093,['Ireland'],€50k,,20,"Jan 31, 1991",Galway United FC
Centre-Back,right,,"Jul 1, 2011",Frédéric Veseli,"1,85m",111433,"['Albania', 'Switzerland']",,: Ablöse -,18,"Nov 20, 1992",KF Egnatia
Centre-Back,left,,"Jul 1, 2010",Ben Mee,"1,80m",74810,['England'],,: Ablöse -,21,"Sep 21, 1989",Brentford FC
Left-Back,left,,"Jul 24, 2010",Aleksandar Kolarov,"1,87m",46156,['Serbia'],€15.00m,: Ablöse €23.86m,25,"Nov 10, 1985",Retired
Left-Back,left,,"Jan 2, 2009",Wayne Bridge,"1,78m",3682,['England'],€5.00m,Chelsea FC,30,"Aug 5, 1980",Retired
Left-Back,,,,Chris Chantler,"1,80m",121403,['England'],,,20,"Dec 16, 1990",Without Club
Right-Back,right,,"Aug 31, 2008",Pablo Zabaleta,"1,76m",20007,"['Argentina', 'Spain']",€12.00m,RCD Espanyol Barcelona,26,"Jan 16, 1985",Retired
Right-Back,right,,"Jan 1, 2006",Micah Richards,"1,80m",32617,"['England', 'St. Kitts & Nevis']",€10.00m,: Ablöse -,23,"Jun 24, 1988",Retired
Right-Back,right,,"Jul 1, 2007",Shay Logan,"1,73m",58579,['England'],€250k,: Ablöse -,23,"Jan 29, 1988",Retired
Right-Back,right,,"Jul 1, 2009",Javan Vidal,"1,83m",99452,['England'],€100k,: Ablöse -,22,"May 10, 1989",Retired
Right-Back,right,,"Jul 1, 2010",Reece Wabara,"1,83m",121416,"['England', 'Nigeria']",,: Ablöse -,19,"Dec 28, 1991",Retired
