position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 1, 2007",Lukasz Fabianski,"1,90m",29692,['Poland'],€4.00m,: Ablöse €4.35m,26,"Apr 18, 1985",West Ham United
Goalkeeper,right,,"Jul 14, 2004",Manuel Almunia,"1,91m",16621,['Spain'],€3.00m,Celta de Vigo,34,"May 19, 1977",Retired
Goalkeeper,right,,"Jul 1, 2008",Wojciech Szczęsny,"1,95m",44058,['Poland'],€2.00m,Arsenal FC U18,21,"Apr 18, 1990",FC Barcelona
Goalkeeper,right,,"Jul 4, 2005",Vito Mannone,"1,88m",33781,['Italy'],€1.00m,Atalanta Primavera,23,"Mar 2, 1988",LOSC Lille
Goalkeeper,,,"Jul 1, 2012",James Shea,"1,85m",91340,"['England', 'Ireland']",€50k,Arsenal FC U21,20,"Jun 16, 1991",Luton Town
Goalkeeper,,,"Mar 1, 2011",Jens Lehmann,,122,['Germany'],,,41,"Nov 10, 1969",Retired
Centre-Back,left,,"Jul 1, 2009",Thomas Vermaelen,"1,83m",15904,['Belgium'],€18.00m,: Ablöse €12.00m,25,"Nov 14, 1985",Retired
Centre-Back,right,,"Jul 7, 2010",Laurent Koscielny,"1,86m",76277,"['France', 'Poland']",€10.00m,FC Lorient,25,"Sep 10, 1985",Retired
Centre-Back,,,"Jul 1, 2004",Johan Djourou,,34561,"['Switzerland', ""Cote d'Ivoire""]",€6.50m,Arsenal FC U18,24,"Jan 18, 1987",Retired
Centre-Back,right,,"Aug 26, 2010",Sébastien Squillaci,"1,85m",5293,"['France', 'Italy']",€6.00m,Sevilla FC,30,"Aug 11, 1980",Retired
Centre-Back,left,,"Jul 1, 2011",Ignasi Miquel,"1,89m",70245,['Spain'],,Arsenal FC Reserves,18,"Sep 28, 1992",Granada CF
Left-Back,left,,"Aug 4, 2003",Gaël Clichy,"1,76m",7449,"['France', 'Martinique']",€15.00m,: Ablöse €375k,25,"Jul 26, 1985",Retired
Left-Back,left,,"Jul 1, 2007",Kieran Gibbs,"1,81m",44792,['England'],€3.50m,Arsenal FC U18,21,"Sep 26, 1989",Retired
Right-Back,right,,"Jul 12, 2007",Bacary Sagna,"1,76m",26764,"['France', 'Senegal']",€17.00m,AJ Auxerre,28,"Feb 14, 1983",Retired
Right-Back,right,,"Jan 7, 2005",Emmanuel Eboué,"1,78m",13058,"[""Cote d'Ivoire"", 'Belgium']",€6.50m,KSK Beveren (- 2010),28,"Jun 4, 1983",Retired
Defensive Midfield,right,,"Aug 11, 2005",Alex Song,"1,85m",27394,"['Cameroon', 'France']",€17.00m,: Ablöse €4.00m,23,"Sep 9, 1987",Retired
Defensive Midfield,right,,"Aug 31, 2006",Denílson,"1,78m",42352,['Brazil'],€9.00m,São Paulo Futebol Clube,23,"Feb 16, 1988",Retired
Defensive Midfield,right,,,Håvard Nordtveit,"1,88m",42234,['Norway'],€2.00m,,21,"Jun 21, 1990",Retired
Central Midfield,right,,"Jul 1, 2004",Cesc Fàbregas,"1,79m",8806,['Spain'],€55.00m,Arsenal FC U18,24,"May 4, 1987",Retired
Central Midfield,left,,"Jul 1, 2008",Jack Wilshere,"1,72m",74223,['England'],€10.00m,Arsenal FC U18,19,"Jan 1, 1992",Retired
Central Midfield,right,,"Jan 13, 2006",Abou Diaby,"1,91m",26763,"['France', ""Cote d'Ivoire""]",€9.00m,AJ Auxerre,25,"May 11, 1986",Retired
Central Midfield,right,Hamstring injury - Return unknown,"Jul 1, 2008",Aaron Ramsey,"1,78m",50057,['Wales'],€6.00m,: Ablöse €6.40m,20,"Dec 26, 1990",Cardiff City
Central Midfield,right,,"Jul 1, 2008",Henri Lansbury,"1,83m",44794,['England'],€600k,Arsenal FC U18,20,"Oct 12, 1990",Retired
Central Midfield,right,,"Jan 1, 2010",Craig Eastmond,"1,82m",67426,"['England', 'Jamaica']",€500k,Arsenal FC U18,20,"Dec 9, 1990",Wealdstone FC
Central Midfield,left,,,Conor Henderson,"1,83m",91330,"['Ireland', 'England']",€50k,,19,"Sep 8, 1991",Without Club
Attacking Midfield,right,,"Jul 11, 2008",Samir Nasri,"1,77m",18935,"['France', 'Algeria']",€25.00m,Olympique Marseille,24,"Jun 26, 1987",Retired
Attacking Midfield,both,,"Jul 1, 2006",Tomas Rosicky,"1,79m",132,['Czech Republic'],€7.50m,Borussia Dortmund,30,"Oct 4, 1980",Retired
Attacking Midfield,left,,"Jul 1, 2009",Jay Emmanuel-Thomas,"1,91m",27969,"['England', 'St. Lucia']",€300k,Arsenal FC U18,20,"Dec 27, 1990",Without Club
Left Winger,both,,"Jan 31, 2009",Andrey Arshavin,"1,72m",15378,['Russia'],€21.00m,: Ablöse €16.50m,30,"May 29, 1981",Retired
Right Winger,both,,"Jan 20, 2006",Theo Walcott,"1,75m",33713,['England'],€14.00m,Southampton FC,22,"Mar 16, 1989",Retired
Right Winger,left,,"Jan 1, 2006",Carlos Vela,"1,77m",35773,"['Mexico', 'Spain']",€5.00m,Deportivo Guadalajara U20,22,"Mar 1, 1989",Los Angeles FC
Centre-Forward,left,,"Jul 1, 2004",Robin van Persie,"1,83m",4380,['Netherlands'],€24.00m,: Ablöse €4.50m,27,"Aug 6, 1983",Retired
Centre-Forward,right,,"Jul 1, 2010",Marouane Chamakh,"1,88m",19085,"['Morocco', 'France']",€17.00m,: Ablöse free transfer,27,"Jan 10, 1984",Retired
Centre-Forward,,,"Jul 1, 2007",Nicklas Bendtner,,34557,['Denmark'],€8.50m,Arsenal FC Reserves,23,"Jan 16, 1988",Retired
