position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jan 6, 2011",Anders Lindegaard,"1,93m",22491,['Denmark'],€3.20m,: Ablöse €5.00m,27,"Apr 13, 1984",Retired
Goalkeeper,,,"Jul 2, 2007",Tomasz Kuszczak,,1320,"['Poland', 'England']",€3.00m,West Bromwich Albion,29,"Mar 20, 1982",Retired
Goalkeeper,right,,"Jul 1, 2005",Edwin van der Sar,"1,99m",3516,['Netherlands'],,Fulham FC,40,"Oct 29, 1970",Retired
Goalkeeper,right,,"Jul 1, 2011",Ben Amos,"1,93m",73472,['England'],,Manchester United Reserves,21,"Apr 10, 1990",Port Vale FC
Centre-Back,right,,"Jan 5, 2006",Nemanja Vidic‎,"1,90m",19726,['Serbia'],€37.00m,: Ablöse €10.50m,29,"Oct 21, 1981",Retired
Centre-Back,right,,"Jul 22, 2002",Rio Ferdinand,"1,89m",3235,['England'],€20.00m,Leeds United,32,"Nov 7, 1978",Retired
Centre-Back,both,,"Jul 18, 2023",Jonny Evans,"1,88m",42412,['Northern Ireland'],€9.00m,Leicester City,23,"Jan 3, 1988",Manchester United
Centre-Back,right,,"Jul 1, 2001",John O'Shea,"1,92m",3540,['Ireland'],€6.50m,Manchester United Reserves,30,"Apr 30, 1981",Retired
Centre-Back,right,,"Jul 1, 1996",Wes Brown,"1,85m",3405,['England'],€6.00m,Manchester United U18,31,"Oct 13, 1979",Retired
Centre-Back,right,,"Jul 1, 2010",Chris Smalling,"1,94m",103427,"['England', 'Jamaica']",€5.00m,Fulham FC,21,"Nov 22, 1989",Al-Fayha FC
Centre-Back,left,,,Oliver Gill,"1,85m",73506,['England'],,,20,"Sep 15, 1990",Retired
Left-Back,left,,"Jan 10, 2006",Patrice Evra,"1,74m",5285,"['France', 'Senegal']",€27.00m,: Ablöse €8.00m,30,"May 15, 1981",Retired
Right-Back,right,,"Jul 1, 2009",Antonio Valencia,"1,80m",33544,['Ecuador'],€19.00m,Wigan Athletic,25,"Aug 4, 1985",Retired
Right-Back,right,Knee injury - Return unknown,"Jan 1, 2008",Rafael,"1,72m",61892,"['Brazil', 'Portugal']",€10.00m,Fluminense Football Club,20,"Jul 9, 1990",Botafogo de Futebol e Regatas
Right-Back,right,,"Jul 1, 2008",Fábio,"1,72m",61891,"['Brazil', 'Portugal']",€3.50m,Manchester United U18,20,"Jul 9, 1990",Grêmio Foot-Ball Porto Alegrense
