position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,left,Adductor injury - Return unknown,"Jul 26, 2011",Thibaut Courtois,"2,00m",108390,['Belgium'],€35.00m,: Ablöse €8.95m,24,"May 11, 1992",Real Madrid
Goalkeeper,right,,"Jul 13, 2015",Asmir Begovic,"1,99m",33873,"['Bosnia-Herzegovina', 'Canada']",€12.00m,Stoke City,29,"Jun 20, 1987",Everton FC
Goalkeeper,right,,"Jul 1, 2014",Jamal Blackman,"1,99m",128898,"['England', 'Barbados']",€250k,Chelsea FC U21,22,"Oct 27, 1993",Without Club
Goalkeeper,right,,"Oct 8, 2015",Marco Amelia,"1,90m",16810,['Italy'],€250k,Without Club,34,"Apr 2, 1982",Retired
Centre-Back,right,,"Aug 24, 2012",César Azpilicueta,"1,78m",57500,['Spain'],€20.00m,Olympique Marseille,26,"Aug 28, 1989",Atlético de Madrid
Centre-Back,right,,"Jan 31, 2014",Kurt Zouma,"1,90m",157509,"['France', 'Central African Republic']",€17.00m,: Ablöse €14.60m,21,"Oct 27, 1994",Al-Orobah FC
Centre-Back,right,,"Jan 16, 2012",Gary Cahill,"1,93m",27511,['England'],€16.00m,: Ablöse €8.40m,30,"Dec 19, 1985",Retired
Centre-Back,left,,"Jan 1, 2013",Nathan Aké,"1,80m",177476,"['Netherlands', ""Cote d'Ivoire""]",€4.50m,Chelsea FC U18,21,"Feb 18, 1995",Manchester City
Centre-Back,left,,"Sep 1, 2015",Papy Djilobodji,"1,93m",136610,['Senegal'],€3.50m,: Ablöse €3.50m,27,"Dec 1, 1988",Fatih Karagümrük
Centre-Back,right,,"Jul 1, 2010",Tomas Kalas,"1,84m",148657,['Czech Republic'],€3.00m,SK Sigma Olomouc,23,"May 15, 1993",FC Schalke 04
Centre-Back,right,,"Sep 1, 2015",Michael Hector,"1,93m",157490,"['Jamaica', 'England']",€3.00m,Reading FC,23,"Jul 19, 1992",Without Club
Centre-Back,right,,"Jan 1, 2000",John Terry,"1,87m",3160,['England'],€3.00m,: Ablöse -,35,"Dec 7, 1980",Retired
Centre-Back,right,Cruciate ligament surgery - Return unknown,"Jan 30, 2016",Matt Miazga,"1,93m",245893,"['United States', 'Poland']",€2.50m,New York Red Bulls,20,"Jul 19, 1995",FC Cincinnati
Centre-Back,right,,"Jul 1, 2017",Fikayo Tomori,"1,85m",303254,"['England', 'Canada']",,Chelsea FC U23,18,"Dec 19, 1997",AC Milan
Centre-Back,left,,"Jul 1, 2018",Jake Clarke-Salter,"1,88m",316551,"['England', 'Ireland']",,Chelsea FC U23,18,"Sep 22, 1997",Queens Park Rangers
Left-Back,left,,"Aug 16, 2015",Abdul Rahman Baba,"1,79m",224884,['Ghana'],€13.00m,FC Augsburg,21,"Jul 2, 1994",PAOK Thessaloniki
Right-Back,right,,"Jan 15, 2008",Branislav Ivanovic,"1,85m",36827,['Serbia'],€11.00m,: Ablöse €12.00m,32,"Feb 22, 1984",Retired
