position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,left,Adductor injury - Return unknown,"Jul 26, 2011",Thibaut Courtois,"2,00m",108390,['Belgium'],€25.00m,,: Ablöse €8.95m,22,"May 11, 1992",Real Madrid
Goalkeeper,left,,"Jul 1, 2004",Petr Cech,"1,96m",5658,['Czech Republic'],€20.00m,,Stade Rennais FC,32,"May 20, 1982",Retired
Goalkeeper,,,"Jul 9, 2013",Mark Schwarzer,,3357,"['Australia', 'Germany']",€1.00m,,Fulham FC,41,"Oct 6, 1972",Retired
Goalkeeper,right,,"Jul 1, 2010",Matej Delac,"1,90m",60220,['Croatia'],€750k,,: Ablöse €3.00m,21,"Aug 20, 1992",AC Horsens
Goalkeeper,right,,"Jul 1, 2006",Hilário,"1,89m",13886,['Portugal'],€250k,,CD Nacional,38,"Oct 21, 1975",Retired
Goalkeeper,right,,"Jul 1, 2014",Jamal Blackman,"1,99m",128898,"['England', 'Barbados']",€200k,,Chelsea FC U21,20,"Oct 27, 1993",Without Club
Centre-Back,right,,"Aug 31, 2016",David Luiz,"1,89m",46741,"['Brazil', 'Portugal']",€26.00m,,: Ablöse €35.00m,27,"Apr 22, 1987",CR Flamengo
Centre-Back,right,,"Jan 16, 2012",Gary Cahill,"1,93m",27511,['England'],€19.00m,,: Ablöse €8.40m,28,"Dec 19, 1985",Retired
Centre-Back,right,,"Aug 24, 2012",César Azpilicueta,"1,78m",57500,['Spain'],€18.00m,,Olympique Marseille,24,"Aug 28, 1989",Atlético de Madrid
Centre-Back,right,,"Jan 31, 2014",Kurt Zouma,"1,90m",157509,"['France', 'Central African Republic']",€10.00m,,: Ablöse €14.60m,19,"Oct 27, 1994",Al-Orobah FC
Centre-Back,right,,"Jan 1, 2000",John Terry,"1,87m",3160,['England'],€7.50m,,: Ablöse -,33,"Dec 7, 1980",Retired
Centre-Back,right,,"Jul 1, 2010",Tomas Kalas,"1,84m",148657,['Czech Republic'],€6.00m,,SK Sigma Olomouc,21,"May 15, 1993",FC Schalke 04
Centre-Back,left,,"Jan 1, 2013",Nathan Aké,"1,80m",177476,"['Netherlands', ""Cote d'Ivoire""]",€1.50m,,Chelsea FC U18,19,"Feb 18, 1995",Manchester City
