position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 1, 2011",David de Gea,"1,92m",59377,['Spain'],€17.00m,: Ablöse €25.00m,23,"Nov 7, 1990",ACF Fiorentina
Goalkeeper,right,,"Jan 6, 2011",Anders Lindegaard,"1,93m",22491,['Denmark'],€2.50m,: Ablöse €5.00m,30,"Apr 13, 1984",Retired
Goalkeeper,right,,"Jul 1, 2011",Ben Amos,"1,93m",73472,['England'],€1.00m,Manchester United Reserves,24,"Apr 10, 1990",Port Vale FC
Goalkeeper,right,,"Jul 1, 2011",Sam Johnstone,"1,93m",110864,['England'],€250k,Manchester United U18,21,"Mar 25, 1993",Wolverhampton Wanderers
Centre-Back,right,,"Jul 1, 2011",Phil Jones,"1,85m",117996,['England'],€18.00m,Blackburn Rovers,22,"Feb 21, 1992",Retired
Centre-Back,both,,"Jul 18, 2023",Jonny Evans,"1,88m",42412,['Northern Ireland'],€13.00m,Leicester City,26,"Jan 3, 1988",Manchester United
Centre-Back,right,,"Jul 1, 2010",Chris Smalling,"1,94m",103427,"['England', 'Jamaica']",€12.00m,Fulham FC,24,"Nov 22, 1989",Al-Fayha FC
Centre-Back,right,,"Jan 5, 2006",Nemanja Vidic‎,"1,90m",19726,['Serbia'],€10.00m,: Ablöse €10.50m,32,"Oct 21, 1981",Retired
Centre-Back,right,,"Jul 22, 2002",Rio Ferdinand,"1,89m",3235,['England'],€1.50m,Leeds United,35,"Nov 7, 1978",Retired
Centre-Back,right,,,Michael Keane,"1,88m",118534,"['England', 'Ireland']",€500k,,21,"Jan 11, 1993",Everton FC
Left-Back,both,,"Jul 1, 2011",Ashley Young,"1,75m",14086,"['England', 'Jamaica']",€14.00m,: Ablöse €18.00m,28,"Jul 9, 1985",Everton FC
Left-Back,left,,"Jan 10, 2006",Patrice Evra,"1,74m",5285,"['France', 'Senegal']",€7.50m,: Ablöse €8.00m,33,"May 15, 1981",Retired
Left-Back,left,,"Aug 21, 2012",Alexander Büttner,"1,74m",38003,['Netherlands'],€3.50m,Vitesse Arnhem,25,"Feb 11, 1989",Vitesse Arnhem
Right-Back,right,,"Jul 1, 2009",Antonio Valencia,"1,80m",33544,['Ecuador'],€16.00m,Wigan Athletic,28,"Aug 4, 1985",Retired
Right-Back,right,Knee injury - Return unknown,"Jan 1, 2008",Rafael,"1,72m",61892,"['Brazil', 'Portugal']",€15.00m,Fluminense Football Club,23,"Jul 9, 1990",Botafogo de Futebol e Regatas
Right-Back,right,,"Jul 1, 2008",Fábio,"1,72m",61891,"['Brazil', 'Portugal']",€4.00m,Manchester United U18,23,"Jul 9, 1990",Grêmio Foot-Ball Porto Alegrense
Defensive Midfield,right,,"Jul 31, 2006",Michael Carrick,"1,89m",3878,['England'],€8.50m,Tottenham Hotspur,32,"Jul 28, 1981",Retired
Central Midfield,right,,"Sep 2, 2013",Marouane Fellaini,"1,94m",39679,"['Belgium', 'Morocco']",€23.00m,: Ablöse €32.40m,26,"Nov 22, 1987",Retired
Central Midfield,right,,"Jul 1, 2008",Tom Cleverley,"1,75m",73484,['England'],€14.00m,Manchester United U18,24,"Aug 12, 1989",Retired
Central Midfield,left,,"Jul 2, 2007",Anderson,"1,76m",31645,['Brazil'],€5.00m,FC Porto,26,"Apr 13, 1988",Retired
Central Midfield,right,,"Jul 1, 2001",Darren Fletcher,"1,84m",3547,['Scotland'],€4.00m,Manchester United U18,30,"Feb 1, 1984",Retired
Left Midfield,left,,"Jul 1, 1991",Ryan Giggs,"1,79m",3406,['Wales'],€1.00m,Manchester United U18,40,"Nov 29, 1973",Retired
Attacking Midfield,left,,"Jan 24, 2014",Juan Mata,"1,70m",44068,['Spain'],€40.00m,Chelsea FC,26,"Apr 28, 1988",Western Sydney Wanderers
Attacking Midfield,right,,"Jul 1, 2012",Shinji Kagawa,"1,75m",81785,['Japan'],€17.00m,Borussia Dortmund,25,"Mar 17, 1989",Cerezo Osaka
Attacking Midfield,right,,"Jul 1, 2014",Jesse Lingard,"1,74m",141660,['England'],€1.00m,Manchester United U21,21,"Dec 15, 1992",FC Seoul
Attacking Midfield,right,,,Tom Lawrence,"1,75m",229970,['Wales'],,,20,"Jan 13, 1994",Rangers FC
Left Winger,both,,"Jul 2, 2007",Nani,"1,77m",33706,"['Portugal', 'Cape Verde']",€16.00m,Sporting CP,27,"Nov 17, 1986",CF Estrela Amadora
Left Winger,right,,"Jan 25, 2013",Wilfried Zaha,"1,80m",145988,"[""Cote d'Ivoire"", 'England']",€8.00m,: Ablöse €11.75m,21,"Nov 10, 1992",Olympique Lyon
Left Winger,right,,"Aug 1, 2010",Bebé,"1,90m",153427,"['Cape Verde', 'Portugal']",€1.00m,Vitória Guimarães SC,23,"Jul 12, 1990",Racing Ferrol
Right Winger,left,,"Jul 1, 2013",Adnan Januzaj,"1,86m",177847,"['Belgium', 'Kosovo']",€6.00m,Manchester United U21,19,"Feb 5, 1995",UD Las Palmas
Centre-Forward,right,,"Aug 31, 2004",Wayne Rooney,"1,76m",3332,['England'],€45.00m,: Ablöse €37.00m,28,"Oct 24, 1985",Retired
Centre-Forward,left,,"Aug 17, 2012",Robin van Persie,"1,83m",4380,['Netherlands'],€40.00m,Arsenal FC,30,"Aug 6, 1983",Retired
Centre-Forward,right,,"Jul 1, 2008",Danny Welbeck,"1,85m",67063,"['England', 'Ghana']",€17.00m,Manchester United U18,23,"Nov 26, 1990",Brighton & Hove Albion
Centre-Forward,right,,"Jul 1, 2010",Chicharito,"1,75m",50935,['Mexico'],€16.00m,Deportivo Guadalajara,26,"Jun 1, 1988",Deportivo Guadalajara
Centre-Forward,right,,"Aug 15, 2012",Ángelo Henríquez,"1,75m",189740,['Chile'],€2.80m,Club Universidad de Chile,20,"Apr 13, 1994",PAS Lamia 1964
