position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Jul 1, 1998",Steve Simonsen,"1,87m",3583,"['England', 'Denmark']",: Ablöse €4.95m,20,"Apr 3, 1979",Retired
Goalkeeper,left,"Nov 1, 1997",Thomas Myhre,"1,88m",3566,['Norway'],Viking FK,25,"Oct 16, 1973",Retired
Goalkeeper,left,"Jul 1, 1996",Paul Gerrard,"1,88m",3584,['England'],: Ablöse €1.50m,26,"Jan 22, 1973",Retired
Centre-Back,right,"Jul 1, 1997",Slaven Bilic,"1,88m",41137,['Croatia'],: Ablöse ?,30,"Sep 11, 1968",Retired
Centre-Back,,"Aug 22, 1986",Dave Watson,,135911,['England'],: Ablöse €1.85m,37,"Nov 20, 1961",Retired
Centre-Back,both,"Jul 1, 1995",Craig Short,"1,85m",3821,['England'],: Ablöse €3.60m,31,"Jun 25, 1968",Retired
Centre-Back,,"Jul 1, 1998",Marco Materazzi,,5778,['Italy'],AC Perugia,25,"Aug 19, 1973",Retired
Centre-Back,right,"Feb 1, 1999",David Weir,"1,91m",3312,['Scotland'],Heart of Midlothian FC,29,"May 10, 1970",Retired
Centre-Back,right,"Nov 28, 1997",Carl Tiler,"1,88m",198681,['England'],Sheffield United,29,"Feb 11, 1970",Retired
Centre-Back,right,"Jul 1, 1996",Richard Dunne,"1,88m",3807,['Ireland'],: Ablöse -,19,"Sep 21, 1979",Retired
Centre-Back,right,"Jul 1, 1998",Adam Farley,,107733,['England'],: Ablöse -,19,"Jan 12, 1980",Retired
Left-Back,left,"Dec 1, 1996",Terry Phelan,"1,72m",102495,"['Ireland', 'England']",: Ablöse ?,32,"Mar 16, 1967",Retired
Left-Back,left,"Jul 1, 1997",Michael Ball,"1,78m",9423,['England'],: Ablöse -,19,"Oct 2, 1979",Retired
Left-Back,left,"Aug 1, 1998",David Unsworth,"1,87m",3272,['England'],: Ablöse €4.60m,25,"Oct 16, 1973",Retired
Right-Back,right,"Jul 1, 1998",Alec Cleland,"1,75m",173069,['Scotland'],: Ablöse ?,28,"Dec 10, 1970",Retired
Right-Back,right,"Aug 6, 1997",Tony Thomas,"1,80m",195614,['England'],: Ablöse €650k,27,"Jul 12, 1971",Retired
Right-Back,right,"Jan 1, 1998",John O'Kane,"1,78m",150458,['England'],: Ablöse €400k,24,"Nov 15, 1974",Retired
Defensive Midfield,both,"Jul 1, 1998",Olivier Dacourt,"1,75m",3572,"['France', 'Guadeloupe']",: Ablöse €6.00m,24,"Sep 25, 1974",Retired
Defensive Midfield,right,"Jul 1, 1993",Tony Grant,"1,77m",9976,['England'],: Ablöse -,24,"Nov 14, 1974",Retired
Central Midfield,right,"Mar 25, 1999",Scot Gemmill,"1,81m",3617,['Scotland'],: Ablöse €300k,28,"Jan 2, 1971",Retired
Central Midfield,right,"Jul 1, 1997",John Oster,"1,75m",13918,"['Wales', 'England']",Grimsby Town,20,"Dec 8, 1978",Retired
Central Midfield,both,"Nov 28, 1997",Mitch Ward,,199621,['England'],Sheffield United,28,"Jun 19, 1971",Retired
Right Midfield,right,"Feb 19, 1999",Peter Degn,"1,78m",22461,['Denmark'],Aarhus GF,22,"Apr 6, 1977",Retired
Left Midfield,,"Jul 1, 1998",John Collins,,3663,['Scotland'],: Ablöse €3.75m,31,"Jan 31, 1968",Retired
Left Midfield,,"Oct 1, 1996",Nick Barmby,,3222,['England'],: Ablöse €8.00m,25,"Feb 11, 1974",Retired
Left Midfield,,"Jul 1, 1997",Gareth Farrelly,,9878,['Ireland'],: Ablöse €1.05m,23,"Aug 28, 1975",Retired
Attacking Midfield,right,"Feb 26, 1998",Don Hutchison,"1,85m",3880,"['Scotland', 'England']",Sheffield United,28,"May 9, 1971",Retired
Attacking Midfield,right,"Jul 1, 1998",Jamie Milligan,"1,70m",105200,['England'],: Ablöse -,19,"Jan 3, 1980",Retired
Right Winger,right,"Jul 1, 1996",Danny Cadamarteri,"1,75m",4220,"['England', 'Jamaica']",: Ablöse -,19,"Oct 12, 1979",Retired
Centre-Forward,left,"Jul 1, 2000",Duncan Ferguson,"1,93m",3239,['Scotland'],Newcastle United,27,"Dec 27, 1971",Retired
Centre-Forward,right,"Jul 23, 1999",Kevin Campbell,"1,83m",3468,"['England', 'Jamaica']",Trabzonspor,29,"Feb 4, 1970",---
Centre-Forward,,"Jan 1, 1998",John Spencer,,27004,['Scotland'],: Ablöse free transfer,28,"Sep 11, 1970",Retired
Centre-Forward,right,"Oct 24, 1995",Michael Branch,"1,78m",10393,['England'],: Ablöse -,20,"Oct 18, 1978",Retired
Centre-Forward,right,"Jan 1, 1998",Mickaël Madar,"1,83m",104068,['France'],Deportivo de La Coruña,31,"May 8, 1968",Retired
Centre-Forward,right,"Oct 9, 1998",Ibrahima Bakayoko,"1,80m",3899,"[""Cote d'Ivoire"", 'France']",: Ablöse €6.75m,22,"Dec 31, 1976",Retired
Centre-Forward,right,"Jul 1, 1996",Phil Jevons,"1,78m",47982,['England'],: Ablöse -,19,"Aug 1, 1979",Retired
Centre-Forward,right,"Sep 1, 2003",Francis Jeffers,"1,78m",3186,['England'],: Ablöse free transfer,18,"Jan 25, 1981",Retired
