position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Dec 4, 1989",Ian Walker,"1,85m",4137,['England'],Tottenham Hotspur U18,27,"Oct 31, 1971",Retired
Goalkeeper,right,"Jul 1, 1996",Espen Baardsen,"1,96m",3850,"['Norway', 'United States']",San Francisco United FC,21,"Dec 7, 1977",Retired
Goalkeeper,,"Jul 1, 1998",Hans Segers,"1,80m",104902,['Netherlands'],: Ablöse free transfer,37,"Oct 30, 1961",Retired
Goalkeeper,,"Jul 1, 1996",Simon Brown,"1,88m",21412,['England'],Tottenham Hotspur U18,22,"Dec 3, 1976",Retired
Centre-Back,right,"Jul 1, 1993",Colin Calderwood,"1,83m",103641,['Scotland'],Swindon Town,34,"Jan 20, 1965",Retired
Centre-Back,,"Mar 25, 1999",Roger Nilsen,,102509,['Norway'],Sheffield United,29,"Aug 8, 1969",Retired
Centre-Back,right,"Jan 1, 1997",Ramon Vega,"1,91m",103731,['Switzerland'],: Ablöse ?,28,"Jun 14, 1971",Retired
Centre-Back,right,"Dec 11, 1996",John Scales,"1,88m",104899,['England'],: Ablöse €3.00m,32,"Jul 4, 1966",Retired
Centre-Back,,"Jul 1, 1992",Sol Campbell,,3198,"['England', 'Jamaica']",Tottenham Hotspur U18,24,"Sep 18, 1974",Retired
Centre-Back,right,"Jul 1, 1998",Ledley King,"1,88m",3360,"['England', 'Antigua and Barbuda']",Tottenham Hotspur U18,18,"Oct 12, 1980",Retired
Centre-Back,right,"Oct 1, 1998",Alton Thelwell,"1,83m",4054,['England'],Tottenham Hotspur U18,18,"Sep 5, 1980",Retired
Left-Back,,"Jul 1, 1990",Justin Edinburgh,,104903,['England'],Southend United,29,"Dec 18, 1969",---
Left-Back,left,"Jul 1, 1998",Paolo Tramezzani,"1,85m",6406,['Italy'],Piacenza FC,28,"Jul 30, 1970",Retired
Left-Back,left,"Jul 1, 1995",Clive Wilson,"1,70m",109500,['England'],: Ablöse free transfer,37,"Nov 13, 1961",Retired
Left-Back,right,"Nov 5, 1998",Mauricio Taricco,"1,75m",4050,"['Argentina', 'Italy']",Ipswich Town,26,"Mar 10, 1973",Retired
Right-Back,right,"Jul 1, 1993",Stephen Carr,"1,75m",4046,['Ireland'],Tottenham Hotspur U18,22,"Aug 29, 1976",Retired
Right-Back,right,"Jul 1, 1997",Luke Young,"1,83m",3271,['England'],Tottenham Hotspur U18,19,"Jul 19, 1979",Retired
Defensive Midfield,,"Jan 1, 1999",Steffen Freund,,3990,['Germany'],Borussia Dortmund,29,"Jan 19, 1970",Retired
Central Midfield,both,"Jan 1, 1998",Nicola Berti,"1,86m",102473,['Italy'],: Ablöse free transfer,32,"Apr 14, 1967",Retired
Central Midfield,,"Sep 1, 1996",Allan Nielsen,,31829,['Denmark'],Bröndby IF,28,"Mar 13, 1971",Retired
Central Midfield,,"Jan 1, 1999",Tim Sherwood,,4005,['England'],Blackburn Rovers,30,"Feb 6, 1969",Retired
Central Midfield,both,"Jul 1, 1996",Mark Gower,"1,80m",39700,['England'],Tottenham Hotspur U18,20,"Oct 5, 1978",Retired
Right Midfield,right,"Jul 1, 1992",Darren Anderton,"1,85m",3277,['England'],: Ablöse €2.70m,27,"Mar 3, 1972",Retired
Right Midfield,left,"Jul 1, 1997",Stephen Clemence,"1,80m",3641,['England'],Tottenham Hotspur U18,21,"Mar 31, 1978",Retired
Left Midfield,,"Feb 1, 1998",Moussa Saïb,,109496,['Algeria'],: Ablöse €2.60m,30,"Mar 6, 1969",Retired
Left Midfield,right,"Jan 1, 1996",Andy Sinton,"1,73m",101326,['England'],: Ablöse €1.82m,33,"Mar 19, 1966",Retired
Left Winger,right,"Jul 1, 1997",David Ginola,"1,86m",104897,['France'],Newcastle United,32,"Jan 25, 1967",Retired
Left Winger,left,"Aug 8, 1997",José Dominguez,"1,65m",704,['Portugal'],: Ablöse €2.40m,25,"Feb 16, 1974",Retired
Left Winger,left,"Jul 1, 1996",Paul McVeigh,"1,68m",11716,['Northern Ireland'],Tottenham Hotspur U18,21,"Dec 6, 1977",Retired
Right Winger,right,"Oct 6, 1995",Ruel Fox,"1,68m",104904,"['Montserrat', 'England']",Newcastle United,31,"Jan 14, 1968",Retired
Second Striker,right,"Nov 1, 1996",Steffen Iversen,"1,85m",3478,['Norway'],: Ablöse €3.25m,22,"Nov 10, 1976",Retired
Centre-Forward,right,"Jul 28, 1997",Les Ferdinand,"1,80m",3645,"['England', 'St. Lucia']",Newcastle United,32,"Dec 8, 1966",Retired
Centre-Forward,right,"Jul 1, 1995",Chris Armstrong,"1,84m",3281,['England'],: Ablöse €6.80m,28,"Jun 19, 1971",Retired
Centre-Forward,right,"Jul 1, 1995",Rory Allen,"1,80m",109485,['England'],Tottenham Hotspur U18,21,"Oct 17, 1977",Retired
