position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Feb 19, 1990",Ludek Miklosko,"1,96m",106952,['Czech Republic'],TJ Banik Ostrava OKD,37,"Dec 9, 1961",Retired
Goalkeeper,right,"Jul 1, 2005",Shaka Hislop,"1,98m",4175,"['Trinidad and Tobago', 'England']",: Ablöse free transfer,30,"Feb 22, 1969",Retired
Goalkeeper,,"Nov 1, 1996",Les Sealey,"1,85m",176019,['England'],Leyton Orient,41,"Sep 29, 1957",---
Goalkeeper,right,"Jul 1, 1997",Craig Forrest,"1,96m",107807,['Canada'],Ipswich Town,31,"Sep 20, 1967",Retired
Centre-Back,,"Jul 1, 1996",Richard Hall,"1,85m",222259,['England'],Southampton FC,27,"Mar 14, 1972",Retired
Centre-Back,left,"Jul 30, 1998",Neil Ruddock,"1,88m",3487,['England'],: Ablöse €350k,31,"May 9, 1968",Retired
Centre-Back,right,"Nov 1, 1995",Rio Ferdinand,"1,89m",3235,['England'],: Ablöse -,20,"Nov 7, 1978",Retired
Centre-Back,right,"Jul 1, 1997",Ian Pearce,"1,85m",3879,['England'],Blackburn Rovers,25,"May 7, 1974",Retired
Centre-Back,right,"Jul 1, 1996",Chris Coyne,"1,85m",33487,['Australia'],: Ablöse -,20,"Dec 20, 1978",Retired
Centre-Back,right,"Jul 1, 1998",Javier Margas,"1,87m",133852,['Chile'],CD Universidad Católica,30,"May 10, 1969",Retired
Centre-Back,left,"Jul 1, 1996",David Partridge,"1,85m",12672,['Wales'],: Ablöse -,20,"Nov 26, 1978",Retired
Left-Back,,"Oct 21, 1994",Julian Dicks,"1,78m",107806,['England'],: Ablöse €1.50m,30,"Aug 8, 1968",Retired
Left-Back,left,"Jan 14, 1999",Scott Minto,"1,78m",3884,['England'],: Ablöse €1.50m,27,"Aug 6, 1971",Retired
Right-Back,,"Oct 1, 1990",Tim Breacker,,107804,['England'],: Ablöse €900k,33,"Jul 2, 1965",Retired
Right-Back,right,"Jan 1, 1985",Steve Potts,"1,70m",107819,"['United States', 'England']",: Ablöse -,32,"May 7, 1967",Retired
Right-Back,right,"Jul 1, 1997",Andy Impey,"1,73m",4250,['England'],: Ablöse €1.68m,27,"Sep 30, 1971",Retired
Defensive Midfield,right,"Jan 1, 1999",Marc-Vivien Foé,"1,88m",3889,"['Cameroon', 'France']",: Ablöse €6.00m,24,"May 1, 1975",---
Central Midfield,,"Mar 1, 1997",Steve Lomas,,3801,"['Northern Ireland', 'Germany']",: Ablöse €2.40m,25,"Jan 18, 1974",Retired
Central Midfield,right,"Jul 1, 1995",Frank Lampard,"1,84m",3163,['England'],: Ablöse -,21,"Jun 20, 1978",Retired
Central Midfield,,"Jul 1, 1996",Scott Mean,"1,80m",107816,['England'],: Ablöse €150k,25,"Dec 13, 1973",Retired
Central Midfield,right,"Feb 9, 1999",Jimmy Bullard,"1,78m",13510,"['England', 'Germany']",: Ablöse €45k,20,"Oct 23, 1978",Retired
Right Midfield,right,"Jul 1, 1998",Marc Keller,"1,81m",131608,['France'],: Ablöse free transfer,31,"Jan 14, 1968",Retired
Left Midfield,,"Jul 1, 1996",Lee Hodges,"1,63m",807434,['England'],: Ablöse -,21,"Mar 2, 1978",Retired
Left Midfield,left,"Jul 1, 1996",Stan Lazaridis,"1,75m",3747,"['Australia', 'Greece']",West Adelaide SC,26,"Aug 16, 1972",Retired
Left Midfield,left,,Lee Hodges,"1,83m",20970,['England'],,25,"Sep 4, 1973",Retired
Attacking Midfield,right,"Jul 1, 1994",John Moncur,"1,70m",3696,['England'],Swindon Town,32,"Sep 22, 1966",Retired
Attacking Midfield,right,"Jan 4, 2013",Joe Cole,"1,76m",3876,['England'],: Ablöse free transfer,17,"Nov 8, 1981",Retired
Attacking Midfield,right,"Jul 1, 1997",Eyal Berkovic,"1,70m",3231,['Israel'],: Ablöse €2.70m,27,"Apr 2, 1972",Retired
Left Winger,right,"Jan 1, 1998",Trevor Sinclair,"1,78m",3253,['England'],: Ablöse €3.05m,26,"Mar 2, 1973",Retired
Centre-Forward,,"Feb 1, 1997",Paul Kitson,"1,80m",107813,['England'],Newcastle United,28,"Jan 9, 1971",Retired
Centre-Forward,right,"Feb 1, 1997",John Hartson,"1,85m",3094,['Wales'],: Ablöse €5.00m,24,"Apr 5, 1975",Retired
Centre-Forward,,"Jan 1, 1999",Paolo Di Canio,,3699,['Italy'],: Ablöse €2.23m,30,"Jul 9, 1968",Retired
Centre-Forward,right,"Jul 13, 1998",Ian Wright,"1,75m",104637,['England'],: Ablöse €750k,35,"Nov 3, 1963",Retired
Centre-Forward,right,"Oct 28, 1997",Samassi Abou,"1,86m",107822,"['France', ""Cote d'Ivoire""]",: Ablöse €375k,26,"Apr 4, 1973",Retired
Centre-Forward,left,"Jul 1, 1995",Manny Omoyinmi,"1,67m",13254,"['Nigeria', 'England']",: Ablöse -,21,"Dec 28, 1977",Retired
Centre-Forward,right,"Jul 1, 1996",Lee Boylan,"1,68m",66498,"['England', 'Ireland']",: Ablöse -,20,"Sep 2, 1978",Retired
Centre-Forward,right,"Jul 1, 1997",Gary Alexander,"1,80m",48245,['England'],: Ablöse -,19,"Aug 15, 1979",Retired
Centre-Forward,right,"Nov 25, 1998",Gavin Holligan,"1,94m",16067,['England'],Kingstonian FC,19,"Jun 13, 1980",Retired
