position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Aug 17, 1996",Kasey Keller,,3608,['United States'],: Ablöse €1.35m,29,"Nov 29, 1969",Retired
Goalkeeper,,"Aug 22, 1997",Pegguy Arphexad,"1,90m",3282,"['France', 'Guadeloupe']",: Ablöse free transfer,26,"May 18, 1973",Retired
Goalkeeper,,"Jul 1, 1997",Ian Andrews,"1,88m",195510,['England'],: Ablöse free transfer,34,"Dec 1, 1964",Retired
Centre-Back,right,"Jul 1, 1998",Gerry Taggart,"1,88m",4264,['Northern Ireland'],: Ablöse free transfer,28,"Oct 18, 1970",Retired
Centre-Back,left,"Aug 13, 1998",Frank Sinclair,"1,78m",8056,"['Jamaica', 'England']",: Ablöse €3.00m,27,"Dec 3, 1971",Retired
Centre-Back,,"Jul 1, 1986",Steve Walsh,"1,91m",107799,['England'],Wigan Athletic,34,"Nov 3, 1964",Retired
Centre-Back,right,"Jul 1, 1995",Pontus Kamark,"1,77m",102617,['Sweden'],: Ablöse ?,30,"Apr 5, 1969",Retired
Centre-Back,,"Jan 1, 1997",Matt Elliott,,107793,"['Scotland', 'England']",: Ablöse €2.40m,30,"Nov 1, 1968",Retired
Centre-Back,,"Aug 1, 1996",Ian Marshall,"1,86m",107794,['England'],Ipswich Town,33,"Mar 20, 1966",Retired
Left-Back,left,"Feb 17, 1997",Robert Ullathorne,"1,73m",107798,['England'],CA Osasuna,27,"Oct 11, 1971",Retired
Right-Back,right,"Jan 1, 1999",Andy Impey,"1,73m",4250,['England'],: Ablöse €3.10m,27,"Sep 30, 1971",Retired
Defensive Midfield,both,"Jul 1, 1997",Robbie Savage,"1,83m",3797,['Wales'],Crewe Alexandra,24,"Oct 18, 1974",Retired
Defensive Midfield,,"Jul 1, 1996",Stuart Campbell,,49699,['Scotland'],Leicester City U18,21,"Dec 9, 1977",Retired
Central Midfield,right,"Jul 1, 1996",Muzzy Izzet,"1,77m",3123,"['Türkiye', 'England']",: Ablöse €1.20m,24,"Oct 31, 1974",Retired
Central Midfield,right,"Feb 23, 1996",Neil Lennon,"1,77m",9498,['Northern Ireland'],Crewe Alexandra,28,"Jun 25, 1971",Retired
Central Midfield,,"Feb 10, 1995",Garry Parker,"1,80m",107796,['England'],: Ablöse €450k,33,"Sep 7, 1965",Retired
Central Midfield,right,"Jul 1, 1998",Stefan Oakes,"1,80m",10418,['England'],Leicester City U18,20,"Sep 6, 1978",Retired
Central Midfield,right,"Jul 1, 1997",Theodoros Zagorakis,"1,78m",9867,['Greece'],: Ablöse €1.20m,27,"Oct 27, 1971",Retired
Right Midfield,right,"Jul 1, 1995",Scott Taylor,"1,78m",107797,['England'],Reading FC,28,"Nov 23, 1970",Retired
Attacking Midfield,right,"Mar 25, 1999",Charlie Miller,"1,78m",11366,['Scotland'],: Ablöse ?,23,"Mar 18, 1976",Retired
Attacking Midfield,right,"Jul 1, 1996",Stuart Wilson,"1,73m",107800,['England'],Leicester City U18,21,"Sep 16, 1977",Retired
Left Winger,left,"Jan 1, 2004",Steve Guppy,"1,81m",9497,['England'],Celtic FC,30,"Mar 29, 1969",Retired
Right Winger,right,"Jan 1, 1999",Arnar Gunnlaugsson,"1,78m",17955,['Iceland'],: Ablöse €2.80m,26,"Mar 6, 1973",Retired
Centre-Forward,right,"Jul 1, 1995",Emile Heskey,"1,88m",3142,"['England', 'Antigua and Barbuda']",Leicester City U18,21,"Jan 11, 1978",Retired
Centre-Forward,right,"Aug 1, 1997",Graham Fenton,"1,78m",97931,['England'],Blackburn Rovers,25,"May 22, 1974",Retired
Centre-Forward,,"Aug 12, 1997",Tony Cottee,"1,70m",107792,['England'],Selangor FC,33,"Jul 11, 1965",Retired
