position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Jul 28, 1997",Paul Jones,"1,91m",3684,['Wales'],: Ablöse €1.35m,32,"Apr 18, 1967",Retired
Goalkeeper,,"Dec 1, 1995",Neil Moss,"1,88m",48075,['England'],: Ablöse €40k,24,"May 10, 1975",Retired
Goalkeeper,,"Jul 1, 1997",Scott Bevan,"1,98m",4110,['England'],Southampton FC U18,19,"Sep 16, 1979",Retired
Goalkeeper,right,"Jan 1, 1999",Michael Stensgaard,"1,91m",211168,['Denmark'],: Ablöse free transfer,24,"Sep 1, 1974",Retired
Defender,,"Jul 1, 1996",Andy Williams,"1,78m",222265,"['Wales', 'England']",Southampton FC Reserves,21,"Oct 8, 1977",Retired
Centre-Back,right,"Jul 1, 1996",Claus Lundekvam,"1,91m",3687,['Norway'],SK Brann,26,"Feb 22, 1973",Retired
Centre-Back,,"Aug 21, 1992",Ken Monkou,"1,91m",109494,"['Netherlands', 'Suriname']",: Ablöse €844k,34,"Nov 29, 1964",Retired
Centre-Back,right,"Jan 1, 2001",Richard Dryden,"1,83m",109489,['England'],Swindon Town,30,"Jun 14, 1969",Retired
Centre-Back,,"Jun 1, 1999",Scott Marshall,"1,85m",106912,['Scotland'],Celtic FC,26,"May 1, 1973",Retired
Centre-Back,right,"Jul 1, 1996",Garry Monk,"1,83m",4111,['England'],: Ablöse free transfer,20,"Mar 6, 1979",Retired
Left-Back,left,"Feb 5, 1998",John Beresford,"1,68m",109487,['England'],Newcastle United,32,"Sep 4, 1966",Retired
Left-Back,left,"Jan 1, 1987",Francis Benali,"1,78m",3298,['England'],Southampton FC U18,30,"Dec 30, 1968",Retired
Left-Back,left,"Jan 1, 1998",Wayne Bridge,"1,78m",3682,['England'],Southampton FC U18,18,"Aug 5, 1980",Retired
Left-Back,right,"Dec 24, 1998",Patrick Colleter,"1,78m",107065,['France'],: Ablöse ?,33,"Nov 6, 1965",Retired
Right-Back,,"Mar 1, 1989",Jason Dodd,,3685,['England'],Bath City,28,"Nov 2, 1970",Retired
Right-Back,right,"Aug 21, 1998",Scott Hiley,"1,75m",211250,['England'],: Ablöse free transfer,30,"Sep 27, 1968",Retired
Right-Back,right,"Jul 1, 1997",Phil Warner,"1,75m",66508,['England'],Southampton FC U18,20,"Feb 2, 1979",Without Club
Defensive Midfield,,"Sep 1, 1997",Carlton Palmer,,101325,['England'],: Ablöse €1.20m,33,"Dec 5, 1965",Retired
Defensive Midfield,right,"Jul 1, 1995",Matt Oakley,"1,77m",3784,['England'],Southampton FC U18,21,"Aug 17, 1977",Retired
Defensive Midfield,right,"Jul 1, 1998",David Howells,"1,80m",109492,['England'],: Ablöse ?,31,"Dec 15, 1967",Retired
Central Midfield,left,"Feb 1, 1999",Chris Marsden,"1,80m",4117,['England'],: Ablöse €1.20m,30,"Jan 3, 1969",Retired
Central Midfield,right,"Jul 1, 1997",Kevin Gibbens,"1,80m",109490,['England'],Southampton FC U18,19,"Nov 4, 1979",Retired
Right Midfield,both,"Jul 1, 1998",Stuart Ripley,"1,80m",107223,['England'],Blackburn Rovers,31,"Nov 20, 1967",Retired
Left Midfield,right,"Sep 15, 1994",Ronnie Ekelund,"1,79m",168498,['Denmark'],: Ablöse ?,26,"Aug 21, 1972",Retired
Left Midfield,right,"Jul 1, 1998",Hassan Kachloul,"1,86m",4066,['Morocco'],: Ablöse €350k,26,"Feb 19, 1973",Retired
Attacking Midfield,right,"Jul 1, 1986",Matt Le Tissier,"1,85m",43705,"['England', 'Guernsey']",Southampton FC U18,30,"Oct 14, 1968",Retired
Attacking Midfield,right,"Jul 1, 1991",David Hughes,"1,80m",195176,"['Wales', 'England']",Weymouth FC,26,"Dec 30, 1972",Retired
Second Striker,right,"Jul 11, 1998",Mark Hughes,"1,78m",8022,['Wales'],: Ablöse €900k,35,"Nov 1, 1963",Retired
Centre-Forward,left,"Oct 3, 1996",Egil Østenstad,"1,83m",3705,['Norway'],Viking FK,27,"Jan 2, 1972",Retired
Centre-Forward,right,"Jul 10, 1998",James Beattie,"1,85m",3112,['England'],Blackburn Rovers,21,"Feb 27, 1978",Retired
Centre-Forward,right,"Jul 1, 1996",Steve Basham,"1,78m",13663,['England'],Southampton FC U18,21,"Dec 2, 1977",Retired
Centre-Forward,,"Oct 1, 1997",David Hirst,,109491,"['England', 'Scotland']",: Ablöse €2.50m,31,"Dec 7, 1967",Retired
Striker,,,Shayne Bradley,"1,80m",211242,['England'],,19,"Dec 8, 1979",Retired
Centre-Forward,both,"Feb 16, 1999",Marians Pahars,"1,75m",3689,['Latvia'],Skonto Riga (- 2016),22,"Aug 5, 1976",Retired
