position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 1997",Richard Knight,,468494,['England'],Burton Albion,19,"Aug 3, 1979",Retired
Goalkeeper,,"Jul 13, 1995",Russell Hoult,"1,93m",3653,['England'],: Ablöse €300k,26,"Nov 22, 1972",Retired
Goalkeeper,left,"Mar 26, 1997",Mart Poom,"1,95m",3715,['Estonia'],: Ablöse €700k,27,"Feb 3, 1972",Retired
Centre-Back,right,"Jul 1, 1998",Horacio Carbonari,"1,91m",30799,"['Argentina', 'Italy']",CA Rosario Central,25,"May 2, 1974",Retired
Centre-Back,right,"Jul 1, 1996",Christian Dailly,"1,83m",3799,['Scotland'],: Ablöse €750k,25,"Oct 23, 1973",Retired
Centre-Back,,"Jul 1, 1998",Stefan Schnoor,,702,['Germany'],: Ablöse free transfer,28,"Apr 18, 1971",Retired
Centre-Back,right,"Jul 1, 1995",Darryl Powell,"1,83m",4081,"['Jamaica', 'England']",: Ablöse €1.13m,27,"Nov 15, 1971",Retired
Centre-Back,right,"Jul 1, 1995",Igor Stimac,"1,88m",103812,['Croatia'],HNK Hajduk Split,31,"Sep 6, 1967",Retired
Centre-Back,right,"Jul 17, 1996",Jacob Laursen,"1,83m",4253,['Denmark'],Silkeborg IF,27,"Oct 6, 1971",Retired
Centre-Back,right,"Aug 21, 1998",Spencer Prior,"1,91m",12722,"['England', 'Australia']",: Ablöse €1.00m,28,"Apr 22, 1971",Retired
Centre-Back,right,"Jul 1, 1997",Steve Elliott,"1,85m",13457,['England'],Derby County U18,20,"Oct 29, 1978",Retired
Left-Back,left,"Oct 16, 1998",Tony Dorigo,"1,75m",101324,"['England', 'Australia']",: Ablöse ?,33,"Dec 31, 1965",Retired
Left-Back,left,"Mar 1, 1999",Paul Boertien,"1,78m",13440,['England'],Carlisle United,20,"Jan 20, 1979",Retired
Right-Back,right,"Jan 1, 1999",Vasilios Bormpokis,"1,80m",9875,['Greece'],Sheffield United,30,"Feb 10, 1969",Retired
Right-Back,right,"Jul 1, 1997",Rob Kozluk,"1,73m",13525,"['England', 'Poland']",Derby County U18,21,"Aug 5, 1977",Retired
Right-Back,both,"Mar 24, 1999",Richard Jackson,"1,73m",13467,['England'],Scarborough FC (- 2007),19,"Apr 18, 1980",Retired
Defensive Midfield,right,"Jul 1, 1992",Lee Carsley,"1,78m",3618,"['Ireland', 'England']",Derby County U18,25,"Feb 28, 1974",Retired
Central Midfield,,"Sep 19, 1998",Brian Launders,,227861,['Ireland'],: Ablöse ?,23,"Jun 8, 1976",Retired
Central Midfield,right,"Feb 6, 1998",Rory Delap,"1,83m",4112,"['Ireland', 'England']",Carlisle United,22,"Jul 6, 1976",Retired
Central Midfield,right,"Mar 1, 1998",Lars Bohinen,"1,85m",102503,['Norway'],Blackburn Rovers,29,"Sep 8, 1969",Retired
Central Midfield,right,"Jul 1, 1997",Marc Bridge-Wilkinson,"1,68m",39231,['England'],Derby County U18,20,"Mar 16, 1979",Retired
Central Midfield,right,"Jul 1, 1998",Adam Murray,"1,75m",9408,['England'],Derby County U18,17,"Sep 30, 1981",Retired
Right Midfield,right,"Jul 1, 1997",Stefano Eranio,"1,80m",4227,['Italy'],: Ablöse free transfer,32,"Dec 29, 1966",Retired
Right Midfield,right,"Jul 1, 1998",Kevin Harper,"1,68m",9220,"['Scotland', 'England']",Hibernian FC,23,"Jan 15, 1976",Retired
Right Winger,right,"Jul 1, 1997",Jonathan Hunt,"1,80m",107811,['England'],: Ablöse €750k,27,"Nov 2, 1971",Retired
Second Striker,both,"Jul 1, 1997",Francesco Baiano,"1,70m",107802,['Italy'],: Ablöse €1.80m,31,"Feb 24, 1968",Retired
Centre-Forward,right,"Jan 1, 1999",Marvin Robinson,"1,80m",25387,['England'],Derby County U18,19,"Apr 11, 1980",Retired
Centre-Forward,right,"Jul 1, 1991",Dean Sturridge,"1,73m",4230,['England'],Derby County U18,25,"Jul 26, 1973",Retired
Centre-Forward,right,"Mar 1, 1997",Paulo Wanchope,"1,93m",3230,"['Costa Rica', 'England']",CS Herediano,22,"Jul 31, 1976",Retired
Centre-Forward,right,"Jul 1, 1998",Malcolm Christie,"1,84m",3790,['England'],: Ablöse €75k,20,"Apr 11, 1979",Retired
Centre-Forward,right,"Aug 6, 1997",Deon Burton,"1,78m",3464,"['Jamaica', 'England']",: Ablöse €1.25m,22,"Oct 25, 1976",Retired
Centre-Forward,,"Mar 25, 1999",Mikkel Beck,,5650,['Denmark'],: Ablöse €700k,26,"May 12, 1973",Retired
