position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Nov 4, 1993",Tim Flowers,"1,90m",4249,['England'],Southampton FC,28,"Feb 3, 1967",Retired
Goalkeeper,,"Dec 22, 1990",Bobby Mimms,"1,91m",177128,['England'],: Ablöse €290k,31,"Oct 12, 1963",Retired
Goalkeeper,right,"Aug 28, 1992",Frank Talia,"1,85m",50375,['Australia'],Caroline Springs George Cross FC,22,"Jul 20, 1972",Retired
Goalkeeper,right,"Aug 8, 1994",Shay Given,"1,85m",3146,['Ireland'],Celtic FC,19,"Apr 20, 1976",Retired
Centre-Back,,"Aug 11, 1994",Tony Gale,"1,85m",223299,['England'],: Ablöse free transfer,35,"Nov 19, 1959",Retired
Centre-Back,right,"Nov 8, 1991",Colin Hendry,"1,86m",103642,['Scotland'],: Ablöse €1.05m,29,"Dec 7, 1965",Retired
Centre-Back,,"Sep 1, 1992",Nicky Marker,"1,86m",173498,['England'],Plymouth Argyle,30,"May 3, 1965",Retired
Centre-Back,right,"Aug 5, 1993",Andy Morrison,"1,80m",175898,['Scotland'],Plymouth Argyle,24,"Jul 30, 1970",Retired
Centre-Back,right,"Jul 1, 1993",Paul Warhurst,"1,83m",3307,['England'],: Ablöse €3.75m,25,"Sep 26, 1969",Retired
Centre-Back,right,"Jul 1, 1993",Ian Pearce,"1,85m",3879,['England'],: Ablöse €450k,21,"May 7, 1974",Retired
Left-Back,left,"Oct 1, 1991",Alan Wright,"1,63m",3331,['England'],Blackpool FC,23,"Sep 28, 1971",Retired
Left-Back,left,"Mar 25, 1993",Graeme Le Saux,"1,78m",3157,"['England', 'Jersey']",: Ablöse €1.05m,26,"Oct 17, 1968",Retired
Right-Back,right,"Mar 1, 1995",Jeff Kenna,"1,80m",3933,['Ireland'],Southampton FC,24,"Aug 27, 1970",Retired
Right-Back,,"Sep 26, 1990",Richard Brown,,237375,['England'],Kettering Town,28,"Jan 13, 1967",Retired
Right-Back,right,"Jul 1, 2000",Henning Berg,"1,83m",3823,"['Norway', 'Cyprus']",Manchester United,25,"Sep 1, 1969",Retired
Defensive Midfield,,"Jun 1, 1988",Mark Atkins,"1,83m",173495,['England'],: Ablöse ?,26,"Aug 14, 1968",Retired
Defensive Midfield,right,"Jan 1, 1994",David Batty,"1,70m",3295,['England'],: Ablöse €3.78m,26,"Dec 2, 1968",Retired
Central Midfield,,"Jul 1, 1992",Tim Sherwood,,4005,['England'],: Ablöse €750k,26,"Feb 6, 1969",Retired
Central Midfield,,"Jul 1, 1992",Lee Makel,,13331,['England'],Newcastle United,22,"Jan 11, 1973",Retired
Central Midfield,right,"Jan 1, 1995",Richard Witschge,"1,84m",4325,['Netherlands'],: Ablöse ?,25,"Sep 20, 1969",Retired
Central Midfield,,"Jul 1, 1994",Robbie Slater,"1,80m",133804,"['Australia', 'England']",: Ablöse €450k,30,"Nov 22, 1964",Retired
Right Midfield,both,"Jul 1, 1992",Stuart Ripley,"1,80m",107223,['England'],: Ablöse €2.00m,27,"Nov 20, 1967",Retired
Left Midfield,left,"Jul 1, 1989",Jason Wilcox,"1,80m",3320,['England'],Blackburn Rovers U18,23,"Jul 15, 1971",Retired
Right Winger,right,"Mar 1, 1993",Kevin Gallacher,"1,74m",101134,['Scotland'],Coventry City,28,"Nov 23, 1966",Retired
Centre-Forward,right,"Jul 1, 1992",Alan Shearer,"1,83m",3110,['England'],Southampton FC,24,"Aug 13, 1970",Retired
Centre-Forward,,"Nov 1, 1991",Mike Newell,,170398,['England'],: Ablöse €1.30m,30,"Jan 27, 1965",Retired
Centre-Forward,,"Jul 1, 1994",Chris Sutton,,7453,['England'],: Ablöse €7.50m,22,"Mar 10, 1973",Retired
Centre-Forward,right,"Jul 1, 1991",Peter Thorne,"1,83m",12724,['England'],Blackburn Rovers U18,22,"Jun 21, 1973",Retired
