position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 1990",John Lukic,"1,93m",28241,['England'],: Ablöse €1.38m,34,"Dec 11, 1960",Retired
Goalkeeper,right,"Apr 22, 1993",Mark Beeney,"1,93m",107177,['England'],: Ablöse €350k,27,"Dec 30, 1967",Retired
Goalkeeper,right,"Oct 16, 1992",Paul Pettinger,"1,83m",105905,['England'],Leeds United U18,19,"Oct 1, 1975",Retired
Centre-Back,,"Jul 1, 1989",Chris Fairclough,,175866,['England'],: Ablöse ?,31,"Apr 12, 1964",Retired
Centre-Back,right,"Jul 1, 1991",David Wetherall,"1,91m",13615,['England'],: Ablöse €180k,24,"Mar 14, 1971",Retired
Centre-Back,,"Nov 12, 1993",John Pemberton,,223245,['England'],Sheffield United,30,"Nov 18, 1964",Retired
Centre-Back,,"Jul 1, 1993",David O'Leary,,104109,"['Ireland', 'England']",: Ablöse free transfer,37,"May 2, 1958",Retired
Centre-Back,right,"Jul 1, 1994",Lucas Radebe,"1,86m",3088,['South Africa'],Kaizer Chiefs,26,"Apr 12, 1969",Retired
Left-Back,left,"Jul 1, 1991",Tony Dorigo,"1,75m",101324,"['England', 'Australia']",: Ablöse €1.48m,29,"Dec 31, 1965",Retired
Left-Back,,"Jul 1, 1994",Nigel Worthington,,117778,['Northern Ireland'],: Ablöse €400k,33,"Nov 4, 1961",Retired
Left-Back,left,"Oct 20, 1992",Kevin Sharp,"1,75m",45489,"['England', 'Canada']",AJ Auxerre U19,20,"Sep 19, 1974",Retired
Right-Back,right,"Jul 1, 1991",Gary Kelly,"1,73m",3631,['Ireland'],Leeds United U18,20,"Jul 9, 1974",Retired
Right-Back,,"Jul 1, 1992",Rob Bowman,,176008,['England'],Leeds United U18,19,"Nov 21, 1975",Retired
Defensive Midfield,,"Jul 1, 1994",Carlton Palmer,,101325,['England'],: Ablöse €3.15m,29,"Dec 5, 1965",Retired
Central Midfield,both,"Jul 2, 1990",Gary McAllister,"1,86m",10032,['Scotland'],: Ablöse €100k,30,"Dec 25, 1964",Retired
Central Midfield,,"Jul 1, 1988",Gary Speed,,3459,['Wales'],Leeds United U18,25,"Sep 8, 1969",---
Central Midfield,right,"Jul 1, 1992",Mark Tinkler,"1,88m",55427,['England'],Leeds United U18,20,"Oct 24, 1974",Retired
Central Midfield,,"Jul 1, 1990",Ryan Nicholls,,406873,['Wales'],Leeds United Reserves,22,"Mar 10, 1973",Retired
Central Midfield,right,"Jul 1, 1992",Mark Ford,,176013,['England'],Leeds United U18,19,"Oct 10, 1975",Retired
Central Midfield,right,"Mar 5, 1993",Andy Couzens,"1,75m",176011,['England'],Leeds United U18,20,"Jun 4, 1975",Retired
Central Midfield,,"Jul 1, 1992",Matthew Smithard,,1069434,['England'],Leeds United U18,19,"Jun 13, 1976",Retired
Right Midfield,right,"Jul 1, 1989",Gordon Strachan,"1,68m",116156,['Scotland'],: Ablöse €200k,38,"Feb 9, 1957",Retired
Right Winger,,"Dec 1, 1993",David White,"1,83m",177060,['England'],: Ablöse €3.00m,27,"Oct 30, 1967",Retired
Centre-Forward,right,"Oct 20, 1992",Jamie Forrester,"1,72m",67378,['England'],AJ Auxerre B,20,"Nov 1, 1974",Retired
Centre-Forward,,"Jul 1, 1994",Philemon Masinga,"1,93m",103464,['South Africa'],Mamelodi Sundowns FC,26,"Jun 28, 1969",---
Centre-Forward,right,"Jul 1, 1991",Rod Wallace,"1,70m",13803,['England'],Southampton FC,25,"Oct 2, 1969",Retired
Centre-Forward,,"Jul 21, 2004",Brian Deane,,8058,"['England', 'St. Kitts & Nevis']",: Ablöse free transfer,27,"Feb 7, 1968",Retired
Centre-Forward,right,"Mar 5, 1993",Noel Whelan,"1,88m",3315,['England'],Leeds United U18,20,"Dec 30, 1974",Retired
Centre-Forward,both,"Jul 1, 1995",Anthony Yeboah,"1,80m",328,['Ghana'],: Ablöse €3.25m,29,"Jun 6, 1966",Retired
Centre-Forward,right,"Jul 24, 2012",Andy Gray,"1,83m",13575,"['Scotland', 'England']",Barnsley FC,17,"Nov 15, 1977",Retired
