position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 1981",Neville Southall,,135910,['Wales'],Bury FC,36,"Sep 16, 1958",Retired
Goalkeeper,right,"Oct 31, 1988",Jason Kearton,"1,80m",225076,['Australia'],Brisbane Lions,25,"Jul 9, 1969",Retired
Goalkeeper,,"Jul 1, 1995",Jamie Speare,"1,85m",92585,['England'],: Ablöse -,18,"Nov 5, 1976",Retired
Centre-Back,right,"Jan 14, 1992",Gary Ablett,"1,88m",145765,['England'],: Ablöse €845k,29,"Nov 19, 1965",---
Centre-Back,right,"Oct 1, 1991",Matt Jackson,"1,85m",13519,['England'],: Ablöse €900k,23,"Oct 19, 1971",Retired
Centre-Back,,"Aug 22, 1986",Dave Watson,,135911,['England'],: Ablöse €1.85m,33,"Nov 20, 1961",Retired
Centre-Back,right,"Jul 1, 1994",Gary Rowett,"1,85m",4102,['England'],Cambridge United,21,"Mar 6, 1974",Retired
Centre-Back,,,Neil Moore,,235746,['England'],,22,"Sep 21, 1972",Retired
Left-Back,left,"Jul 1, 1990",Andy Hinchcliffe,"1,78m",106797,['England'],: Ablöse €1.20m,26,"Feb 5, 1969",Retired
Left-Back,left,"Sep 6, 1994",David Burrows,"1,78m",109481,['England'],: Ablöse ?,26,"Oct 25, 1968",Retired
Left-Back,,"Jul 1, 1994",Alex Smith,"1,73m",259280,['England'],: Ablöse -,19,"Feb 15, 1976",Retired
Left-Back,left,"Aug 1, 1998",David Unsworth,"1,87m",3272,['England'],: Ablöse €4.60m,21,"Oct 16, 1973",Retired
Right-Back,right,"Mar 19, 1993",Paul Holmes,"1,78m",177266,['England'],: Ablöse ?,27,"Feb 18, 1968",---
Right-Back,right,"Jan 30, 1995",Earl Barrett,"1,80m",106795,['England'],: Ablöse €2.50m,28,"Apr 28, 1967",Retired
Defensive Midfield,right,"Jul 1, 1993",Tony Grant,"1,77m",9976,['England'],: Ablöse -,20,"Nov 14, 1974",Retired
Central Midfield,right,"Jan 16, 1987",Ian Snodin,"1,78m",177253,['England'],: Ablöse €950k,31,"Aug 15, 1963",Retired
Central Midfield,left,"Jul 1, 1994",Vinny Samways,"1,72m",7711,['England'],: Ablöse €3.30m,26,"Oct 27, 1968",Retired
Central Midfield,right,"Jul 1, 1992",Barry Horne,"1,78m",177268,['Wales'],Southampton FC,33,"May 18, 1962",Retired
Central Midfield,,"Jul 1, 1986",John Ebbrell,"1,70m",177250,['England'],: Ablöse -,25,"Oct 1, 1969",Retired
Central Midfield,right,"Mar 25, 1994",Anders Limpar,"1,74m",101098,['Sweden'],: Ablöse €1.90m,29,"Sep 24, 1965",Retired
Central Midfield,,"Jan 1, 1994",Joe Parkinson,,177273,['England'],: Ablöse €375k,24,"Jun 11, 1971",Retired
Central Midfield,,"Jul 1, 1992",John Doolan,"1,85m",67276,['England'],: Ablöse -,21,"May 7, 1974",Retired
Central Midfield,right,"Jul 1, 1992",Chris Priest,"1,75m",376349,['England'],: Ablöse -,21,"Oct 18, 1973",Retired
Central Midfield,,"Jul 1, 1994",Chris Price,,105574,['England'],: Ablöse -,19,"Oct 24, 1975",Retired
Attacking Midfield,right,"Oct 1, 1994",Ian Durrant,"1,75m",170374,['Scotland'],: Ablöse ?,28,"Oct 29, 1966",Retired
Right Winger,right,"Jul 1, 1993",Graham Stuart,"1,73m",3334,['England'],: Ablöse €1.28m,24,"Oct 24, 1970",Retired
Centre-Forward,left,"Jul 1, 2000",Duncan Ferguson,"1,93m",3239,['Scotland'],Newcastle United,23,"Dec 27, 1971",Retired
Centre-Forward,,"Aug 2, 1988",Tony Cottee,"1,70m",107792,['England'],: Ablöse €3.45m,29,"Jul 11, 1965",Retired
Centre-Forward,right,"Jul 1, 1994",Daniel Amokachi,"1,82m",92287,['Nigeria'],: Ablöse €3.50m,22,"Dec 30, 1972",Retired
Centre-Forward,,"Aug 14, 1992",Paul Rideout,"1,80m",177275,['England'],: Ablöse €583k,30,"Aug 14, 1964",Retired
Centre-Forward,,"Jul 1, 1990",Stuart Barlow,"1,78m",177261,['England'],Unknown,26,"Jul 16, 1968",Retired
Centre-Forward,,"Jan 21, 1994",Brett Angell,,177256,['England'],Southend United,26,"Aug 20, 1968",Retired
