position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 6, 1992",David James,,3646,"['England', 'Jamaica']",: Ablöse €1.40m,24,"Aug 1, 1970",Retired
Goalkeeper,right,"Jul 1, 1994",Michael Stensgaard,"1,91m",211168,['Denmark'],Hvidovre IF,20,"Sep 1, 1974",Retired
Goalkeeper,,"Nov 29, 1994",Mark Prudhoe,"1,83m",324449,['England'],: Ablöse ?,31,"Nov 18, 1963",Retired
Goalkeeper,,"Apr 1, 1995",Alec Chamberlain,"1,88m",14000,['England'],: Ablöse free transfer,31,"Jun 20, 1964",Retired
Goalkeeper,right,"Jul 1, 1993",Tony Warner,"1,93m",10259,"['Trinidad and Tobago', 'England']",: Ablöse -,21,"May 11, 1974",Retired
Centre-Back,left,"Sep 1, 1994",Phil Babb,"1,82m",3283,"['Ireland', 'England']",Coventry City,24,"Nov 30, 1970",Retired
Centre-Back,right,"Jul 15, 1991",Mark Wright,"1,91m",101386,['England'],: Ablöse €2.85m,31,"Aug 1, 1963",Retired
Centre-Back,right,"Sep 2, 1994",John Scales,"1,88m",104899,['England'],: Ablöse €4.10m,28,"Jul 4, 1966",Retired
Centre-Back,left,"Jul 21, 1993",Neil Ruddock,"1,88m",3487,['England'],: Ablöse €3.00m,27,"May 9, 1968",Retired
Left-Back,,"Sep 17, 1993",Julian Dicks,"1,78m",107806,['England'],: Ablöse €2.25m,26,"Aug 8, 1968",Retired
Left-Back,left,"Mar 1, 1995",Mark Kennedy,"1,80m",3488,"['Ireland', 'England']",: Ablöse €2.05m,19,"May 15, 1976",Retired
Left-Back,left,"Dec 18, 1992",Stig Inge Bjørnebye,"1,79m",102510,['Norway'],: Ablöse ?,25,"Dec 11, 1969",Retired
Left-Back,left,"Jul 1, 1992",Dominic Matteo,"1,86m",3765,"['Scotland', 'England']",: Ablöse -,21,"Apr 28, 1974",Retired
Left-Back,left,"Jul 17, 1989",Steve Harkness,"1,79m",107196,['England'],Carlisle United,23,"Aug 27, 1971",Retired
Right-Back,right,"Oct 1, 1991",Rob Jones,"1,73m",107200,"['England', 'Wales']",Crewe Alexandra,23,"Nov 5, 1971",Retired
Right-Back,,"Oct 26, 1981",Steve Nicol,,107096,['Scotland'],: Ablöse €500k,33,"Dec 11, 1961",Retired
Central Midfield,right,"Jul 29, 1992",Paul Stewart,"1,78m",145778,['England'],: Ablöse €2.75m,30,"Oct 7, 1964",Retired
Central Midfield,,"Aug 24, 1984",Jan Mölby,"1,88m",116136,['Denmark'],: Ablöse €670k,31,"Jul 4, 1963",Retired
Central Midfield,right,"Jan 15, 1991",Jamie Redknapp,"1,83m",3424,['England'],: Ablöse €750k,22,"Jun 25, 1973",Retired
Central Midfield,,"Mar 16, 1992",Phil Charnock,"1,80m",145766,['England'],: Ablöse -,20,"Feb 14, 1975",Retired
Right Midfield,right,"Dec 13, 1991",Michael Thomas,"1,79m",107235,['England'],: Ablöse €225k,27,"Aug 24, 1967",Retired
Left Midfield,,"Jul 1, 1987",John Barnes,,87436,"['England', 'Jamaica']",: Ablöse €1.30m,31,"Nov 7, 1963",Retired
Left Midfield,left,"Aug 13, 1991",Mark Walters,"1,78m",180242,['England'],: Ablöse €1.50m,31,"Jun 2, 1964",Retired
Attacking Midfield,right,"Nov 27, 1990",Don Hutchison,"1,85m",3880,"['Scotland', 'England']",: Ablöse €190k,24,"May 9, 1971",Retired
Attacking Midfield,,"Jul 1, 1993",Nigel Clough,"1,75m",101322,['England'],: Ablöse €2.75m,29,"Mar 19, 1966",Retired
Attacking Midfield,right,"Jul 1, 1990",Steve McManaman,"1,85m",3980,['England'],: Ablöse -,23,"Feb 11, 1972",Retired
Centre-Forward,right,"Aug 18, 1988",Ian Rush,"1,83m",145743,['Wales'],: Ablöse €3.00m,33,"Oct 20, 1961",Retired
Centre-Forward,left,"Jan 27, 2006",Robbie Fowler,"1,80m",3225,['England'],: Ablöse free transfer,20,"Apr 9, 1975",Retired
Centre-Forward,,"Mar 12, 1992",Lee Jones,"1,73m",222092,['Wales'],Wrexham AFC,22,"May 29, 1973",Retired
