position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 1, 2022",Nick Pope,"1,98m",192080,['England'],€20.00m,: Ablöse €11.50m,31,"Apr 19, 1992",Newcastle United
Goalkeeper,right,,"Jul 1, 2018",Martin Dúbravka,"1,91m",74960,['Slovakia'],€1.50m,: Ablöse €4.00m,34,"Jan 15, 1989",Newcastle United
Goalkeeper,right,,"Sep 12, 2022",Loris Karius,"1,91m",85864,['Germany'],€1.20m,Without Club,30,"Jun 22, 1993",Without Club
Goalkeeper,right,,"Aug 9, 2014",Karl Darlow,"1,90m",99397,"['Wales', 'England']",€1.00m,: Ablöse €5.00m,32,"Oct 8, 1990",Leeds United
Goalkeeper,right,,"Jul 3, 2020",Mark Gillespie,"1,91m",142389,['England'],€300k,Motherwell FC,31,"Mar 27, 1992",Newcastle United
Centre-Back,left,"Cruciate ligament surgery - Return expected on Dec 2, 2024","Jul 1, 2022",Sven Botman,"1,95m",361093,['Netherlands'],€45.00m,LOSC Lille,23,"Jan 12, 2000",Newcastle United
Centre-Back,right,,"Jul 26, 2018",Fabian Schär,"1,86m",135343,['Switzerland'],€10.00m,Deportivo de La Coruña,31,"Dec 20, 1991",Newcastle United
Centre-Back,left,"Yellow card suspension - until Nov 26, 2024 - Premier League - 1 matchday","Jan 31, 2022",Dan Burn,"2,01m",134270,['England'],€10.00m,Brighton & Hove Albion,31,"May 9, 1992",Newcastle United
Centre-Back,right,Team captain,"Aug 9, 2014",Jamaal Lascelles,"1,88m",183318,"['England', 'Barbados']",€4.50m,: Ablöse €5.00m,29,"Nov 11, 1993",Newcastle United
Centre-Back,left,,"Jul 1, 2012",Paul Dummett,"1,83m",170321,"['Wales', 'England']",€1.00m,Newcastle United U21,31,"Sep 26, 1991",Wigan Athletic
Centre-Back,right,,"Aug 9, 2018",Federico Fernández,"1,89m",85475,"['Argentina', 'Italy']",€700k,: Ablöse €6.70m,34,"Feb 21, 1989",Club Estudiantes de La Plata
Centre-Back,left,,"Aug 3, 2016",Ciaran Clark,"1,85m",98240,"['Ireland', 'England']",€600k,: Ablöse €6.00m,33,"Sep 26, 1989",Without Club
Centre-Back,left,,"Jul 1, 2022",Kell Watts,"1,92m",484389,['England'],€300k,Newcastle United U21,23,"Nov 3, 1999",Cambridge United
Left-Back,left,,"Jul 1, 2022",Matt Targett,"1,83m",250478,"['England', 'Scotland']",€13.00m,: Ablöse €17.50m,27,"Sep 18, 1995",Newcastle United
Left-Back,left,,"Sep 8, 2020",Jamal Lewis,"1,78m",346018,"['Northern Ireland', 'England']",€6.00m,: Ablöse €16.50m,25,"Jan 25, 1998",São Paulo Futebol Clube
