position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Dec 22, 1990",Bobby Mimms,"1,91m",177128,['England'],: Ablöse €290k,30,"Oct 12, 1963",Retired
Goalkeeper,right,"Aug 28, 1992",Frank Talia,"1,85m",50375,['Australia'],Caroline Springs George Cross FC,21,"Jul 20, 1972",Retired
Goalkeeper,,"Nov 4, 1993",Tim Flowers,"1,90m",4249,['England'],Southampton FC,27,"Feb 3, 1967",Retired
Centre-Back,,"Jul 1, 1992",Patrik Andersson,,191,['Sweden'],Malmö FF,22,"Aug 18, 1971",Retired
Centre-Back,right,"Jul 1, 1988",David May,"1,84m",3538,['England'],Blackburn Rovers U18,24,"Jun 24, 1970",Retired
Centre-Back,right,"Nov 8, 1991",Colin Hendry,"1,86m",103642,['Scotland'],: Ablöse €1.05m,28,"Dec 7, 1965",Retired
Centre-Back,,"Sep 1, 1992",Nicky Marker,"1,86m",173498,['England'],Plymouth Argyle,29,"May 3, 1965",Retired
Centre-Back,right,"Aug 5, 1993",Andy Morrison,"1,80m",175898,['Scotland'],Plymouth Argyle,23,"Jul 30, 1970",Retired
Centre-Back,right,"Jul 1, 1990",Kevin Moran,"1,78m",102493,['Ireland'],Sporting Gijón,38,"Apr 29, 1956",Retired
Centre-Back,right,"Jul 1, 1993",Paul Warhurst,"1,83m",3307,['England'],: Ablöse €3.75m,24,"Sep 26, 1969",Retired
Centre-Back,right,"Jul 1, 1993",Ian Pearce,"1,85m",3879,['England'],: Ablöse €450k,20,"May 7, 1974",Retired
Left-Back,left,"Oct 1, 1991",Alan Wright,"1,63m",3331,['England'],Blackpool FC,22,"Sep 28, 1971",Retired
Left-Back,left,"Mar 25, 1993",Graeme Le Saux,"1,78m",3157,"['England', 'Jersey']",: Ablöse €1.05m,25,"Oct 17, 1968",Retired
Left-Back,,"Jan 17, 1991",Tony Dobson,,226876,['England'],Coventry City,25,"Feb 5, 1969",Retired
Right-Back,,"Sep 26, 1990",Richard Brown,,237375,['England'],Kettering Town,27,"Jan 13, 1967",Retired
Right-Back,right,"Jul 1, 2000",Henning Berg,"1,83m",3823,"['Norway', 'Cyprus']",Manchester United,24,"Sep 1, 1969",Retired
Defensive Midfield,,"Jun 1, 1988",Mark Atkins,"1,83m",173495,['England'],: Ablöse ?,25,"Aug 14, 1968",Retired
Defensive Midfield,right,"Jan 1, 1994",David Batty,"1,70m",3295,['England'],: Ablöse €3.78m,25,"Dec 2, 1968",Retired
Central Midfield,,"Jul 1, 1992",Tim Sherwood,,4005,['England'],: Ablöse €750k,25,"Feb 6, 1969",Retired
Central Midfield,,"Jul 1, 1992",Lee Makel,,13331,['England'],Newcastle United,21,"Jan 11, 1973",Retired
Right Midfield,both,"Jul 1, 1992",Stuart Ripley,"1,80m",107223,['England'],: Ablöse €2.00m,26,"Nov 20, 1967",Retired
Left Midfield,left,"Jul 1, 1989",Jason Wilcox,"1,80m",3320,['England'],Blackburn Rovers U18,22,"Jul 15, 1971",Retired
Right Winger,right,"Mar 1, 1993",Kevin Gallacher,"1,74m",101134,['Scotland'],Coventry City,27,"Nov 23, 1966",Retired
Right Winger,,"Nov 3, 1992",Simon Ireland,,239915,['England'],: Ablöse €252k,22,"Nov 23, 1971",Retired
Centre-Forward,right,"Jul 1, 1992",Alan Shearer,"1,83m",3110,['England'],Southampton FC,23,"Aug 13, 1970",Retired
Centre-Forward,,"Nov 1, 1991",Mike Newell,,170398,['England'],: Ablöse €1.30m,29,"Jan 27, 1965",Retired
