position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 1984",Steve Ogrizovic,,109480,"['England', 'Serbia']",: Ablöse €108k,36,"Sep 12, 1957",Retired
Goalkeeper,,"Jul 1, 1992",Martin Davies,,1090525,['Wales'],Coventry City U21,20,"Jun 28, 1974",Retired
Goalkeeper,,"Jul 1, 1992",Jonathan Gould,"1,85m",13788,"['Scotland', 'England']",: Ablöse free transfer,25,"Jul 18, 1968",Retired
Goalkeeper,,"Jul 1, 1993",Tim Dalton,,214884,['Ireland'],Ernest Borel (dissolved),28,"Oct 14, 1965",Retired
Centre-Back,left,"Jul 21, 1992",Phil Babb,"1,82m",3283,"['Ireland', 'England']",Bradford City,23,"Nov 30, 1970",Retired
Centre-Back,,"Jul 1, 1995",Paul Williams,"1,83m",3323,['England'],: Ablöse €1.14m,23,"Mar 26, 1971",Retired
Centre-Back,right,"Aug 23, 1991",Peter Atherton,"1,78m",13552,['England'],Wigan Athletic,24,"Apr 6, 1970",Retired
Centre-Back,,"Mar 1, 1993",David Rennie,"1,83m",222532,['Scotland'],: Ablöse €120k,29,"Aug 29, 1964",Retired
Centre-Back,,"Aug 1, 1992",David Busst,"1,85m",222492,['England'],Moor Green FC (- 2007),27,"Jun 30, 1967",Retired
Left-Back,,"Jul 1, 1993",Steve Morgan,"1,80m",222522,['England'],Plymouth Argyle,25,"Sep 19, 1968",Retired
Left-Back,,"Aug 12, 1993",Paul Williams,,229054,['England'],: Ablöse €185k,24,"Sep 11, 1969",Retired
Right-Back,right,"Mar 1, 1985",Brian Borrows,"1,78m",177179,['England'],: Ablöse ?,33,"Dec 20, 1960",Retired
Right-Back,,"Jul 1, 1989",Martyn Booty,"1,73m",106366,['England'],Coventry City U18,23,"May 30, 1971",Retired
Right-Back,,"Oct 1, 1993",Ally Pickering,,222528,['England'],Rotherham United,27,"Jun 22, 1967",Retired
Defensive Midfield,right,"Jul 1, 1992",Willie Boland,"1,75m",12684,['Ireland'],Coventry City U18,18,"Aug 6, 1975",Retired
Central Midfield,,"Jul 1, 1990",Lee Hurst,,222511,['England'],Coventry City U21,23,"Sep 21, 1970",Retired
Central Midfield,,"Jul 1, 1991",Stewart Robson,,176722,['England'],: Ablöse ?,29,"Nov 6, 1964",Retired
Central Midfield,left,"Nov 2, 1993",Chris Marsden,"1,80m",4117,['England'],: Ablöse -,25,"Jan 3, 1969",Retired
Central Midfield,,"Oct 1, 1993",Julian Darby,"1,83m",222497,['England'],: Ablöse €180k,26,"Oct 3, 1967",Retired
Central Midfield,,"Jan 4, 1994",Sandy Robertson,"1,75m",180246,['Scotland'],: Ablöse €375k,23,"Apr 26, 1971",Retired
Central Midfield,,"Sep 1, 1993",Zbigniew Kruszyński,,112262,"['Poland', 'Germany']",: Ablöse ?,33,"Oct 14, 1960",Retired
Central Midfield,,"Jul 1, 1982",Lloyd McGrath,"1,65m",222520,['England'],Coventry City U21,29,"Feb 24, 1965",Retired
Right Midfield,,"Dec 1, 1991",Sean Flynn,"1,73m",222501,['England'],Halesowen Town,26,"Mar 13, 1968",Retired
Attacking Midfield,,"Mar 1, 1993",Roy Wegerle,,102014,"['United States', 'South Africa']",Blackburn Rovers,30,"Mar 19, 1964",Retired
Attacking Midfield,left,"Jul 1, 1992",Tony Sheridan,"1,83m",228613,['Ireland'],Coventry City U18,19,"Oct 21, 1974",Retired
Left Winger,right,"Mar 12, 1993",Leigh Jenkinson,"1,83m",157677,"['England', 'Wales']",: Ablöse €450k,24,"Jul 9, 1969",Retired
Right Winger,,"Jul 1, 1992",John Williams,,222545,['England'],: Ablöse €300k,26,"May 11, 1968",Retired
Centre-Forward,,"Jul 12, 1993",Mick Harford,"1,88m",176806,['England'],: Ablöse €225k,35,"Feb 12, 1959",Retired
Centre-Forward,,"Nov 1, 1992",Micky Quinn,"1,78m",222530,['England'],Newcastle United,32,"May 2, 1962",Retired
Centre-Forward,right,"Aug 16, 1991",Peter Ndlovu,"1,73m",13534,['Zimbabwe'],The Highlanders,21,"Feb 25, 1973",Retired
Centre-Forward,right,"Sep 13, 1993",John Gayle,"1,88m",232905,['England'],: Ablöse €120k,29,"Jul 30, 1964",Retired
