position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 1981",Neville Southall,,135910,['Wales'],Bury FC,35,"Sep 16, 1958",Retired
Goalkeeper,right,"Oct 31, 1988",Jason Kearton,"1,80m",225076,['Australia'],Brisbane Lions,24,"Jul 9, 1969",Retired
Centre-Back,right,"Jan 14, 1992",Gary Ablett,"1,88m",145765,['England'],: Ablöse €845k,28,"Nov 19, 1965",---
Centre-Back,right,"Oct 1, 1991",Matt Jackson,"1,85m",13519,['England'],: Ablöse €900k,22,"Oct 19, 1971",Retired
Centre-Back,,"Aug 22, 1986",Dave Watson,,135911,['England'],: Ablöse €1.85m,32,"Nov 20, 1961",Retired
Centre-Back,right,"Jul 1, 1994",Gary Rowett,"1,85m",4102,['England'],Cambridge United,20,"Mar 6, 1974",Retired
Centre-Back,,,Neil Moore,,235746,['England'],,21,"Sep 21, 1972",Retired
Centre-Back,,,Mark Powell,"1,73m",172444,['England'],,19,"May 8, 1975",Retired
Left-Back,left,"Jul 1, 1990",Andy Hinchcliffe,"1,78m",106797,['England'],: Ablöse €1.20m,25,"Feb 5, 1969",Retired
Left-Back,left,"Aug 1, 1998",David Unsworth,"1,87m",3272,['England'],: Ablöse €4.60m,20,"Oct 16, 1973",Retired
Right-Back,right,"Mar 19, 1993",Paul Holmes,"1,78m",177266,['England'],: Ablöse ?,26,"Feb 18, 1968",---
Defensive Midfield,right,"Jul 1, 1993",Tony Grant,"1,77m",9976,['England'],: Ablöse -,19,"Nov 14, 1974",Retired
Central Midfield,right,"Jan 16, 1987",Ian Snodin,"1,78m",177253,['England'],: Ablöse €950k,30,"Aug 15, 1963",Retired
Central Midfield,right,"Jul 1, 1992",Barry Horne,"1,78m",177268,['Wales'],Southampton FC,32,"May 18, 1962",Retired
Central Midfield,,"Jul 1, 1986",John Ebbrell,"1,70m",177250,['England'],: Ablöse -,24,"Oct 1, 1969",Retired
Central Midfield,right,"Mar 25, 1994",Anders Limpar,"1,74m",101098,['Sweden'],: Ablöse €1.90m,28,"Sep 24, 1965",Retired
Central Midfield,,"Aug 1, 1990",Billy Kenny,,237558,['England'],: Ablöse -,20,"Sep 19, 1973",Retired
Central Midfield,,"Jan 1, 1994",Joe Parkinson,,177273,['England'],: Ablöse €375k,23,"Jun 11, 1971",Retired
Central Midfield,,"Jul 1, 1992",John Doolan,"1,85m",67276,['England'],: Ablöse -,20,"May 7, 1974",Retired
Central Midfield,right,"Jul 1, 1992",Chris Priest,"1,75m",376349,['England'],: Ablöse -,20,"Oct 18, 1973",Retired
Right Midfield,,"Jan 1, 1991",Robert Warzycha,,177277,"['Poland', 'United States']",Górnik Zabrze,30,"Aug 20, 1963",Retired
Attacking Midfield,left,"Jul 1, 1992",Preki,"1,75m",26847,"['United States', 'Serbia']",St. Louis Storm (indoor),31,"Jun 24, 1963",Retired
Left Winger,left,"Mar 1, 1998",Peter Beagrie,,138385,['England'],Bradford City,28,"Nov 28, 1965",Retired
Right Winger,right,"Jul 1, 1993",Graham Stuart,"1,73m",3334,['England'],: Ablöse €1.28m,23,"Oct 24, 1970",Retired
Right Winger,,"Jul 1, 1991",Mark Ward,,177143,['England'],: Ablöse ?,31,"Oct 10, 1962",Retired
Centre-Forward,,"Nov 20, 1991",Mo Johnston,,29914,['Scotland'],: Ablöse €2.25m,31,"Apr 13, 1963",Retired
Centre-Forward,,"Aug 2, 1988",Tony Cottee,"1,70m",107792,['England'],: Ablöse €3.45m,28,"Jul 11, 1965",Retired
Centre-Forward,,"Aug 14, 1992",Paul Rideout,"1,80m",177275,['England'],: Ablöse €583k,29,"Aug 14, 1964",Retired
Centre-Forward,,"Jul 1, 1990",Stuart Barlow,"1,78m",177261,['England'],Unknown,25,"Jul 16, 1968",Retired
Centre-Forward,,"Jan 21, 1994",Brett Angell,,177256,['England'],Southend United,25,"Aug 20, 1968",Retired
Centre-Forward,,,Paul Tait,"1,83m",97922,['England'],,19,"Oct 24, 1974",Retired
