position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 1990",John Lukic,"1,93m",28241,['England'],: Ablöse €1.38m,33,"Dec 11, 1960",Retired
Goalkeeper,right,"Apr 22, 1993",Mark Beeney,"1,93m",107177,['England'],: Ablöse €350k,26,"Dec 30, 1967",Retired
Goalkeeper,right,"Oct 16, 1992",Paul Pettinger,"1,83m",105905,['England'],Leeds United U18,18,"Oct 1, 1975",Retired
Centre-Back,,"Jul 1, 1989",Chris Fairclough,,175866,['England'],: Ablöse ?,30,"Apr 12, 1964",Retired
Centre-Back,,"Jul 1, 1993",David O'Leary,,104109,"['Ireland', 'England']",: Ablöse free transfer,36,"May 2, 1958",Retired
Centre-Back,,"Nov 12, 1993",John Pemberton,,223245,['England'],Sheffield United,29,"Nov 18, 1964",Retired
Centre-Back,right,"Jul 1, 1991",Jon Newsome,"1,88m",107093,['England'],: Ablöse €200k,23,"Sep 6, 1970",Retired
Centre-Back,right,"Jul 1, 1991",David Wetherall,"1,91m",13615,['England'],: Ablöse €180k,23,"Mar 14, 1971",Retired
Left-Back,left,"Jul 1, 1991",Tony Dorigo,"1,75m",101324,"['England', 'Australia']",: Ablöse €1.48m,28,"Dec 31, 1965",Retired
Left-Back,left,"Oct 20, 1992",Kevin Sharp,"1,75m",45489,"['England', 'Canada']",AJ Auxerre U19,19,"Sep 19, 1974",Retired
Right-Back,right,"Jul 1, 1989",Mel Sterland,"1,77m",223252,['England'],: Ablöse ?,32,"Oct 1, 1961",Retired
Right-Back,right,"Jul 1, 1991",Gary Kelly,"1,73m",3631,['Ireland'],Leeds United U18,19,"Jul 9, 1974",Retired
Right-Back,,"Jul 1, 1992",Rob Bowman,,176008,['England'],Leeds United U18,18,"Nov 21, 1975",Retired
Defensive Midfield,right,"Jan 1, 1999",David Batty,"1,70m",3295,['England'],Newcastle United,25,"Dec 2, 1968",Retired
Central Midfield,both,"Jul 2, 1990",Gary McAllister,"1,86m",10032,['Scotland'],: Ablöse €100k,29,"Dec 25, 1964",Retired
Central Midfield,,"Jul 1, 1988",Gary Speed,,3459,['Wales'],Leeds United U18,24,"Sep 8, 1969",---
Central Midfield,,"Jul 1, 1991",Steve Hodge,,101390,['England'],: Ablöse €1.03m,31,"Oct 25, 1962",Retired
Central Midfield,right,"Jul 1, 1991",Ray Wallace,"1,68m",223257,['England'],Southampton FC,24,"Oct 2, 1969",Retired
Central Midfield,right,"Jul 1, 1992",Mark Tinkler,"1,88m",55427,['England'],Leeds United U18,19,"Oct 24, 1974",Retired
Central Midfield,right,"Mar 5, 1993",Andy Couzens,"1,75m",176011,['England'],Leeds United U18,19,"Jun 4, 1975",Retired
Central Midfield,right,"Jul 1, 1992",Mark Ford,,176013,['England'],Leeds United U18,18,"Oct 10, 1975",Retired
Right Midfield,right,"Jul 1, 1989",Gordon Strachan,"1,68m",116156,['Scotland'],: Ablöse €200k,37,"Feb 9, 1957",Retired
Attacking Midfield,,"Aug 1, 1992",David Rocastle,"1,75m",175583,['England'],: Ablöse €2.40m,27,"May 2, 1967",---
Right Winger,,"Dec 1, 1993",David White,"1,83m",177060,['England'],: Ablöse €3.00m,26,"Oct 30, 1967",Retired
Centre-Forward,right,"Oct 20, 1992",Jamie Forrester,"1,72m",67378,['England'],AJ Auxerre B,19,"Nov 1, 1974",Retired
Centre-Forward,right,"Jul 1, 1991",Rod Wallace,"1,70m",13803,['England'],Southampton FC,24,"Oct 2, 1969",Retired
Centre-Forward,,"Jul 21, 2004",Brian Deane,,8058,"['England', 'St. Kitts & Nevis']",: Ablöse free transfer,26,"Feb 7, 1968",Retired
Centre-Forward,right,"Jan 1, 1993",Frank Strandli,"1,86m",172184,['Norway'],: Ablöse €350k,22,"May 16, 1972",Retired
Centre-Forward,right,"Mar 5, 1993",Noel Whelan,"1,88m",3315,['England'],Leeds United U18,19,"Dec 30, 1974",Retired
Centre-Forward,,"Jul 1, 1989",Carl Shutt,"1,80m",175889,['England'],: Ablöse free transfer,32,"Oct 10, 1961",Retired
