position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 1988",Andy Dibble,"1,89m",39339,['Wales'],: Ablöse €304k,29,"May 8, 1965",Retired
Goalkeeper,left,"Jul 20, 1990",Tony Coton,"1,88m",176010,['England'],: Ablöse €1.15m,33,"May 19, 1961",Retired
Goalkeeper,,"Jul 1, 1990",Martyn Margetson,"1,83m",12718,['Wales'],Unknown,22,"Sep 8, 1971",Retired
Centre-Back,,"Jul 1, 1993",Alan Kernaghan,,14619,"['Ireland', 'England']",: Ablöse €2.40m,27,"Apr 25, 1967",Retired
Centre-Back,,"Aug 1, 1991",Keith Curle,"1,83m",101316,['England'],: Ablöse ?,30,"Nov 14, 1963",Retired
Centre-Back,,"Jan 1, 1992",Michel Vonk,,150889,['Netherlands'],: Ablöse ?,25,"Oct 28, 1968",Retired
Centre-Back,,"Jul 1, 1988",David Brightwell,"1,85m",222212,['England'],: Ablöse -,23,"Jan 7, 1971",Retired
Left-Back,left,"Aug 1, 1992",Terry Phelan,"1,72m",102495,"['Ireland', 'England']",: Ablöse ?,27,"Mar 16, 1967",Retired
Left-Back,,"Jul 9, 1993",Rae Ingram,,226942,['England'],: Ablöse -,19,"Dec 6, 1974",Retired
Right-Back,right,"Jul 1, 1991",Andy Hill,"1,80m",222219,['England'],Bury FC,29,"Jan 20, 1965",Retired
Right-Back,right,"Jul 1, 1986",Ian Brightwell,"1,78m",67373,['England'],: Ablöse -,26,"Apr 9, 1968",Retired
Right-Back,right,"Jul 1, 1992",Richard Edghill,"1,75m",13724,['England'],: Ablöse -,19,"Sep 23, 1974",Retired
Right-Back,right,"Jul 15, 1992",John Foster,"1,78m",226719,['England'],: Ablöse -,20,"Sep 19, 1973",Retired
Defensive Midfield,,"Dec 15, 1989",Peter Reid,"1,73m",79806,['England'],: Ablöse free transfer,38,"Jun 20, 1956",Retired
Defensive Midfield,,"Jan 1, 1993",Kåre Ingebrigtsen,"1,75m",173071,['Norway'],: Ablöse ?,28,"Nov 11, 1965",Retired
Central Midfield,,"Dec 24, 1991",Steve McMahon,,101387,['England'],: Ablöse €1.03m,32,"Aug 20, 1961",Retired
Central Midfield,right,,Garry Flitcroft,"1,80m",3706,['England'],,21,"Nov 6, 1972",Retired
Central Midfield,right,"Oct 28, 1986",Paul Lake,"1,83m",177122,['England'],: Ablöse -,25,"Oct 28, 1968",Retired
Central Midfield,,,Mike Quigley,,229832,['England'],,23,"Oct 2, 1970",Retired
Central Midfield,,"Jul 22, 1993",Alfons Groenendijk,"1,82m",149294,['Netherlands'],: Ablöse €341k,30,"May 17, 1964",Retired
Central Midfield,,"Jul 1, 1990",Steve Lomas,,3801,"['Northern Ireland', 'Germany']",: Ablöse -,20,"Jan 18, 1974",Retired
Central Midfield,,,David Kerr,"1,80m",226944,['Scotland'],,19,"Sep 6, 1974",Retired
Central Midfield,,"Jan 1, 1994",Steffen Karl,,1542,['Germany'],Borussia Dortmund,24,"Feb 3, 1970",Retired
Right Midfield,right,"Mar 6, 1992",Fitzroy Simpson,"1,73m",157682,"['Jamaica', 'England']",Swindon Town,24,"Feb 26, 1970",Retired
Attacking Midfield,,"Dec 1, 1993",David Rocastle,"1,75m",175583,['England'],: Ablöse €2.40m,27,"May 2, 1967",---
Left Winger,,"Jul 1, 1992",Rick Holden,"1,80m",222221,['England'],: Ablöse ?,29,"Sep 9, 1964",Retired
Left Winger,left,"Mar 1, 1994",Peter Beagrie,,138385,['England'],: Ablöse €1.70m,28,"Nov 28, 1965",Retired
Right Winger,,"Sep 1, 1985",David White,"1,83m",177060,['England'],: Ablöse -,26,"Oct 30, 1967",Retired
Centre-Forward,right,,Mike Sheron,"1,78m",21362,['England'],,22,"Jan 11, 1972",Retired
Centre-Forward,,"Feb 12, 1993",Steve Finney,,889024,['England'],: Ablöse free transfer,20,"Oct 31, 1973",---
Centre-Forward,,"Mar 21, 1990",Niall Quinn,,104110,['Ireland'],: Ablöse €920k,27,"Oct 6, 1966",Retired
Centre-Forward,,"Jul 1, 1993",Carl Griffiths,"1,75m",222217,"['Wales', 'England']",: Ablöse €600k,22,"Jul 16, 1971",Retired
Centre-Forward,,"Jul 15, 1992",Adie Mike,,228081,['England'],: Ablöse -,20,"Nov 16, 1973",Retired
Centre-Forward,right,"Mar 2, 1994",Uwe Rösler,"1,85m",1440,['Germany'],: Ablöse €1.00m,25,"Nov 15, 1968",Retired
Centre-Forward,,"Dec 1, 1993",Carl Shutt,"1,80m",175889,['England'],: Ablöse -,32,"Oct 10, 1961",Retired
Centre-Forward,,"Mar 10, 1994",Paul Walsh,"1,73m",202797,['England'],: Ablöse €850k,31,"Oct 1, 1962",Retired
