position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Aug 9, 2014",Fraser Forster,"2,01m",52570,['England'],€12.00m,Celtic FC,27,"Mar 17, 1988",Tottenham Hotspur
Goalkeeper,right,,"Jul 20, 2012",Paulo Gazzaniga,"1,95m",195488,"['Argentina', 'Italy']",€1.50m,Gillingham FC,23,"Jan 2, 1992",Girona FC
Goalkeeper,right,,"Sep 22, 2012",Artur Boruc,"1,93m",15220,['Poland'],€1.00m,Without Club,35,"Feb 20, 1980",Retired
Goalkeeper,right,,"Jul 1, 2006",Kelvin Davis,"1,85m",13640,['England'],€250k,Sunderland AFC,38,"Sep 29, 1976",Retired
Centre-Back,right,,"Sep 1, 2014",Toby Alderweireld,"1,87m",42710,['Belgium'],€11.00m,: Ablöse ?,26,"Mar 2, 1989",Royal Antwerp FC
Centre-Back,right,,"Aug 14, 2014",Florin Gardoș,"1,93m",57423,['Romania'],€6.00m,Steaua Bucharest,26,"Oct 29, 1988",Retired
Centre-Back,right,,"Aug 30, 2012",Maya Yoshida,"1,89m",81789,['Japan'],€5.00m,VVV-Venlo,26,"Aug 24, 1988",Los Angeles Galaxy
Centre-Back,right,,"Jan 9, 2010",José Fonte,"1,91m",33829,['Portugal'],€4.50m,: Ablöse €1.40m,31,"Dec 22, 1983",Casa Pia AC
Centre-Back,left,,"Dec 1, 2011",Jos Hooiveld,"1,93m",4624,['Netherlands'],€1.50m,Celtic FC,32,"Apr 22, 1983",Retired
Centre-Back,right,Team captain,"Jul 1, 2013",Jack Stephens,"1,85m",163744,['England'],€250k,Southampton FC U21,21,"Jan 27, 1994",Southampton FC
Left-Back,left,Knee surgery - Return unknown,"Feb 2, 2015",Ryan Bertrand,"1,79m",40611,['England'],€10.00m,Chelsea FC,25,"Aug 5, 1989",Retired
Left-Back,left,,"Jul 1, 2014",Matt Targett,"1,83m",250478,"['England', 'Scotland']",€750k,Southampton FC U21,19,"Sep 18, 1995",Newcastle United
Left-Back,left,,"Jul 1, 2016",Sam McQueen,"1,81m",226968,['England'],,Southampton FC U23,20,"Feb 6, 1995",Retired
Right-Back,right,,"Jul 18, 2012",Nathaniel Clyne,"1,75m",85177,"['England', 'Grenada']",€12.00m,: Ablöse €3.20m,24,"Apr 5, 1991",Crystal Palace
Right-Back,right,,,Jason McCarthy,"1,86m",227185,['England'],,,19,"Nov 7, 1995",Wycombe Wanderers
Defensive Midfield,right,,"Jul 1, 2008",Morgan Schneiderlin,"1,86m",56818,['France'],€25.00m,: Ablöse €1.50m,25,"Nov 8, 1989",Retired
Defensive Midfield,right,,"Jul 11, 2013",Victor Wanyama,"1,84m",77760,['Kenya'],€15.00m,Celtic FC,24,"Jun 25, 1991",CF Montréal
