position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 1, 2013",Adrián,"1,90m",71271,['Spain'],€5.00m,Real Betis Balompié,28,"Jan 3, 1987",Real Betis Balompié
Goalkeeper,right,,"Jul 23, 2012",Raphael Spiegel,"1,97m",111428,['Switzerland'],€500k,: Ablöse €400k,22,"Dec 19, 1992",Without Club
Goalkeeper,right,,"Jul 1, 2012",Jussi Jääskeläinen,"1,91m",3692,['Finland'],€500k,: Ablöse free transfer,40,"Apr 19, 1975",Retired
Centre-Back,right,,"Aug 5, 2010",Winston Reid,"1,91m",37526,"['New Zealand', 'Denmark']",€9.00m,FC Midtjylland,26,"Jul 3, 1988",Retired
Centre-Back,right,,"Jul 1, 2007",James Tomkins,"1,92m",61592,['England'],€6.00m,: Ablöse -,26,"Mar 29, 1989",Without Club
Centre-Back,right,,"Aug 1, 2012",James Collins,"1,88m",12691,['Wales'],€2.00m,: Ablöse €3.20m,31,"Aug 23, 1983",Retired
Centre-Back,right,,"Jan 3, 2015",Doneil Henry,"1,88m",157907,"['Canada', 'Jamaica']",€500k,: Ablöse €1.90m,22,"Apr 20, 1993",Without Club
Centre-Back,left,,"Dec 16, 2011",Dan Potts,"1,83m",207037,['England'],€250k,: Ablöse -,21,"Apr 13, 1994",Charlton Athletic
Centre-Back,right,,,Emmanuel Onariase,"1,88m",257534,"['England', 'Nigeria']",,,18,"Oct 21, 1996",Hartlepool United
Centre-Back,right,Fitness - Return unknown,"Jul 1, 2015",Reece Oxford,"1,90m",314295,"['England', 'Jamaica']",,: Ablöse -,16,"Dec 16, 1998",FC Augsburg
Centre-Back,right,,"Oct 1, 2014",Reece Burke,"1,89m",264220,['England'],,: Ablöse -,18,"Sep 2, 1996",Luton Town
Left-Back,left,,"Jul 3, 2014",Aaron Cresswell,"1,70m",92571,['England'],€7.00m,Ipswich Town,25,"Dec 15, 1989",West Ham United
Left-Back,left,,,Lewis Page,"1,78m",242652,['England'],,,19,"May 20, 1996",Ebbsfleet United
Right-Back,right,,"Jul 31, 2014",Carl Jenkinson,"1,85m",126321,"['England', 'Finland']",€7.00m,Arsenal FC,23,"Feb 8, 1992",Bromley FC
Right-Back,right,,"Jul 30, 2011",Joey O'Brien,"1,80m",34672,['Ireland'],€1.50m,: Ablöse free transfer,29,"Feb 17, 1986",Retired
Right-Back,right,,"Aug 31, 2011",Guy Demel,"1,88m",1368,"[""Cote d'Ivoire"", 'France']",€1.00m,: Ablöse free transfer,34,"Jun 13, 1981",Retired
Defensive Midfield,right,,"Aug 31, 2015",Alex Song,"1,85m",27394,"['Cameroon', 'France']",€15.00m,FC Barcelona,27,"Sep 9, 1987",Retired
Defensive Midfield,right,,"Jul 1, 2014",Cheikhou Kouyaté,"1,89m",66934,"['Senegal', 'Belgium']",€9.00m,: Ablöse €7.50m,25,"Dec 21, 1989",Without Club
Defensive Midfield,right,,"Jul 1, 2015",Josh Cullen,"1,75m",242606,"['Ireland', 'England']",,: Ablöse -,19,"Apr 7, 1996",Burnley FC
Central Midfield,right,,"Jan 1, 2005",Mark Noble,"1,80m",31835,"['England', 'Ireland']",€7.00m,: Ablöse -,28,"May 8, 1987",Retired
Central Midfield,right,,"Jul 1, 2012",Mohamed Diamé,"1,84m",70950,"['Senegal', 'France']",€6.00m,Wigan Athletic,28,"Jun 14, 1987",Al-Sailiya SC
