position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jan 31, 2014",Wayne Hennessey,"1,98m",45494,['Wales'],€2.00m,Wolverhampton Wanderers,28,"Jan 24, 1987",Without Club
Goalkeeper,right,,"Jul 13, 2004",Julián Speroni,"1,86m",12814,"['Argentina', 'Italy']",€500k,Dundee FC,36,"May 18, 1979",Retired
Goalkeeper,,,"Jul 1, 2014",Chris Kettings,"1,93m",177953,['Scotland'],€250k,Blackpool FC,22,"Oct 25, 1992",Retired
Goalkeeper,right,,"Jul 1, 2010",Lewis Price,"1,91m",13350,"['Wales', 'England']",€250k,: Ablöse free transfer,30,"Jul 19, 1984",Retired
Centre-Back,right,,"Jan 31, 2014",Scott Dann,"1,94m",62688,['England'],€3.00m,Blackburn Rovers,28,"Feb 14, 1987",Without Club
Centre-Back,right,,"Sep 2, 2013",Adrian Mariappa,"1,79m",38145,"['Jamaica', 'England']",€2.00m,Reading FC,28,"Oct 3, 1986",Wealdstone FC
Centre-Back,right,,"Aug 1, 2014",Brede Hangeland,"1,99m",25553,"['Norway', 'United States']",€1.00m,Fulham FC,34,"Jun 20, 1981",Retired
Centre-Back,left,,"Aug 31, 2012",Damien Delaney,"1,90m",36861,['Ireland'],€1.00m,Ipswich Town,33,"Jul 20, 1981",Retired
Centre-Back,right,,"Aug 8, 2012",Peter Ramage,"1,85m",28801,"['England', 'Scotland']",€750k,: Ablöse free transfer,31,"Nov 22, 1983",Retired
Centre-Back,right,,"Jul 1, 2008",Patrick McCarthy,"1,85m",29974,['Ireland'],€500k,Charlton Athletic,32,"May 31, 1983",Retired
Left-Back,left,,"Feb 1, 2015",Pape Souaré,"1,78m",125868,['Senegal'],€5.00m,: Ablöse €5.30m,25,"Jun 6, 1990",Ebbsfleet United
Left-Back,left,,"Sep 1, 2014",Zeki Fryers,"1,85m",141655,['England'],€3.50m,Tottenham Hotspur,22,"Sep 9, 1992",Retired
Left-Back,left,,,Jerome Binnom-Williams,"1,87m",245334,['England'],,,20,"Mar 7, 1995",Dulwich Hamlet
Right-Back,right,Team captain,"Jul 1, 2012",Joel Ward,"1,86m",92572,['England'],€4.00m,: Ablöse €650k,25,"Oct 29, 1989",Crystal Palace
