position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,,Craig Holloway,,3554,['England'],,17,"Aug 10, 1984",Retired
Goalkeeper,right,"Jul 1, 1990",David Seaman,"1,93m",3141,['England'],: Ablöse €2.00m,38,"Sep 19, 1963",Retired
Goalkeeper,right,"Jul 1, 2000",Stuart Taylor,"1,98m",3190,['England'],Arsenal FC Reserves,21,"Nov 28, 1980",Retired
Goalkeeper,right,"Jul 1, 2001",Richard Wright,"1,90m",3120,['England'],Ipswich Town,24,"Nov 5, 1977",Retired
Goalkeeper,right,"Jul 1, 2000",Graham Stack,"1,88m",3559,"['Ireland', 'England']",Arsenal FC U18,20,"Sep 26, 1981",Retired
Centre-Back,,"Jul 1, 1983",Tony Adams,,28238,['England'],Arsenal FC U18,35,"Oct 10, 1966",Retired
Centre-Back,right,"Feb 4, 1993",Martin Keown,"1,86m",3184,['England'],: Ablöse €3.00m,35,"Jul 24, 1966",Retired
Centre-Back,left,"Jul 1, 1997",Matthew Upson,"1,85m",3273,['England'],: Ablöse €2.80m,23,"Apr 18, 1979",Retired
Centre-Back,,"Jan 1, 2010",Sol Campbell,,3198,"['England', 'Jamaica']",Without Club,27,"Sep 18, 1974",Retired
Centre-Back,right,"Jul 1, 2000",Igors Stepanovs,"1,92m",3200,['Latvia'],Skonto Riga (- 2016),26,"Jan 21, 1976",Retired
Centre-Back,right,"Sep 19, 2001",Stathis Tavlaridis,"1,86m",3201,['Greece'],: Ablöse €900k,22,"Jan 25, 1980",Retired
Centre-Back,right,"Feb 14, 2002",Kolo Touré,"1,78m",3202,"[""Cote d'Ivoire"", 'England']",ASEC Mimosas,21,"Mar 19, 1981",Retired
Left-Back,left,"Jul 1, 1999",Ashley Cole,"1,76m",3182,"['England', 'Barbados']",Arsenal FC Reserves,21,"Dec 20, 1980",Retired
Left-Back,left,"Jul 1, 2001",Giovanni van Bronckhorst,"1,77m",3191,['Netherlands'],: Ablöse €13.50m,27,"Feb 5, 1975",Retired
Left-Back,left,"Jul 1, 2001",Juan,"1,68m",7336,"['Brazil', 'Spain']",São Paulo FC U20,20,"Feb 6, 1982",Retired
Right-Back,right,"Jan 29, 1988",Lee Dixon,"1,75m",28240,['England'],: Ablöse €700k,38,"Mar 17, 1964",Retired
Right-Back,both,"Jul 1, 2000",Laurén,"1,82m",3189,"['Cameroon', 'Equatorial Guinea']",RCD Mallorca,25,"Jan 19, 1977",Retired
Right-Back,right,"Jul 1, 1999",Oleg Luzhnyi,"1,83m",3196,['Ukraine'],: Ablöse €2.75m,33,"Aug 5, 1968",Retired
Right-Back,,"Jul 1, 2001",Moritz Volz,,4048,['Germany'],Arsenal FC U18,19,"Jan 21, 1983",Retired
Defensive Midfield,right,"Aug 14, 1996",Patrick Vieira,"1,92m",3183,"['France', 'Senegal']",: Ablöse €5.35m,26,"Jun 23, 1976",Retired
Defensive Midfield,right,"Jul 1, 1997",Gilles Grimandi,"1,80m",15297,['France'],: Ablöse €3.75m,31,"Nov 11, 1970",Retired
Defensive Midfield,right,"Jul 24, 2001",Junichi Inamoto,"1,81m",3568,['Japan'],: Ablöse free transfer,22,"Sep 18, 1979",Nankatsu SC
Defensive Midfield,right,"Jul 1, 2000",John Halls,"1,82m",3556,['England'],Arsenal FC U18,20,"Feb 14, 1982",Retired
Defensive Midfield,,"Oct 1, 2000",Sebastian Svärd,,3204,['Denmark'],Kjöbenhavns Boldklub (FCK II),19,"Jan 15, 1983",Retired
Central Midfield,right,"Mar 6, 1991",Ray Parlour,"1,78m",3208,['England'],Arsenal FC U18,29,"Mar 7, 1973",Retired
Central Midfield,left,"Jan 1, 2002",Edú Gaspar,"1,89m",3192,"['Brazil', 'Portugal']",Sport Club Corinthians Paulista,24,"May 15, 1978",Retired
Right Midfield,,"Sep 1, 1998",Freddie Ljungberg,,3134,['Sweden'],Halmstads BK,25,"Apr 16, 1977",Retired
Left Midfield,right,"Jul 1, 2000",Robert Pirès,"1,87m",3185,"['France', 'Portugal']",: Ablöse €9.80m,28,"Oct 29, 1973",Retired
Attacking Midfield,,"Jul 1, 2001",Rohan Ricketts,,4047,"['England', 'Jamaica']",Arsenal FC U18,19,"Dec 22, 1982",Retired
Right Winger,right,"Jul 1, 2001",Jermaine Pennant,"1,73m",3195,"['England', 'Jamaica']",Arsenal FC U18,19,"Jan 15, 1983",Retired
Second Striker,right,"Jul 1, 1995",Dennis Bergkamp,"1,83m",3187,['Netherlands'],: Ablöse €11.25m,33,"May 10, 1969",Retired
Second Striker,right,"Aug 26, 2000",Sylvain Wiltord,"1,74m",3188,"['France', 'Guadeloupe']",: Ablöse €17.50m,28,"May 10, 1974",Retired
Centre-Forward,right,"Jul 1, 2001",Francis Jeffers,"1,78m",3186,['England'],: Ablöse €15.30m,21,"Jan 25, 1981",Retired
Centre-Forward,both,"Jan 6, 2012",Thierry Henry,"1,88m",3207,"['France', 'Guadeloupe']",New York Red Bulls,24,"Aug 17, 1977",Retired
Centre-Forward,right,"Jan 1, 1999",Nwankwo Kanu,"1,97m",3133,['Nigeria'],: Ablöse €6.25m,25,"Aug 1, 1976",Retired
Centre-Forward,right,"Jul 1, 2001",Jérémie Aliadière,"1,83m",3266,"['France', 'Algeria']",Arsenal FC U18,19,"Mar 30, 1983",Retired
Striker,,,Carlin Itonga,,569163,['DR Congo'],,19,"Dec 11, 1982",Retired
