position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,left,"Nov 1, 1997",Thomas Myhre,"1,88m",3566,['Norway'],Viking FK,28,"Oct 16, 1973",Retired
Goalkeeper,right,"Jul 1, 1998",Steve Simonsen,"1,87m",3583,"['England', 'Denmark']",: Ablöse €4.95m,23,"Apr 3, 1979",Retired
Goalkeeper,,"Jul 1, 2000",Andrew Pettinger,,304126,['England'],Scunthorpe United,18,"Apr 21, 1984",Cleethorpes Town FC
Goalkeeper,left,"Jul 1, 1996",Paul Gerrard,"1,88m",3584,['England'],: Ablöse €1.50m,29,"Jan 22, 1973",Retired
Centre-Back,,"Jan 1, 2006",Alan Stubbs,,3472,['England'],Sunderland AFC,30,"Oct 6, 1971",Retired
Centre-Back,right,"Feb 1, 1999",David Weir,"1,91m",3312,['Scotland'],Heart of Midlothian FC,32,"May 10, 1970",Retired
Centre-Back,right,"Jan 1, 2002",Peter Clarke,"1,88m",25201,['England'],Everton FC Reserves,20,"Jan 3, 1982",Warrington Town
Left-Back,both,"Jul 1, 2000",Alessandro Pistone,"1,80m",3588,['Italy'],Newcastle United,26,"Jul 27, 1975",Retired
Left-Back,left,"Aug 1, 1998",David Unsworth,"1,87m",3272,['England'],: Ablöse €4.60m,28,"Oct 16, 1973",Retired
Left-Back,left,"Oct 1, 2000",Gary Naysmith,"1,78m",3589,['Scotland'],Heart of Midlothian FC,23,"Nov 16, 1978",Retired
Right-Back,right,"Jul 4, 2000",Steve Watson,"1,85m",3309,['England'],: Ablöse €3.75m,28,"Apr 1, 1974",Retired
Right-Back,right,"Jul 1, 1998",Alec Cleland,"1,75m",173069,['Scotland'],: Ablöse ?,31,"Dec 10, 1970",Retired
Right-Back,,"Aug 1, 1999",Abel Xavier,,3211,"['Portugal', 'Mozambique']",: Ablöse €2.10m,29,"Nov 30, 1972",Retired
Right-Back,right,"Jul 1, 2000",Tony Hibbert,"1,73m",3614,['England'],: Ablöse -,21,"Feb 20, 1981",Retired
Defensive Midfield,,"Oct 1, 2000",Idan Tal,,24485,['Israel'],Maccabi Petah Tikva,26,"Sep 13, 1975",Retired
Defensive Midfield,,"Aug 1, 2007",Thomas Gravesen,,301,['Denmark'],Celtic FC,26,"Mar 11, 1976",Retired
Defensive Midfield,right,"Jan 31, 2002",Tobias Linderoth,"1,78m",3586,['Sweden'],: Ablöse €3.75m,23,"Apr 21, 1979",Retired
Defensive Midfield,right,"Jan 1, 2003",Lee Carsley,"1,78m",3618,"['Ireland', 'England']",Coventry City,28,"Feb 28, 1974",Retired
Central Midfield,right,"Mar 25, 1999",Scot Gemmill,"1,81m",3617,['Scotland'],: Ablöse €300k,31,"Jan 2, 1971",Retired
Central Midfield,,"Jul 1, 2000",Alex Nyarko,,3727,"['Ghana', 'Switzerland']",: Ablöse €6.30m,28,"Oct 15, 1973",Retired
Right Midfield,right,"Jul 1, 2000",Niclas Alexandersson,"1,81m",3265,['Sweden'],: Ablöse €3.80m,30,"Dec 29, 1971",Retired
Left Midfield,left,"Jul 1, 2001",Jesper Blomqvist,"1,76m",3095,['Sweden'],Manchester United,28,"Feb 5, 1974",Retired
Left Midfield,,"Aug 5, 1999",Mark Pembridge,,3615,['Wales'],SL Benfica,31,"Nov 29, 1970",Retired
Left Midfield,left,"Jul 1, 2000",Kevin McLeod,"1,80m",3619,"['England', 'Scotland']",: Ablöse -,21,"Sep 12, 1980",Retired
Attacking Midfield,right,"Jul 1, 2000",Paul Gascoigne,"1,78m",3830,['England'],: Ablöse free transfer,35,"May 27, 1967",Retired
Left Winger,right,"Jul 1, 2002",David Ginola,"1,86m",104897,['France'],: Ablöse ?,35,"Jan 25, 1967",Retired
Right Winger,right,"Jul 1, 1996",Danny Cadamarteri,"1,75m",4220,"['England', 'Jamaica']",: Ablöse -,22,"Oct 12, 1979",Retired
Centre-Forward,left,"Aug 20, 2001",Tomasz Radzinski,"1,74m",3585,"['Canada', 'Poland']",: Ablöse €6.75m,28,"Dec 14, 1973",Retired
Centre-Forward,right,"Jul 23, 1999",Kevin Campbell,"1,83m",3468,"['England', 'Jamaica']",Trabzonspor,32,"Feb 4, 1970",---
Centre-Forward,left,"Jul 1, 2000",Duncan Ferguson,"1,93m",3239,['Scotland'],Newcastle United,30,"Dec 27, 1971",Retired
Centre-Forward,right,"Jul 9, 2017",Wayne Rooney,"1,76m",3332,['England'],Manchester United,16,"Oct 24, 1985",Retired
Centre-Forward,,"Nov 11, 1999",Joe-Max Moore,,1529,['United States'],: Ablöse free transfer,31,"Feb 23, 1971",Retired
Centre-Forward,right,"Jul 1, 2001",Nick Chadwick,"1,83m",3616,['England'],: Ablöse -,19,"Oct 26, 1982",Retired
