position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Feb 20, 1998",Stephen Bywater,"1,89m",3873,['England'],Rochdale AFC,21,"Jun 7, 1981",Retired
Goalkeeper,,"Jul 11, 2001",David James,,3646,"['England', 'Jamaica']",: Ablöse €4.80m,31,"Aug 1, 1970",Retired
Goalkeeper,right,"Jul 1, 2005",Shaka Hislop,"1,98m",4175,"['Trinidad and Tobago', 'England']",: Ablöse free transfer,33,"Feb 22, 1969",Retired
Goalkeeper,right,"Jul 1, 1997",Craig Forrest,"1,96m",107807,['Canada'],Ipswich Town,34,"Sep 20, 1967",Retired
Defender,,,Sven Andersson,,145527,['Sweden'],,57,"Apr 18, 1945",Retired
Centre-Back,right,"Aug 26, 2001",Tomas Repka,"1,82m",3647,['Czech Republic'],: Ablöse €8.25m,28,"Jan 2, 1974",Retired
Centre-Back,,"Jul 1, 2001",Hayden Foxe,,3336,['Australia'],KV Mechelen,25,"Jun 23, 1977",Retired
Centre-Back,right,"Jan 30, 2001",Christian Dailly,"1,83m",3799,['Scotland'],Blackburn Rovers,28,"Oct 23, 1973",Retired
Centre-Back,right,"Nov 28, 2000",Rigobert Song,"1,83m",1419,"['Cameroon', 'France']",: Ablöse €4.17m,25,"Jul 1, 1976",Retired
Centre-Back,right,"Jul 1, 1997",Ian Pearce,"1,85m",3879,['England'],Blackburn Rovers,28,"May 7, 1974",Retired
Centre-Back,left,"Jan 24, 2001",Ragnvald Soma,"1,89m",3447,['Norway'],Bryne FK,22,"Nov 10, 1979",Frøyland IL
Left-Back,left,"Jul 1, 1999",Shaun Byrne,"1,75m",3882,['Ireland'],: Ablöse -,21,"Jan 21, 1981",Unknown
Left-Back,left,"Jul 1, 2000",Nigel Winterburn,"1,73m",3648,['England'],: Ablöse free transfer,38,"Dec 11, 1963",Retired
Left-Back,left,"Jan 1, 2002",Vladimír Labant,"1,89m",5013,['Slovakia'],: Ablöse €1.40m,28,"Jun 8, 1974",Retired
Left-Back,left,"Jan 14, 1999",Scott Minto,"1,78m",3884,['England'],: Ablöse €1.50m,30,"Aug 6, 1971",Retired
Right-Back,right,"Jan 1, 1985",Steve Potts,"1,70m",107819,"['United States', 'England']",: Ablöse -,35,"May 7, 1967",Retired
Right-Back,right,"Jan 19, 2001",Sébastien Schemmel,"1,77m",3798,['France'],: Ablöse €700k,27,"Jun 2, 1975",Retired
Right-Back,right,,Adam Newton,"1,73m",49712,"['St. Kitts & Nevis', 'England']",,21,"Dec 4, 1980",Retired
Defensive Midfield,right,"Jul 1, 1999",Michael Carrick,"1,89m",3878,['England'],: Ablöse -,20,"Jul 28, 1981",Retired
Central Midfield,,"Mar 1, 1997",Steve Lomas,,3801,"['Northern Ireland', 'Germany']",: Ablöse €2.40m,28,"Jan 18, 1974",Retired
Central Midfield,left,"Jul 1, 1998",Grant McCann,"1,78m",44291,['Northern Ireland'],: Ablöse -,22,"Apr 14, 1980",Retired
Left Midfield,left,"Aug 7, 2001",Laurent Courtois,"1,75m",22403,['France'],: Ablöse free transfer,23,"Sep 11, 1978",Retired
Attacking Midfield,right,"Aug 30, 2001",Don Hutchison,"1,85m",3880,"['Scotland', 'England']",Sunderland AFC,31,"May 9, 1971",Retired
Attacking Midfield,right,"Jul 1, 1994",John Moncur,"1,70m",3696,['England'],Swindon Town,35,"Sep 22, 1966",Retired
Attacking Midfield,right,"Jan 4, 2013",Joe Cole,"1,76m",3876,['England'],: Ablöse free transfer,20,"Nov 8, 1981",Retired
Left Winger,right,"Jan 1, 1998",Trevor Sinclair,"1,78m",3253,['England'],: Ablöse €3.05m,29,"Mar 2, 1973",Retired
Second Striker,right,"Jul 1, 1999",Richard García,"1,80m",3695,"['Australia', 'Uruguay']",: Ablöse -,20,"Sep 4, 1981",Retired
Centre-Forward,right,"Dec 21, 2000",Titi Camara,"1,84m",106847,['Guinea'],: Ablöse €3.30m,29,"Nov 17, 1972",Retired
Centre-Forward,,"Jan 1, 1999",Paolo Di Canio,,3699,['Italy'],: Ablöse €2.23m,33,"Jul 9, 1968",Retired
Centre-Forward,,"Feb 1, 1997",Paul Kitson,"1,80m",107813,['England'],Newcastle United,31,"Jan 9, 1971",Retired
Centre-Forward,right,"Jul 1, 2000",Frédéric Kanouté,"1,92m",3700,"['Mali', 'France']",: Ablöse €5.63m,24,"Sep 2, 1977",Retired
Centre-Forward,right,"Jan 1, 2001",Svetoslav Todorov,"1,83m",3978,"['Bulgaria', 'England']",: Ablöse €750k,23,"Aug 30, 1978",Retired
Centre-Forward,right,"Jul 1, 1999",Jermain Defoe,"1,71m",3875,"['England', 'St. Lucia']",Charlton Athletic U18,19,"Oct 7, 1982",Retired
