position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 2000",Sam Russell,"1,83m",4043,['England'],Middlesbrough FC U18,19,"Oct 4, 1982",Retired
Goalkeeper,left,"Jul 1, 2000",Brad Jones,"1,94m",4042,"['Australia', 'England']",Middlesbrough FC U18,20,"Mar 19, 1982",Retired
Goalkeeper,,"Feb 21, 1997",Mark Schwarzer,,3357,"['Australia', 'Germany']",Bradford City,29,"Oct 6, 1972",Retired
Goalkeeper,right,"Mar 10, 1998",Marlon Beresford,"1,85m",11479,['England'],: Ablöse free transfer,32,"Sep 2, 1969",Retired
Goalkeeper,right,"Jul 1, 2000",Mark Crossley,"1,91m",4041,"['Wales', 'England']",: Ablöse free transfer,33,"Jun 16, 1969",Retired
Centre-Back,,"Dec 3, 1993",Steve Vickers,"1,85m",3935,['England'],: Ablöse €830k,34,"Oct 13, 1967",Retired
Centre-Back,right,"Jul 1, 2001",Gareth Southgate,"1,83m",3744,['England'],: Ablöse €9.75m,31,"Sep 3, 1970",Retired
Centre-Back,right,"Oct 20, 2000",Ugo Ehiogu,"1,92m",3247,"['England', 'Nigeria']",: Ablöse €12.20m,29,"Nov 3, 1972",---
Centre-Back,both,"Jul 1, 1997",Jason Gavin,"1,85m",10380,['Ireland'],Middlesbrough FC U18,22,"Mar 14, 1980",Retired
Left-Back,left,"Jul 1, 1998",Dean Gordon,"1,83m",10049,['England'],: Ablöse €1.35m,29,"Feb 10, 1973",Retired
Left-Back,left,"Jul 1, 1998",Colin Cooper,"1,82m",3867,['England'],: Ablöse €3.75m,35,"Feb 28, 1967",Retired
Left-Back,left,"Jul 1, 2001",David Murphy,"1,85m",3868,['England'],Middlesbrough FC U18,18,"Mar 1, 1984",Retired
Left-Back,left,"Jul 1, 2002",Franck Queudrue,"1,83m",3711,['France'],: Ablöse €3.75m,23,"Aug 27, 1978",Retired
Right-Back,,"Aug 16, 1991",Curtis Fleming,"1,78m",11353,"['Ireland', 'England']",St. Patrick's Athletic,33,"Oct 8, 1968",Retired
Right-Back,right,"Jul 1, 1997",Gianluca Festa,"1,83m",5596,['Italy'],: Ablöse ?,33,"Mar 16, 1969",Retired
Right-Back,right,"Jul 1, 1997",Robbie Stockdale,"1,83m",3712,"['Scotland', 'England']",Middlesbrough FC U18,22,"Nov 30, 1979",Retired
Right-Back,right,"Jul 2, 2012",Stuart Parnaby,"1,78m",3866,['England'],: Ablöse free transfer,19,"Jul 19, 1982",Retired
Right-Back,right,"Jul 1, 1998",Luke Wilkshire,"1,76m",3321,"['Australia', 'United Kingdom']",: Ablöse free transfer,20,"Oct 2, 1981",Retired
Defensive Midfield,right,"Jul 1, 2000",Paul Okon,"1,81m",4092,"['Australia', 'Belgium']",: Ablöse ?,30,"Apr 5, 1972",Retired
Central Midfield,right,"Jul 1, 1999",Mark Hudson,"1,78m",49094,['England'],Middlesbrough FC U18,21,"Oct 24, 1980",Retired
Central Midfield,right,"Jul 1, 1990",Robbie Mustoe,"1,83m",13419,['England'],: Ablöse €440k,33,"Aug 28, 1968",Retired
Central Midfield,right,"Jul 30, 1999",Paul Ince,"1,78m",3248,"['England', 'Barbados']",: Ablöse €1.50m,34,"Oct 21, 1967",Retired
