position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Jul 28, 1997",Paul Jones,"1,91m",3684,['Wales'],: Ablöse €1.35m,35,"Apr 18, 1967",Retired
Goalkeeper,,"Dec 1, 1995",Neil Moss,"1,88m",48075,['England'],: Ablöse €40k,27,"May 10, 1975",Retired
Goalkeeper,,"Jul 1, 1997",Scott Bevan,"1,98m",4110,['England'],Southampton FC U18,22,"Sep 16, 1979",Retired
Centre-Back,right,"Jul 1, 1996",Claus Lundekvam,"1,91m",3687,['Norway'],SK Brann,29,"Feb 22, 1973",Retired
Centre-Back,,"Jan 1, 2001",Paul Williams,"1,83m",3323,['England'],Coventry City,31,"Mar 26, 1971",Retired
Centre-Back,right,"Jul 1, 1999",Dean Richards,"1,88m",3829,['England'],: Ablöse free transfer,28,"Jun 9, 1974",---
Centre-Back,right,"Mar 8, 2000",Tahar El Khalej,"1,91m",3121,['Morocco'],SL Benfica,34,"Jun 16, 1968",Retired
Centre-Back,right,"Jul 1, 1996",Garry Monk,"1,83m",4111,['England'],: Ablöse free transfer,23,"Mar 6, 1979",Retired
Left-Back,left,"Jan 1, 1998",Wayne Bridge,"1,78m",3682,['England'],Southampton FC U18,21,"Aug 5, 1980",Retired
Left-Back,left,"Jan 1, 1987",Francis Benali,"1,78m",3298,['England'],Southampton FC U18,33,"Dec 30, 1968",Retired
Right-Back,,"Mar 1, 1989",Jason Dodd,,3685,['England'],Bath City,31,"Nov 2, 1970",Retired
Right-Back,right,"Jan 12, 2001",Dan Petrescu,"1,77m",102023,"['Romania', 'England']",Bradford City,34,"Dec 22, 1967",Retired
Right-Back,right,"Jan 1, 2002",Paul Telfer,"1,75m",3362,['Scotland'],Coventry City,30,"Oct 21, 1971",Retired
Defensive Midfield,right,"Jul 1, 1995",Matt Oakley,"1,77m",3784,['England'],Southampton FC U18,24,"Aug 17, 1977",Retired
Defensive Midfield,left,"Jul 1, 2001",Anders Svensson,"1,78m",3688,['Sweden'],IF Elfsborg,25,"Jul 17, 1976",Retired
Defensive Midfield,right,"Jul 1, 2003",Chris Baird,"1,85m",4115,['Northern Ireland'],Southampton FC Reserves,20,"Feb 25, 1982",Retired
Midfielder,right,"Nov 14, 2001",Cléber Chalá,"1,83m",80023,['Ecuador'],CD El Nacional,31,"Jun 29, 1971",Retired
Central Midfield,left,"Feb 1, 1999",Chris Marsden,"1,80m",4117,['England'],: Ablöse €1.20m,33,"Jan 3, 1969",Retired
Central Midfield,right,"Jul 1, 2001",Mark Draper,"1,77m",3681,['England'],: Ablöse €2.25m,31,"Nov 11, 1970",Retired
Central Midfield,right,"Jul 10, 2001",Rory Delap,"1,83m",4112,"['Ireland', 'England']",: Ablöse €6.00m,25,"Jul 6, 1976",Retired
Central Midfield,right,"Jul 1, 1999",Jo Tessem,"1,88m",4109,['Norway'],Molde FK,30,"Feb 28, 1972",Retired
Central Midfield,left,"Jul 1, 2000",Adrián Cáceres,"1,78m",43137,"['Australia', 'Argentina']",Perth SC,20,"Jan 10, 1982",Retired
Central Midfield,right,"Jul 1, 1997",Kevin Gibbens,"1,80m",109490,['England'],Southampton FC U18,22,"Nov 4, 1979",Retired
Right Midfield,both,"Jul 1, 1998",Stuart Ripley,"1,80m",107223,['England'],Blackburn Rovers,34,"Nov 20, 1967",Retired
Right Midfield,right,"Jul 1, 1999",Imants Bleidelis,"1,78m",15387,['Latvia'],Skonto Riga (- 2016),26,"Aug 16, 1975",Retired
Attacking Midfield,right,"Jul 1, 1986",Matt Le Tissier,"1,85m",43705,"['England', 'Guernsey']",Southampton FC U18,33,"Oct 14, 1968",Retired
Attacking Midfield,right,"Jul 23, 2001",Paul Murray,"1,75m",19390,['England'],: Ablöse free transfer,25,"Aug 31, 1976",Retired
Left Winger,left,"Jul 1, 1999",Dani Rodrigues,"1,80m",43184,['Portugal'],CD Feirense,22,"Mar 3, 1980",Retired
Left Winger,left,"Jan 1, 2002",Fabrice Fernandes,"1,75m",4116,['France'],: Ablöse €1.65m,22,"Oct 29, 1979",Retired
Centre-Forward,right,"Jul 10, 1998",James Beattie,"1,85m",3112,['England'],Blackburn Rovers,24,"Feb 27, 1978",Retired
Centre-Forward,right,"Aug 17, 1999",Kevin Davies,"1,83m",4114,['England'],Blackburn Rovers,25,"Mar 26, 1977",Retired
Centre-Forward,right,"Jul 5, 2000",Uwe Rösler,"1,85m",1440,['Germany'],: Ablöse free transfer,33,"Nov 15, 1968",Retired
Centre-Forward,right,"Jan 1, 2003",Eric Hassli,"1,93m",12031,['France'],: Ablöse ?,21,"May 3, 1981",Retired
Centre-Forward,both,"Feb 16, 1999",Marians Pahars,"1,75m",3689,['Latvia'],Skonto Riga (- 2016),25,"Aug 5, 1976",Retired
Centre-Forward,right,"Aug 1, 2001",Scott McDonald,"1,73m",13799,"['Australia', 'Scotland']",Southampton FC U18,18,"Aug 21, 1983",Retired
Centre-Forward,right,"Jan 1, 2002",Agustín Delgado,"1,88m",3849,['Ecuador'],Club Necaxa,27,"Dec 23, 1974",Retired
Centre-Forward,right,"Dec 5, 2001",Brett Ormerod,"1,80m",4113,['England'],Blackpool FC,25,"Oct 18, 1976",Retired
