position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,left,,"Aug 31, 2012",Hugo Lloris,"1,88m",17965,['France'],€14.50m,,: Ablöse €12.60m,33,"Dec 26, 1986",Los Angeles FC
Goalkeeper,right,,"Aug 23, 2017",Paulo Gazzaniga,"1,95m",195488,"['Argentina', 'Italy']",€2.80m,,Southampton FC,28,"Jan 2, 1992",Girona FC
Goalkeeper,right,,"Oct 14, 2019",Michel Vorm,"1,83m",26276,"['Netherlands', 'Suriname']",€800k,,Without Club,36,"Oct 20, 1983",Retired
Goalkeeper,right,,"Aug 1, 2021",Brandon Austin,"1,88m",428016,"['England', 'United States']",€200k,,Tottenham Hotspur U23,21,"Jan 8, 1999",Tottenham Hotspur
Goalkeeper,right,,"Jul 1, 2019",Alfie Whiteman,"1,88m",282823,['England'],,,Tottenham Hotspur U23,21,"Oct 2, 1998",Tottenham Hotspur
Centre-Back,right,"Yellow card suspension - until Nov 24, 2024 - Süper Lig - 1 matchday","Aug 23, 2017",Davinson Sánchez,"1,87m",341429,['Colombia'],€48.00m,,Ajax Amsterdam,24,"Jun 12, 1996",Galatasaray
Centre-Back,right,,"Jul 8, 2015",Toby Alderweireld,"1,87m",42710,['Belgium'],€24.00m,,: Ablöse €16.00m,31,"Mar 2, 1989",Royal Antwerp FC
Centre-Back,right,,"Jul 31, 2014",Eric Dier,"1,91m",175722,"['England', 'Portugal']",€20.00m,"Returned after loan spell with Bayern Munich; date: Jun 30, 2024; fee: End of loan",Sporting CP,26,"Jan 15, 1994",Bayern Munich
Centre-Back,left,,"Jul 23, 2014",Ben Davies,"1,81m",192765,['Wales'],€17.50m,,: Ablöse €12.65m,27,"Apr 24, 1993",Tottenham Hotspur
Centre-Back,left,Achilles tendon problems - Return unknown,"Jul 12, 2012",Jan Vertonghen,"1,89m",43250,['Belgium'],€14.50m,,: Ablöse €12.50m,33,"Apr 24, 1987",RSC Anderlecht
Centre-Back,right,,"Jan 1, 2020",Japhet Tanganga,"1,84m",346478,"['England', 'DR Congo']",€7.20m,,Tottenham Hotspur U23,21,"Mar 31, 1999",Millwall FC
Centre-Back,right,,"Jul 1, 2016",Cameron Carter-Vickers,"1,83m",341049,"['United States', 'England']",€2.00m,,Tottenham Hotspur U23,22,"Dec 31, 1997",Celtic FC
