position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 1, 2018",Vicente Guaita,"1,90m",64399,['Spain'],€4.00m,Getafe CF,33,"Jan 10, 1987",Celta de Vigo
Goalkeeper,right,,"Jan 31, 2014",Wayne Hennessey,"1,98m",45494,['Wales'],€2.40m,Wolverhampton Wanderers,33,"Jan 24, 1987",Without Club
Goalkeeper,right,,"Jul 6, 2019",Stephen Henderson,"1,88m",52191,['Ireland'],€400k,Nottingham Forest,32,"May 2, 1988",Retired
Centre-Back,left,,"Aug 31, 2017",Mamadou Sakho,"1,87m",47713,"['France', 'Senegal']",€9.50m,: Ablöse €28.20m,30,"Feb 13, 1990",Torpedo Kutaisi
Centre-Back,right,,"Jul 5, 2016",James Tomkins,"1,92m",61592,['England'],€4.00m,West Ham United,31,"Mar 29, 1989",Without Club
Centre-Back,right,,"Aug 5, 2019",Gary Cahill,"1,93m",27511,['England'],€4.00m,Chelsea FC,34,"Dec 19, 1985",Retired
Centre-Back,right,,"Jan 31, 2014",Scott Dann,"1,94m",62688,['England'],€2.80m,Blackburn Rovers,33,"Feb 14, 1987",Without Club
Centre-Back,right,Red card suspension -  - National League,"Jul 1, 2013",Ryan Inniss,"1,97m",183284,"['England', 'Trinidad and Tobago']",€150k,Crystal Palace U18,25,"Jun 5, 1995",Forest Green Rovers
Centre-Back,right,,"Jul 1, 2019",Sam Woods,"1,85m",611650,['England'],€75k,Crystal Palace U21,21,"Sep 11, 1998",AFC Croydon Athletic
Centre-Back,right,,,Nikola Tavares,"1,88m",487428,"['Croatia', 'South Africa']",,,21,"Jan 17, 1999",Barnet FC
Left-Back,left,,"Jan 30, 2017",Patrick van Aanholt,"1,76m",52119,"['Netherlands', 'Curacao']",€9.50m,Sunderland AFC,29,"Aug 29, 1990",Without Club
Left-Back,left,,"Jul 1, 2020",Tyrick Mitchell,"1,81m",730893,"['England', 'Jamaica']",,Crystal Palace U21,20,"Sep 1, 1999",Crystal Palace
Right-Back,right,Team captain,"Jul 1, 2012",Joel Ward,"1,86m",92572,['England'],€3.20m,: Ablöse €650k,30,"Oct 29, 1989",Crystal Palace
Right-Back,right,,"Aug 14, 2014",Martin Kelly,"1,91m",78959,['England'],€2.80m,: Ablöse €2.00m,30,"Apr 27, 1990",Without Club
Defensive Midfield,right,,"Jan 31, 2017",Luka Milivojevic,"1,86m",74300,['Serbia'],€20.00m,: Ablöse €15.10m,29,"Apr 7, 1991",Shabab Al-Ahli Club
Defensive Midfield,right,,"Aug 2, 2018",Cheikhou Kouyaté,"1,89m",66934,"['Senegal', 'Belgium']",€8.00m,West Ham United,30,"Dec 21, 1989",Without Club
Defensive Midfield,left,Hamstring injury - Return unknown,"Jul 24, 2017",Jairo Riedewald,"1,82m",241481,"['Netherlands', 'Suriname']",€3.20m,Ajax Amsterdam,23,"Sep 9, 1996",Royal Antwerp FC
Central Midfield,both,,"Sep 1, 2014",James McArthur,"1,78m",41416,['Scotland'],€4.80m,Wigan Athletic,32,"Oct 7, 1987",Retired
Central Midfield,right,,"Aug 7, 2019",Víctor Camarasa,"1,83m",263856,['Spain'],€4.00m,Real Betis Balompié,26,"May 28, 1994",CD Eldense
Central Midfield,right,,"Aug 8, 2019",James McCarthy,"1,80m",45333,"['Ireland', 'Scotland']",€2.80m,Everton FC,29,"Nov 12, 1990",Celtic FC
Central Midfield,right,,,Nya Kirby,"1,74m",406633,"['England', 'St. Vincent & Grenadinen']",,,20,"Jan 31, 2000",AFC Croydon Athletic
Left Midfield,left,,"Jan 13, 2017",Jeffrey Schlupp,"1,78m",157506,"['Ghana', 'Germany']",€9.50m,Leicester City,27,"Dec 23, 1992",Crystal Palace
Left Midfield,right,,,John-Kymani Gordon,"1,81m",659331,"['England', 'Jamaica']",,,17,"Feb 13, 2003",Colchester United
Attacking Midfield,right,,"Aug 2, 2018",Max Meyer,"1,73m",146164,['Germany'],€8.00m,FC Schalke 04,24,"Sep 18, 1995",APOEL Nicosia
Attacking Midfield,right,,,Giovanni McGregor,"1,76m",611651,['England'],,,21,"Jan 9, 1999",Without Club
Left Winger,right,,"Feb 2, 2015",Wilfried Zaha,"1,80m",145988,"[""Cote d'Ivoire"", 'England']",€44.00m,Manchester United,27,"Nov 10, 1992",Olympique Lyon
Left Winger,right,,,Brandon Pierrick,"1,82m",703470,"['England', 'Cameroon']",,,18,"Dec 10, 2001",AFC Croydon Athletic
Right Winger,left,,"Jul 1, 2016",Andros Townsend,"1,81m",61842,['England'],€12.00m,Newcastle United,28,"Jul 16, 1991",Antalyaspor
Centre-Forward,right,,"Jan 10, 2020",Cenk Tosun,"1,83m",45671,"['Türkiye', 'Germany']",€12.00m,Everton FC,29,"Jun 7, 1991",Fenerbahce
Centre-Forward,right,,"Aug 20, 2016",Christian Benteke,"1,90m",50201,"['Belgium', 'DR Congo']",€10.50m,: Ablöse €31.20m,29,"Dec 3, 1990",D.C. United
Centre-Forward,right,,"Jul 25, 2019",Jordan Ayew,"1,82m",108354,"['Ghana', 'France']",€6.50m,: Ablöse €2.80m,28,"Sep 11, 1991",Leicester City
Centre-Forward,right,,"Aug 3, 2015",Connor Wickham,"1,89m",95435,"['England', 'Northern Ireland']",€1.20m,Sunderland AFC,27,"Mar 31, 1993",Without Club
Centre-Forward,left,,,James Daly,"1,78m",577779,['England'],,,20,"Jan 12, 2000",Harrogate Town
