position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 1, 2018",Lukasz Fabianski,"1,90m",29692,['Poland'],€3.20m,: Ablöse €8.00m,35,"Apr 18, 1985",West Ham United
Goalkeeper,right,,"Jan 15, 2020",Darren Randolph,"1,87m",51321,"['Ireland', 'United States']",€2.80m,Middlesbrough FC,33,"May 12, 1987",Retired
Goalkeeper,right,,"Jul 1, 2019",Roberto,"1,92m",37403,['Spain'],€800k,RCD Espanyol Barcelona,34,"Feb 10, 1986",Retired
Goalkeeper,right,,"Jul 1, 2019",David Martin,"1,88m",15930,['England'],€250k,Millwall FC,34,"Jan 22, 1986",Retired
Goalkeeper,right,,"Jan 24, 2023",Joseph Anang,"1,90m",576099,"['England', 'Ghana']",,West Ham United U21,20,"Jun 8, 2000",St. Patrick's Athletic
Centre-Back,right,,"Jul 1, 2018",Issa Diop,"1,94m",272622,"['France', 'Senegal']",€28.00m,FC Toulouse,23,"Jan 9, 1997",Fulham FC
Centre-Back,right,,"Jul 14, 2018",Fabián Balbuena,"1,89m",285548,['Paraguay'],€9.50m,Sport Club Corinthians Paulista,28,"Aug 23, 1991",Dynamo Moscow
Centre-Back,left,,"Jul 10, 2015",Angelo Ogbonna,"1,91m",48002,"['Italy', 'Nigeria']",€6.50m,: Ablöse €11.00m,32,"May 23, 1988",Watford FC
Centre-Back,right,,"Aug 5, 2010",Winston Reid,"1,91m",37526,"['New Zealand', 'Denmark']",€3.20m,FC Midtjylland,31,"Jul 3, 1988",Retired
Centre-Back,left,,,Gonçalo Cardoso,"1,89m",587106,['Portugal'],€2.30m,,19,"Oct 21, 2000",FC Paços de Ferreira
Left-Back,left,,"Jul 3, 2014",Aaron Cresswell,"1,70m",92571,['England'],€6.50m,Ipswich Town,30,"Dec 15, 1989",West Ham United
Left-Back,left,,"Aug 8, 2016",Arthur Masuaku,"1,79m",181380,"['DR Congo', 'France']",€6.50m,: Ablöse €7.10m,26,"Nov 7, 1993",Besiktas JK
Right-Back,right,Calf injury - Return unknown,"Jul 1, 2018",Ryan Fredericks,"1,81m",140191,"['England', 'Scotland']",€4.00m,Fulham FC,27,"Oct 10, 1992",Without Club
Right-Back,right,,"Jul 1, 2017",Pablo Zabaleta,"1,76m",20007,"['Argentina', 'Spain']",€800k,Manchester City,35,"Jan 16, 1985",Retired
Right-Back,right,,,Jeremy Ngakia,"1,84m",503795,"['England', 'DR Congo']",€250k,,19,"Sep 7, 2000",Watford FC
Right-Back,right,,"Jul 1, 2020",Ben Johnson,"1,84m",468002,['England'],,West Ham United U21,20,"Jan 24, 2000",Ipswich Town
Defensive Midfield,right,,"Jul 1, 2017",Declan Rice,"1,88m",357662,"['England', 'Ireland']",€49.50m,West Ham United U21,21,"Jan 14, 1999",Arsenal FC
Defensive Midfield,right,,"Jul 27, 2020",Tomas Soucek,"1,92m",283628,['Czech Republic'],€12.00m,: Ablöse €16.20m,25,"Feb 27, 1995",West Ham United
Defensive Midfield,left,,"Aug 9, 2018",Carlos Sánchez,"1,82m",51226,['Colombia'],€1.20m,: Ablöse free transfer,34,"Feb 6, 1986",CA Barracas Central
Defensive Midfield,right,,"Jan 1, 2021",Conor Coventry,"1,77m",419025,"['Ireland', 'England']",,West Ham United U21,20,"Mar 25, 2000",Charlton Athletic
Central Midfield,right,,"Jan 1, 2005",Mark Noble,"1,80m",31835,"['England', 'Ireland']",€4.80m,: Ablöse -,33,"May 8, 1987",Retired
Central Midfield,left,,"Jul 9, 2018",Jack Wilshere,"1,72m",74223,['England'],€4.80m,Arsenal FC,28,"Jan 1, 1992",Retired
Central Midfield,right,,,Alfie Lewis,"1,69m",423571,['England'],,,20,"Sep 28, 1999",Without Club
Central Midfield,right,,,Bernardo Rosa,"1,77m",476367,"['Brazil', 'Italy']",,,19,"Sep 20, 2000",FC Sellier & Bellot Vlasim
Attacking Midfield,right,,"Jul 1, 2016",Manuel Lanzini,"1,70m",135853,"['Argentina', 'Italy']",€16.00m,Al-Jazira Club,27,"Feb 15, 1993",CA River Plate
Attacking Midfield,right,,"Jul 1, 2019",Pablo Fornals,"1,78m",357885,['Spain'],€16.00m,Villarreal CF,24,"Feb 22, 1996",Real Betis Balompié
Attacking Midfield,left,,,Dan Kemp,"1,68m",396857,['England'],,,21,"Jan 11, 1999",Stevenage FC
Left Winger,right,,"Jul 15, 2018",Felipe Anderson,"1,75m",159372,['Brazil'],€32.00m,: Ablöse €38.00m,27,"Apr 15, 1993",Sociedade Esportiva Palmeiras
Left Winger,right,,"Aug 2, 2018",Xande Silva,"1,77m",258011,"['Portugal', 'Angola']",€800k,Vitória Guimarães SC,23,"Mar 16, 1997",Atlanta United FC
Left Winger,right,,,Nathan Holland,"1,76m",337321,"['England', 'Barbados']",,,22,"Jun 19, 1998",Without Club
Right Winger,left,Team captain,"Jan 31, 2020",Jarrod Bowen,"1,76m",314875,['England'],€16.00m,Hull City,23,"Dec 20, 1996",West Ham United
Right Winger,left,,"Jul 11, 2018",Andriy Yarmolenko,"1,89m",69015,['Ukraine'],€9.50m,Borussia Dortmund,30,"Oct 23, 1989",Dynamo Kyiv
Right Winger,left,,"Jan 27, 2017",Robert Snodgrass,"1,82m",22614,['Scotland'],€4.80m,: Ablöse €12.00m,32,"Sep 7, 1987",Retired
Right Winger,left,,"Jul 1, 2018",Grady Diangana,"1,80m",342048,"['DR Congo', 'England']",€4.50m,West Ham United U21,22,"Apr 19, 1998",West Bromwich Albion
