position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 1, 2018",Martin Dúbravka,"1,91m",74960,['Slovakia'],€5.50m,: Ablöse €4.00m,31,"Jan 15, 1989",Newcastle United
Goalkeeper,right,,"Aug 9, 2014",Karl Darlow,"1,90m",99397,"['Wales', 'England']",€2.40m,: Ablöse €5.00m,29,"Oct 8, 1990",Leeds United
Goalkeeper,left,,"Aug 30, 2011",Rob Elliot,"1,90m",39037,"['Ireland', 'England']",€600k,Charlton Athletic,34,"Apr 30, 1986",Retired
Centre-Back,right,Team captain,"Aug 9, 2014",Jamaal Lascelles,"1,88m",183318,"['England', 'Barbados']",€14.50m,: Ablöse €5.00m,26,"Nov 11, 1993",Newcastle United
Centre-Back,right,,"Jul 26, 2018",Fabian Schär,"1,86m",135343,['Switzerland'],€13.00m,Deportivo de La Coruña,28,"Dec 20, 1991",Newcastle United
Centre-Back,left,,"Jul 1, 2012",Paul Dummett,"1,83m",170321,"['Wales', 'England']",€5.50m,Newcastle United U21,28,"Sep 26, 1991",Wigan Athletic
Centre-Back,right,,"Aug 9, 2018",Federico Fernández,"1,89m",85475,"['Argentina', 'Italy']",€5.50m,: Ablöse €6.70m,31,"Feb 21, 1989",Club Estudiantes de La Plata
Centre-Back,left,,"Aug 3, 2016",Ciaran Clark,"1,85m",98240,"['Ireland', 'England']",€4.80m,: Ablöse €6.00m,30,"Sep 26, 1989",Without Club
Centre-Back,right,,"Jul 4, 2017",Florian Lejeune,"1,90m",127108,['France'],€4.80m,SD Eibar,29,"May 20, 1991",Rayo Vallecano
Centre-Back,right,,,Lewis Cass,"1,85m",474382,['England'],,,20,"Feb 27, 2000",Grimsby Town
Centre-Back,left,,"Jul 1, 2022",Kell Watts,"1,92m",484389,['England'],,Newcastle United U21,20,"Nov 3, 1999",Cambridge United
Left-Back,left,,"Jan 30, 2020",Danny Rose,"1,73m",50174,"['England', 'Jamaica']",€16.00m,Tottenham Hotspur,29,"Jul 2, 1990",Retired
Left-Back,left,,"Aug 2, 2019",Jetro Willems,"1,77m",146258,"['Netherlands', 'Curacao']",€5.50m,Eintracht Frankfurt,26,"Mar 30, 1994",CD Castellón
Right-Back,right,,"Aug 24, 2016",DeAndre Yedlin,"1,73m",255916,"['United States', 'Latvia']",€6.50m,Tottenham Hotspur,26,"Jul 9, 1993",FC Cincinnati
Right-Back,right,unknown injury - Return unknown,"Aug 8, 2019",Emil Krafth,"1,84m",184528,['Sweden'],€4.00m,: Ablöse €5.40m,25,"Aug 2, 1994",Newcastle United
Right-Back,right,,"Jul 21, 2017",Javier Manquillo,"1,78m",162029,['Spain'],€4.00m,: Ablöse €5.00m,26,"May 5, 1994",Celta de Vigo
Right-Back,right,,"Jul 1, 2015",Jamie Sterry,"1,80m",250431,"['England', 'Italy']",€75k,Newcastle United U21,24,"Nov 21, 1995",Doncaster Rovers
Defensive Midfield,right,,"Jul 11, 2016",Isaac Hayden,"1,87m",206225,"['England', 'Jamaica']",€8.00m,Arsenal FC U23,25,"Mar 22, 1995",Newcastle United
Defensive Midfield,left,heart problems - Return unknown,"Jan 21, 2020",Nabil Bentaleb,"1,87m",245537,"['Algeria', 'France']",€4.00m,FC Schalke 04,25,"Nov 24, 1994",LOSC Lille
Defensive Midfield,right,,"Jul 1, 2018",Sung-yueng Ki,"1,89m",81796,"['Korea, South']",€2.40m,: Ablöse free transfer,31,"Jan 24, 1989",FC Seoul
Defensive Midfield,left,,"Jul 1, 2014",Jack Colback,"1,77m",61644,['England'],€1.60m,Sunderland AFC,30,"Oct 24, 1989",Queens Park Rangers
Defensive Midfield,right,,"Jan 1, 2017",Dan Barlaser,"1,84m",256773,"['England', 'Türkiye']",,Newcastle United U23,23,"Jan 18, 1997",Middlesbrough FC
Defensive Midfield,left,,,Liam Gibson,"1,86m",312553,['England'],,,23,"Apr 25, 1997",Harrogate Town
Central Midfield,right,,"Jul 23, 2019",Joelinton,"1,86m",333241,['Brazil'],€20.00m,TSG 1899 Hoffenheim,23,"Aug 14, 1996",Newcastle United
Central Midfield,right,,"Jan 1, 2019",Sean Longstaff,"1,87m",346707,['England'],€17.50m,Newcastle United U23,22,"Oct 30, 1997",Newcastle United
Central Midfield,right,,"Jan 12, 2016",Jonjo Shelvey,"1,84m",71292,"['England', 'Ireland']",€14.50m,: Ablöse €16.00m,28,"Feb 27, 1992",Eyüpspor
Central Midfield,right,,"Jul 1, 2019",Matty Longstaff,"1,71m",484387,['England'],€3.60m,Newcastle United U23,20,"Mar 21, 2000",Toronto FC
Central Midfield,right,,,Jack Young,"1,71m",507235,['England'],,,19,"Oct 21, 2000",Dorking Wanderers
Right Midfield,left,,"Jul 1, 2016",Matt Ritchie,"1,73m",92469,"['Scotland', 'England']",€9.50m,AFC Bournemouth,30,"Sep 10, 1989",Portsmouth FC
Left Midfield,right,,"Jan 24, 2020",Valentino Lazaro,"1,81m",186368,['Austria'],€15.00m,: Ablöse €1.50m,24,"Mar 24, 1996",Torino FC
Attacking Midfield,right,,"Jan 11, 2016",Henri Saivet,"1,75m",51540,"['Senegal', 'France']",€800k,: Ablöse €6.00m,29,"Oct 26, 1990",Clermont Foot 63
Left Winger,right,,"Aug 2, 2019",Allan Saint-Maximin,"1,73m",272642,"['France', 'Guadeloupe']",€20.00m,OGC Nice,23,"Mar 12, 1997",Fenerbahce
Left Winger,left,,"Jul 1, 2017",Christian Atsu,"1,65m",186997,['Ghana'],€4.80m,Chelsea FC,28,"Jan 10, 1992",---
Left Winger,left,"No eligibility - until Dec 31, 2024 - UEFA Conference League","Jul 1, 2015",Rolando Aarons,"1,78m",258188,"['Jamaica', 'England']",€400k,Newcastle United U21,24,"Nov 16, 1995",NK Celje
Left Winger,right,,,Elias Sørensen,"1,89m",422930,['Denmark'],,,20,"Sep 18, 1999",Portsmouth FC
Right Winger,left,,"Jan 31, 2019",Miguel Almirón,"1,74m",272999,['Paraguay'],€16.00m,Atlanta United FC,26,"Feb 10, 1994",Newcastle United
Right Winger,right,,"Jul 19, 2017",Jacob Murphy,"1,79m",199527,"['England', 'Ireland']",€3.50m,: Ablöse €11.30m,25,"Feb 24, 1995",Newcastle United
Right Winger,right,,,Tom Allan,"1,73m",484390,['England'],,,20,"Sep 23, 1999",Spennymoor Town
Centre-Forward,right,,"Jul 1, 2016",Dwight Gayle,"1,74m",196522,"['England', 'Jamaica']",€9.50m,Crystal Palace,30,"Oct 17, 1989",Hibernian FC
Centre-Forward,right,,"Aug 2, 2018",Yoshinori Muto,"1,79m",230541,['Japan'],€5.50m,: Ablöse €10.70m,27,"Jul 15, 1992",Vissel Kobe
Centre-Forward,left,,"Aug 8, 2019",Andy Carroll,"1,94m",48066,['England'],€3.20m,West Ham United,31,"Jan 6, 1989",FC Girondins Bordeaux
