position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 1, 2008",Heurelho Gomes,"1,91m",19059,['Brazil'],€2.00m,: Ablöse €9.00m,31,"Feb 15, 1981",Retired
Goalkeeper,right,,"Jul 1, 2011",Brad Friedel,"1,91m",3476,"['United States', 'England']",€1.00m,: Ablöse free transfer,41,"May 18, 1971",Retired
Goalkeeper,right,,"Jan 26, 2009",Carlo Cudicini,"1,84m",3151,['Italy'],€500k,Chelsea FC,38,"Sep 6, 1973",Retired
Centre-Back,right,,"Jan 1, 2010",Younès Kaboul,"1,92m",27114,"['France', 'Morocco']",€15.00m,: Ablöse €5.90m,26,"Jan 4, 1986",Retired
Centre-Back,right,,"Jan 31, 2005",Michael Dawson,"1,89m",9988,['England'],€11.00m,: Ablöse €7.00m,28,"Nov 18, 1983",Retired
Centre-Back,right,,"Sep 1, 2008",Vedran Corluka,"1,92m",34393,['Croatia'],€7.50m,: Ablöse €13.75m,26,"Feb 5, 1986",Retired
Centre-Back,left,,"Aug 6, 2009",Sébastien Bassong,"1,87m",33951,"['Cameroon', 'France']",€4.50m,Newcastle United,25,"Jul 9, 1986",Retired
Centre-Back,right,,"Jul 1, 2009",Steven Caulker,"1,91m",121280,"['Sierra Leone', 'England']",€4.00m,Tottenham Hotspur U18,20,"Dec 29, 1991",Ankara Keciörengücü
Centre-Back,right,,"Aug 20, 2010",William Gallas,"1,82m",3156,"['France', 'Guadeloupe']",€2.50m,: Ablöse free transfer,34,"Aug 17, 1977",Retired
Centre-Back,right,,"Jul 1, 1998",Ledley King,"1,88m",3360,"['England', 'Antigua and Barbuda']",€2.00m,Tottenham Hotspur U18,31,"Oct 12, 1980",Retired
Centre-Back,right,,"Dec 31, 2010",Bongani Khumalo,"1,89m",82215,"['South Africa', 'Eswatini']",€1.00m,: Ablöse €1.80m,25,"Jan 6, 1987",Retired
Centre-Back,right,,"Feb 1, 2012",Ryan Nelsen,"1,85m",28878,['New Zealand'],€750k,Blackburn Rovers,34,"Oct 18, 1977",Retired
Left-Back,left,,"Jul 1, 2006",Benoît Assou-Ekotto,"1,78m",18310,"['Cameroon', 'France']",€13.00m,: Ablöse €5.00m,28,"Mar 24, 1984",Retired
Left-Back,left,,"Jul 25, 2007",Danny Rose,"1,73m",50174,"['England', 'Jamaica']",€3.00m,Leeds United U18,21,"Jul 2, 1990",Retired
Right-Back,right,,"Jul 22, 2009",Kyle Walker,"1,78m",95424,['England'],€16.00m,Sheffield United,22,"May 28, 1990",Manchester City
Right-Back,right,,"Jul 1, 2009",Kyle Naughton,"1,81m",66219,"['England', 'Ireland']",€4.00m,Sheffield United,23,"Nov 17, 1988",Swansea City
Right-Back,right,,"Jul 1, 2008",Adam Smith,"1,74m",61841,['England'],€300k,Tottenham Hotspur U18,21,"Apr 29, 1991",AFC Bournemouth
Right-Back,right,Calf injury - Return unknown,"Jul 1, 2010",Ryan Fredericks,"1,81m",140191,"['England', 'Scotland']",,Tottenham Hotspur U18,19,"Oct 10, 1992",Without Club
Right-Back,right,,,Jack Barthram,"1,73m",200773,['England'],,,18,"Oct 13, 1993",Without Club
Defensive Midfield,right,,"Jul 1, 2005",Tom Huddlestone,"1,88m",13465,['England'],€6.00m,: Ablöse €4.70m,25,"Dec 28, 1986",Retired
