position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 1, 2018",Bernd Leno,"1,90m",72476,['Germany'],€30.00m,Bayer 04 Leverkusen,27,"Mar 4, 1992",Fulham FC
Goalkeeper,right,,"Jul 27, 2014",David Ospina,"1,83m",73396,"['Colombia', 'France']",€4.00m,OGC Nice,30,"Aug 31, 1988",Atlético Nacional
Goalkeeper,left,,"Jul 1, 2015",Petr Cech,"1,96m",5658,['Czech Republic'],€2.50m,Chelsea FC,37,"May 20, 1982",Retired
Goalkeeper,right,,"Jul 1, 2012",Emiliano Martínez,"1,95m",111873,"['Argentina', 'Spain']",€2.00m,Arsenal FC U21,26,"Sep 2, 1992",Aston Villa
Goalkeeper,right,,"Jul 1, 2015",Matt Macey,"2,01m",220491,['England'],€250k,Arsenal FC U21,24,"Sep 9, 1994",Colchester United
Goalkeeper,right,muscular problems - Return unknown,"Jul 1, 2018",Dejan Iliev,"1,95m",205757,"['North Macedonia', 'England']",,Arsenal FC U23,24,"Feb 25, 1995",UTA Arad
Centre-Back,right,,"Aug 30, 2016",Shkodran Mustafi,"1,84m",88590,"['Germany', 'Albania']",€25.00m,Valencia CF,27,"Apr 17, 1992",Retired
Centre-Back,right,,"Jul 2, 2018",Sokratis Papastathopoulos,"1,86m",34322,['Greece'],€20.00m,Borussia Dortmund,31,"Jun 9, 1988",Retired
Centre-Back,left,"Muscle injury - Return expected on Nov 18, 2024","Jul 1, 2017",Sead Kolasinac,"1,83m",94005,"['Bosnia-Herzegovina', 'Germany']",€20.00m,FC Schalke 04,26,"Jun 20, 1993",Atalanta BC
Centre-Back,right,,"Jul 28, 2014",Calum Chambers,"1,82m",215118,['England'],€14.00m,Southampton FC,24,"Jan 20, 1995",Cardiff City
Centre-Back,right,,"Jul 22, 2016",Rob Holding,"1,89m",253341,['England'],€12.00m,Bolton Wanderers,23,"Sep 20, 1995",Crystal Palace
Centre-Back,right,,"Jul 7, 2010",Laurent Koscielny,"1,86m",76277,"['France', 'Poland']",€8.00m,FC Lorient,33,"Sep 10, 1985",Retired
Centre-Back,right,,"Jan 4, 2018",Konstantinos Mavropanos,"1,94m",415912,['Greece'],€3.00m,PAS Giannina,21,"Dec 11, 1997",West Ham United
Centre-Back,right,,"Jan 21, 2015",Krystian Bielik,"1,92m",287247,['Poland'],€2.00m,Legia Warszawa,21,"Jan 4, 1998",Birmingham City
Centre-Back,right,,,Julio Pleguezuelo,"1,80m",251885,['Spain'],€300k,,22,"Jan 26, 1997",Plymouth Argyle
Centre-Back,left,Achilles tendon rupture - Return unknown,,Zech Medley,"1,95m",392761,['England'],,,18,"Jul 9, 2000",Fleetwood Town
Left-Back,left,,"Jan 31, 2013",Nacho Monreal,"1,79m",43003,['Spain'],€8.00m,Málaga CF,33,"Feb 26, 1986",Retired
Right-Back,right,,"Jul 1, 2014",Héctor Bellerín,"1,78m",191217,['Spain'],€40.00m,Arsenal FC U21,24,"Mar 19, 1995",Real Betis Balompié
Right-Back,right,,"Jul 1, 2017",Ainsley Maitland-Niles,"1,80m",285845,"['England', 'Jamaica']",€12.00m,Arsenal FC U23,21,"Aug 29, 1997",Olympique Lyon
Right-Back,right,,"Jul 8, 2011",Carl Jenkinson,"1,85m",126321,"['England', 'Finland']",€2.00m,Charlton Athletic,27,"Feb 8, 1992",Bromley FC
Right-Back,right,,"Jul 1, 2018",Stephan Lichtsteiner,"1,82m",2865,['Switzerland'],€1.50m,: Ablöse free transfer,35,"Jan 16, 1984",Retired
Right-Back,right,,,Jordi Osei-Tutu,"1,76m",397099,"['England', 'Ghana']",,,20,"Oct 2, 1998",Bolton Wanderers
Defensive Midfield,right,,"Jul 10, 2018",Lucas Torreira,"1,66m",318077,"['Uruguay', 'Spain']",€55.00m,UC Sampdoria,23,"Feb 11, 1996",Galatasaray
Defensive Midfield,left,,"Jul 1, 2016",Granit Xhaka,"1,86m",111455,['Switzerland'],€45.00m,Borussia Mönchengladbach,26,"Sep 27, 1992",Bayer 04 Leverkusen
Defensive Midfield,right,,"Jan 14, 2016",Mohamed Elneny,"1,79m",160438,['Egypt'],€8.00m,: Ablöse €12.50m,26,"Jul 11, 1992",Al-Jazira Club
Defensive Midfield,right,,,Charlie Gilmour,"1,87m",293726,"['Scotland', 'England']",,,20,"Feb 11, 1999",Inverness Caledonian Thistle FC
Central Midfield,right,Hamstring injury - Return unknown,"Jul 1, 2008",Aaron Ramsey,"1,78m",50057,['Wales'],€40.00m,: Ablöse €6.40m,28,"Dec 26, 1990",Cardiff City
Central Midfield,right,,"Jul 11, 2018",Mattéo Guendouzi,"1,85m",465830,"['France', 'Morocco']",€35.00m,FC Lorient,20,"Apr 14, 1999",SS Lazio
Central Midfield,both,,"Jan 22, 2018",Henrikh Mkhitaryan,"1,77m",55735,['Armenia'],€25.00m,Manchester United,30,"Jan 21, 1989",Inter Milan
Central Midfield,right,,"Jul 1, 2019",Joe Willock,"1,86m",340329,"['England', 'Montserrat']",,Arsenal FC U23,19,"Aug 20, 1999",Newcastle United
Attacking Midfield,left,,"Sep 2, 2013",Mesut Özil,"1,80m",35664,['Germany'],€25.00m,Real Madrid,30,"Oct 15, 1988",Retired
Attacking Midfield,right,,"Jan 31, 2019",Denis Suárez,"1,76m",165007,['Spain'],€12.00m,FC Barcelona,25,"Jan 6, 1994",Villarreal CF
Attacking Midfield,right,,"Aug 1, 2020",Emile Smith Rowe,"1,82m",392765,['England'],€4.00m,Arsenal FC U23,18,"Jul 28, 2000",Fulham FC
Left Winger,right,,"Jul 1, 2015",Alex Iwobi,"1,83m",242631,"['Nigeria', 'England']",€25.00m,Arsenal FC U21,23,"May 3, 1996",Fulham FC
Right Winger,right,,"Jul 1, 2019",Reiss Nelson,"1,75m",340325,"['England', 'Jamaica']",€17.00m,Arsenal FC U23,19,"Dec 10, 1999",Fulham FC
Right Winger,right,,"Jul 18, 2016",Takuma Asano,"1,73m",245744,['Japan'],€1.50m,Sanfrecce Hiroshima,24,"Nov 10, 1994",RCD Mallorca
Right Winger,left,"Leg injury - Return expected on Nov 18, 2024","Jul 1, 2019",Bukayo Saka,"1,78m",433177,"['England', 'Nigeria']",,Arsenal FC U23,17,"Sep 5, 2001",Arsenal FC
Centre-Forward,right,,"Jul 5, 2017",Alexandre Lacazette,"1,75m",93720,"['France', 'Guadeloupe']",€70.00m,: Ablöse €53.00m,28,"May 28, 1991",Olympique Lyon
Centre-Forward,right,,"Jan 31, 2018",Pierre-Emerick Aubameyang,"1,87m",58864,"['Gabon', 'France']",€70.00m,Borussia Dortmund,30,"Jun 18, 1989",Al-Qadsiah FC
Centre-Forward,right,,"Sep 1, 2014",Danny Welbeck,"1,85m",67063,"['England', 'Ghana']",€12.00m,Manchester United,28,"Nov 26, 1990",Brighton & Hove Albion
Centre-Forward,right,,"Jan 1, 2019",Eddie Nketiah,"1,75m",340324,"['England', 'Ghana']",€8.00m,Arsenal FC U23,20,"May 30, 1999",Crystal Palace
Centre-Forward,right,,,Tyreece John-Jules,"1,83m",503768,"['England', 'Dominica']",,,18,"Feb 14, 2001",Crawley Town
