position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 1, 2018",Martin Dúbravka,"1,91m",74960,['Slovakia'],€7.00m,: Ablöse €4.00m,30,"Jan 15, 1989",Newcastle United
Goalkeeper,right,,"Aug 9, 2014",Karl Darlow,"1,90m",99397,"['Wales', 'England']",€3.50m,: Ablöse €5.00m,28,"Oct 8, 1990",Leeds United
Goalkeeper,left,,"Aug 30, 2011",Rob Elliot,"1,90m",39037,"['Ireland', 'England']",€1.00m,Charlton Athletic,33,"Apr 30, 1986",Retired
Goalkeeper,right,,"Jul 1, 2014",Freddie Woodman,"1,88m",226049,['England'],€500k,Newcastle United U18,22,"Mar 4, 1997",Preston North End
Goalkeeper,left,,,Nathan Harker,"1,93m",353129,['England'],,,20,"Nov 5, 1998",Stockton Town
Centre-Back,right,Team captain,"Aug 9, 2014",Jamaal Lascelles,"1,88m",183318,"['England', 'Barbados']",€15.00m,: Ablöse €5.00m,25,"Nov 11, 1993",Newcastle United
Centre-Back,right,,"Jul 26, 2018",Fabian Schär,"1,86m",135343,['Switzerland'],€8.00m,Deportivo de La Coruña,27,"Dec 20, 1991",Newcastle United
Centre-Back,right,,"Jul 4, 2017",Florian Lejeune,"1,90m",127108,['France'],€8.00m,SD Eibar,28,"May 20, 1991",Rayo Vallecano
Centre-Back,right,,"Aug 9, 2018",Federico Fernández,"1,89m",85475,"['Argentina', 'Italy']",€7.00m,: Ablöse €6.70m,30,"Feb 21, 1989",Club Estudiantes de La Plata
Centre-Back,left,,"Aug 3, 2016",Ciaran Clark,"1,85m",98240,"['Ireland', 'England']",€6.00m,: Ablöse €6.00m,29,"Sep 26, 1989",Without Club
Centre-Back,left,,"Jul 1, 2012",Paul Dummett,"1,83m",170321,"['Wales', 'England']",€5.00m,Newcastle United U21,27,"Sep 26, 1991",Wigan Athletic
Centre-Back,right,,,Lewis Cass,"1,85m",474382,['England'],,,19,"Feb 27, 2000",Grimsby Town
Centre-Back,left,,"Jul 1, 2022",Kell Watts,"1,92m",484389,['England'],,Newcastle United U21,19,"Nov 3, 1999",Cambridge United
Left-Back,left,,"Jan 31, 2019",Antonio Barreca,"1,80m",241889,['Italy'],€7.00m,: Ablöse €1.15m,24,"Mar 18, 1995",UC Sampdoria
Right-Back,right,,"Aug 24, 2016",DeAndre Yedlin,"1,73m",255916,"['United States', 'Latvia']",€8.00m,Tottenham Hotspur,25,"Jul 9, 1993",FC Cincinnati
Right-Back,right,,"Jul 21, 2017",Javier Manquillo,"1,78m",162029,['Spain'],€5.00m,: Ablöse €5.00m,25,"May 5, 1994",Celta de Vigo
Right-Back,right,,"Jul 1, 2015",Jamie Sterry,"1,80m",250431,"['England', 'Italy']",€75k,Newcastle United U21,23,"Nov 21, 1995",Doncaster Rovers
Defensive Midfield,right,,"Jul 11, 2016",Isaac Hayden,"1,87m",206225,"['England', 'Jamaica']",€8.00m,Arsenal FC U23,24,"Mar 22, 1995",Newcastle United
Defensive Midfield,right,,"Jul 1, 2018",Sung-yueng Ki,"1,89m",81796,"['Korea, South']",€6.00m,: Ablöse free transfer,30,"Jan 24, 1989",FC Seoul
Defensive Midfield,left,,"Jul 1, 2014",Jack Colback,"1,77m",61644,['England'],€3.00m,Sunderland AFC,29,"Oct 24, 1989",Queens Park Rangers
Central Midfield,right,,"Jan 12, 2016",Jonjo Shelvey,"1,84m",71292,"['England', 'Ireland']",€15.00m,: Ablöse €16.00m,27,"Feb 27, 1992",Eyüpspor
Central Midfield,right,,"Jan 1, 2019",Sean Longstaff,"1,87m",346707,['England'],€7.00m,Newcastle United U23,21,"Oct 30, 1997",Newcastle United
Central Midfield,right,,"Aug 3, 2016",Mohamed Diamé,"1,84m",70950,"['Senegal', 'France']",€5.00m,: Ablöse €5.40m,32,"Jun 14, 1987",Al-Sailiya SC
Right Midfield,left,,"Jul 1, 2016",Matt Ritchie,"1,73m",92469,"['Scotland', 'England']",€12.00m,AFC Bournemouth,29,"Sep 10, 1989",Portsmouth FC
Left Midfield,left,,"Aug 28, 2016",Achraf Lazaar,"1,84m",139173,"['Morocco', 'Italy']",€1.00m,: Ablöse €2.85m,27,"Jan 22, 1992",Dubai City FC
Attacking Midfield,right,,"Jan 11, 2016",Henri Saivet,"1,75m",51540,"['Senegal', 'France']",€1.00m,: Ablöse €6.00m,28,"Oct 26, 1990",Clermont Foot 63
Left Winger,right,,"Jul 1, 2014",Ayoze Pérez,"1,78m",246968,['Spain'],€20.00m,CD Tenerife,25,"Jul 29, 1993",Villarreal CF
Left Winger,left,,"Jan 23, 2018",Kenedy,"1,80m",281404,['Brazil'],€10.00m,Chelsea FC,23,"Feb 8, 1996",Real Valladolid CF
Left Winger,left,,"Jul 1, 2017",Christian Atsu,"1,65m",186997,['Ghana'],€6.00m,Chelsea FC,27,"Jan 10, 1992",---
Left Winger,left,"No eligibility - until Dec 31, 2024 - UEFA Conference League","Jul 1, 2015",Rolando Aarons,"1,78m",258188,"['Jamaica', 'England']",€500k,Newcastle United U21,23,"Nov 16, 1995",NK Celje
Right Winger,left,,"Jan 31, 2019",Miguel Almirón,"1,74m",272999,['Paraguay'],€20.00m,Atlanta United FC,25,"Feb 10, 1994",Newcastle United
Right Winger,right,,"Jul 19, 2017",Jacob Murphy,"1,79m",199527,"['England', 'Ireland']",€6.00m,: Ablöse €11.30m,24,"Feb 24, 1995",Newcastle United
Right Winger,left,,,Callum Roberts,"1,73m",288952,['England'],€75k,,22,"Apr 14, 1997",Scunthorpe United
Centre-Forward,right,,"Jul 1, 2016",Dwight Gayle,"1,74m",196522,"['England', 'Jamaica']",€15.00m,Crystal Palace,29,"Oct 17, 1989",Hibernian FC
Centre-Forward,right,,"Aug 6, 2018",Salomón Rondón,"1,89m",80197,['Venezuela'],€15.00m,West Bromwich Albion,29,"Sep 16, 1989",CF Pachuca
Centre-Forward,right,,"Aug 2, 2018",Yoshinori Muto,"1,79m",230541,['Japan'],€9.00m,: Ablöse €10.70m,26,"Jul 15, 1992",Vissel Kobe
Centre-Forward,right,,"Aug 16, 2017",Joselu,"1,91m",81999,"['Spain', 'Germany']",€4.00m,Stoke City,29,"Mar 27, 1990",Al-Gharafa SC
