position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Nov 11, 1998",Pavel Srnicek,"1,88m",5963,"['Czech Republic', 'France']",FC Banik Ostrava,32,"Mar 10, 1968",---
Goalkeeper,,"Nov 7, 1985",Kevin Pressman,"1,85m",10242,['England'],Sheffield Wednesday U18,32,"Nov 6, 1967",Retired
Goalkeeper,right,"Mar 1, 2000",Barry Richardson,"1,85m",48971,['England'],: Ablöse free transfer,30,"Aug 5, 1969",Retired
Centre-Back,both,"Mar 26, 1998",Émerson Thome,"1,88m",3643,"['Brazil', 'Portugal']",: Ablöse free transfer,28,"Mar 30, 1972",Retired
Centre-Back,right,"Jul 1, 1993",Des Walker,"1,80m",10000,"['England', 'Jamaica']",UC Sampdoria,34,"Nov 26, 1965",Retired
Centre-Back,right,"Jul 1, 1994",Peter Atherton,"1,78m",13552,['England'],Coventry City,30,"Apr 6, 1970",Retired
Centre-Back,right,"Mar 16, 1996",Jon Newsome,"1,88m",107093,['England'],: Ablöse €2.25m,29,"Sep 6, 1970",Retired
Left-Back,left,"Jul 1, 1994",Lee Briscoe,"1,80m",13994,['England'],Sheffield Wednesday U18,24,"Sep 30, 1975",Retired
Left-Back,left,"Jan 1, 1998",Andy Hinchcliffe,"1,78m",106797,['England'],: Ablöse €4.50m,31,"Feb 5, 1969",Retired
Left-Back,both,"Aug 1, 1994",Ian Nolan,"1,83m",107097,"['Northern Ireland', 'England']",: Ablöse €2.25m,29,"Jul 9, 1970",Retired
Left-Back,left,"Jul 1, 1998",Kevin Nicholson,"1,73m",13705,['England'],Sheffield Wednesday U18,19,"Oct 2, 1980",Retired
Right-Back,right,"Jul 1, 2001",Leigh Bromby,"1,83m",13400,['England'],Sheffield Wednesday U18,20,"Jun 2, 1980",Retired
Right-Back,right,"Jul 1, 1997",Derek Geary,"1,68m",13408,['Ireland'],Sheffield Wednesday U18,20,"Jun 19, 1980",Retired
Right-Back,right,"Jul 1, 1999",Steve Haslam,"1,80m",13411,['England'],Sheffield Wednesday U18,20,"Sep 6, 1979",Retired
Defensive Midfield,,"Oct 1, 1998",Danny Sonner,,9998,"['Northern Ireland', 'England']",Ipswich Town,28,"Jan 9, 1972",Retired
Defensive Midfield,,"Aug 1, 1995",Ritchie Humphreys,,66930,['England'],Sheffield Wednesday U18,22,"Nov 30, 1977",Retired
Defensive Midfield,right,"Jul 1, 1998",Wim Jonk,"1,85m",101046,['Netherlands'],: Ablöse €2.80m,33,"Oct 12, 1966",Retired
Midfielder,,"Apr 15, 1997",Mark McKeever,,226927,"['Ireland', 'Northern Ireland']",Peterborough United,21,"Nov 16, 1978",Retired
Midfielder,,"Mar 1, 1999",Phil Scott,"1,85m",211267,['Scotland'],: Ablöse €110k,25,"Nov 14, 1974",Retired
Central Midfield,left,"Jul 1, 1999",Phil O'Donnell,"1,78m",3987,['Scotland'],Celtic FC,28,"Mar 25, 1972",---
Central Midfield,right,"Oct 12, 1997",Petter Rudi,"1,91m",6641,['Norway'],Molde FK,26,"Sep 17, 1973",Retired
Central Midfield,left,"Dec 1, 1997",Alan Quinn,"1,75m",15561,['Ireland'],Cherry Orchard FC,21,"Jun 13, 1979",Retired
Central Midfield,right,"Mar 23, 2000",Barry Horne,"1,78m",177268,['Wales'],: Ablöse ?,38,"May 18, 1962",Retired
Right Midfield,right,"Jan 1, 1998",Niclas Alexandersson,"1,81m",3265,['Sweden'],: Ablöse €1.10m,28,"Dec 29, 1971",Retired
Right Midfield,right,"Jul 1, 1998",Matt Hamshaw,"1,78m",13409,['England'],Sheffield Wednesday U18,18,"Jan 1, 1982",Retired
Right Winger,both,"Jul 1, 1999",Simon Donnelly,"1,75m",3988,['Scotland'],Celtic FC,25,"Dec 1, 1974",Retired
Second Striker,right,"Oct 1, 1996",Benny Carbone,"1,68m",3389,['Italy'],: Ablöse €5.12m,28,"Aug 14, 1971",Retired
Centre-Forward,,"Jul 1, 1999",Gerald Sibon,,4559,['Netherlands'],: Ablöse €3.00m,26,"Apr 19, 1974",Retired
Centre-Forward,left,"Jul 1, 1999",Gilles De Bilde,"1,80m",12061,['Belgium'],: Ablöse €5.00m,29,"Jun 9, 1971",Retired
Centre-Forward,right,"Mar 25, 1999",Richard Cresswell,"1,83m",14002,['England'],York City,22,"Sep 20, 1977",Retired
Centre-Forward,,"Jul 8, 1996",Andy Booth,"1,83m",49086,['England'],: Ablöse €3.90m,26,"Dec 6, 1973",Retired
Striker,,"Aug 1, 1996",Scott Oakes,"1,80m",107098,['England'],: Ablöse €640k,,,Retired
