position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Jul 1, 1997",Shay Given,"1,85m",3146,['Ireland'],Blackburn Rovers,24,"Apr 20, 1976",Retired
Goalkeeper,right,"Jul 1, 1993",Steve Harper,"1,88m",3562,['England'],Seaham Red Star,25,"Mar 14, 1975",Retired
Goalkeeper,,"Jul 1, 1998",Lionel Perez,"1,83m",223246,['France'],Sunderland AFC,33,"Apr 24, 1967",Retired
Goalkeeper,,"Aug 13, 1999",John Karelse,,3561,['Netherlands'],: Ablöse €1.20m,30,"May 17, 1970",Retired
Goalkeeper,,"Aug 1, 1999",Tommy Wright,"1,85m",206780,['Northern Ireland'],: Ablöse ?,36,"Sep 26, 1963",Retired
Centre-Back,right,"Jul 1, 1999",Marcelino,"1,87m",171977,['Spain'],RCD Mallorca,28,"Sep 26, 1971",Retired
Centre-Back,right,"Jul 1, 1999",Alain Goma,"1,83m",4011,['France'],: Ablöse €7.00m,27,"Oct 5, 1972",Retired
Centre-Back,right,"Jul 1, 1989",Steve Howey,"1,86m",3138,['England'],Newcastle United U18,28,"Oct 26, 1971",Retired
Centre-Back,,"Jul 1, 1999",Franck Dumas,"1,80m",149391,['France'],: Ablöse €750k,32,"Jan 9, 1968",Retired
Centre-Back,right,"Jul 1, 1997",Aaron Hughes,"1,83m",3580,['Northern Ireland'],Newcastle United U18,20,"Nov 8, 1979",Retired
Centre-Back,,"Aug 1, 1998",David Beharall,"1,88m",225604,['England'],Newcastle United U18,21,"Mar 8, 1979",Retired
Centre-Back,right,"Jul 1, 1998",Steven Caldwell,"1,83m",3462,['Scotland'],Newcastle United U18,19,"Sep 12, 1980",Retired
Centre-Back,right,"Jan 1, 1998",Nikolaos Dabizas,"1,88m",3581,['Greece'],: Ablöse €2.00m,26,"Aug 3, 1973",Retired
Centre-Back,right,"Jul 1, 1999",Hélder Cristóvão,"1,81m",13214,"['Portugal', 'Angola']",Deportivo de La Coruña,29,"Mar 21, 1971",Retired
Left-Back,left,"Jan 1, 1999",Didier Domi,"1,79m",3965,"['France', 'Martinique']",: Ablöse €5.58m,22,"May 2, 1978",Retired
Left-Back,left,"Jul 1, 1998",Carl Serrant,"1,80m",225606,['England'],: Ablöse €600k,24,"Sep 12, 1975",Retired
Left-Back,both,"Jul 1, 1997",Alessandro Pistone,"1,80m",3588,['Italy'],: Ablöse €6.50m,24,"Jul 27, 1975",Retired
Right-Back,right,"Jul 1, 1995",Warren Barton,"1,77m",13238,['England'],: Ablöse €4.50m,31,"Mar 19, 1969",Retired
Right-Back,right,"Jan 30, 1998",Andy Griffin,"1,73m",3579,['England'],: Ablöse €2.50m,21,"Mar 17, 1979",Retired
Right-Back,right,"Jul 16, 1998",Laurent Charvet,"1,87m",107083,['France'],: Ablöse €850k,27,"May 8, 1973",Retired
Defensive Midfield,right,"Jul 1, 2000",Brian Kerr,"1,73m",3260,['Scotland'],Newcastle United Reserves,18,"Oct 12, 1981",Retired
Central Midfield,right,"Jul 1, 1999",Diego Gavilán,"1,77m",4087,"['Paraguay', 'Spain']",Club Cerro Porteño,20,"Mar 1, 1980",Retired
Central Midfield,,"Feb 6, 1998",Gary Speed,,3459,['Wales'],: Ablöse €8.25m,30,"Sep 8, 1969",---
Central Midfield,right,"Jul 1, 1997",Jamie McClen,"1,70m",3565,['England'],Newcastle United U18,21,"May 13, 1979",Retired
Central Midfield,right,"Jul 1, 1992",Rob Lee,"1,78m",14183,['England'],Charlton Athletic,34,"Feb 1, 1966",Retired
Right Midfield,right,"Jul 1, 1997",Des Hamilton,"1,80m",107087,['England'],Bradford City,23,"Aug 15, 1976",Retired
Right Midfield,right,"Jul 1, 1999",Kieron Dyer,"1,70m",3118,"['England', 'Antigua and Barbuda']",Ipswich Town,21,"Dec 29, 1978",Retired
Right Midfield,right,"Jan 1, 2006",Nolberto Solano,"1,76m",3460,['Peru'],: Ablöse €2.25m,25,"Dec 12, 1974",Retired
Left Midfield,left,"Jul 1, 1998",Stephen Glass,"1,75m",12696,['Scotland'],Aberdeen FC,24,"May 23, 1976",Retired
Attacking Midfield,right,"Jan 1, 1999",Silvio Maric,"1,80m",9842,['Croatia'],NK Croatia Zagreb,25,"Mar 20, 1975",Retired
Right Winger,right,"Jul 1, 1999",Stuart Green,"1,78m",36865,['England'],Newcastle United U18,19,"Jun 15, 1981",Retired
Right Winger,right,"Jul 1, 1997",Temur Ketsbaia,"1,77m",28978,"['Georgia', 'Cyprus']",: Ablöse free transfer,32,"Mar 18, 1968",Retired
Right Winger,right,"Oct 1, 1999",Kevin Gallacher,"1,74m",101134,['Scotland'],Blackburn Rovers,33,"Nov 23, 1966",Retired
Second Striker,,"Sep 29, 1999",Fumaça,,37844,"['Brazil', 'Portugal']",Catuense Futebol (BA),23,"Jul 15, 1976",Retired
Centre-Forward,right,"Jul 30, 1996",Alan Shearer,"1,83m",3110,['England'],Blackburn Rovers,29,"Aug 13, 1970",Retired
Centre-Forward,left,"Jan 1, 1999",Duncan Ferguson,"1,93m",3239,['Scotland'],: Ablöse €10.70m,28,"Dec 27, 1971",Retired
Centre-Forward,,"Mar 1, 1998",Paul Robinson,"1,80m",107101,['England'],Darlington FC (- 2012),21,"Nov 20, 1978",Retired
