position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 1999",Raffaele Nuzzo,"1,89m",228538,['Italy'],: Ablöse ?,27,"Feb 21, 1973",Retired
Goalkeeper,right,"Jul 1, 1997",Magnus Hedman,"1,92m",3438,['Sweden'],AIK,27,"Mar 19, 1973",Retired
Goalkeeper,,"Jul 1, 2004",Morten Hyldgaard,"1,98m",6818,['Denmark'],: Ablöse free transfer,22,"Jan 26, 1978",Retired
Goalkeeper,,"Jul 1, 1984",Steve Ogrizovic,,109480,"['England', 'Serbia']",: Ablöse €108k,42,"Sep 12, 1957",Retired
Goalkeeper,right,"Jul 1, 1999",Chris Kirkland,"1,98m",3219,['England'],Coventry City U18,19,"May 2, 1981",Retired
Defender,,"Jul 1, 1998",Barry Ferguson,,68336,['Ireland'],Home Farm,20,"Sep 7, 1979",Retired
Centre-Back,,"Jul 1, 1995",Paul Williams,"1,83m",3323,['England'],: Ablöse €1.14m,29,"Mar 26, 1971",Retired
Centre-Back,right,"Nov 1, 1995",Richard Shaw,"1,75m",10034,['England'],: Ablöse €1.50m,31,"Sep 11, 1968",Retired
Centre-Back,right,"Jan 1, 1999",Muhamed Konjic,"1,91m",10022,['Bosnia-Herzegovina'],: Ablöse ?,30,"May 14, 1970",Retired
Centre-Back,right,"Jan 1, 1997",Gary Breen,"1,85m",3874,"['Ireland', 'England']",: Ablöse €3.75m,26,"Dec 12, 1973",Retired
Centre-Back,right,,Richard Spong,"1,82m",15215,['Sweden'],,16,"Sep 23, 1983",Retired
Centre-Back,right,"Feb 24, 2000",Colin Hendry,"1,86m",103642,['Scotland'],: Ablöse €1.15m,34,"Dec 7, 1965",Retired
Left-Back,left,"Mar 2, 1995",David Burrows,"1,78m",109481,['England'],: Ablöse €1.65m,31,"Oct 25, 1968",Retired
Left-Back,left,"Feb 21, 2005",Marcus Hall,"1,85m",13578,['England'],Stoke City,24,"Mar 24, 1976",Retired
Left-Back,left,"Aug 1, 1999",Runar Normann,"1,81m",34759,['Norway'],Lillestrøm SK,22,"Mar 1, 1978",Harstad IL II
Right-Back,both,"Jan 1, 2000",Tomas Antonelius,"1,79m",3433,['Sweden'],AIK,27,"May 7, 1973",Retired
Right-Back,right,"Jul 1, 1998",Ian Brightwell,"1,78m",67373,['England'],: Ablöse ?,32,"Apr 9, 1968",Retired
Right-Back,right,"Jul 1, 1998",Marc Edworthy,"1,80m",4235,['England'],: Ablöse €1.80m,27,"Dec 24, 1972",Retired
Right-Back,right,"Aug 1, 1995",Paul Telfer,"1,75m",3362,['Scotland'],: Ablöse €1.65m,28,"Oct 21, 1971",Retired
Right-Back,right,"Jul 1, 1998",Barry Quinn,"1,83m",10028,['Ireland'],Coventry City U18,21,"May 9, 1979",Retired
Midfielder,,"Jul 1, 2001",Robert Betts,"1,78m",225643,['England'],Coventry City U21,18,"Dec 21, 1981",Retired
Defensive Midfield,,"Sep 1, 1999",Carlton Palmer,,101325,['England'],: Ablöse €600k,34,"Dec 5, 1965",Retired
Defensive Midfield,right,"Jul 1, 1997",Gavin Strachan,"1,78m",41027,['Scotland'],Coventry City U18,21,"Dec 23, 1978",Retired
Defensive Midfield,right,"Jul 1, 1998",John Eustace,"1,83m",13569,['England'],Coventry City U18,20,"Nov 3, 1979",Retired
Central Midfield,left,"Jul 1, 1999",Youssef Chippo,"1,84m",37742,['Morocco'],: Ablöse ?,27,"May 10, 1973",Retired
Central Midfield,both,"Jul 1, 2002",Gary McAllister,"1,86m",10032,['Scotland'],: Ablöse €500k,35,"Dec 25, 1964",Retired
Central Midfield,right,"Jul 1, 1999",Lee Fowler,"1,70m",97598,['Wales'],Coventry City U18,17,"Jun 10, 1983",Retired
Right Midfield,right,,Craig Pead,"1,75m",10037,['England'],,18,"Sep 15, 1981",Retired
Attacking Midfield,,"Jul 1, 1997",Trond Soltvedt,"1,86m",109482,['Norway'],: Ablöse €750k,33,"Feb 15, 1967",Retired
Attacking Midfield,,"Jan 1, 2000",Mustapha Hadji,,3840,"['Morocco', 'France']",Deportivo de La Coruña,28,"Nov 16, 1971",Retired
Left Winger,left,"Oct 1, 1998",Steve Froggatt,"1,78m",222292,['England'],: Ablöse €2.30m,27,"Mar 9, 1973",Retired
Left Winger,left,"Jul 1, 2010",Gary McSheffrey,"1,73m",25383,['England'],: Ablöse free transfer,17,"Aug 13, 1982",Retired
Right Winger,right,"Nov 1, 1996",Darren Huckerby,"1,78m",3136,['England'],Newcastle United,24,"Apr 23, 1976",Retired
Right Winger,right,"Dec 1, 1998",Laurent Delorge,"1,79m",13114,['Belgium'],: Ablöse €1.75m,20,"Jul 21, 1979",Retired
Right Winger,right,"Jul 1, 2000",Stephen McPhee,"1,70m",18240,['Scotland'],Coventry City U18,19,"Jun 5, 1981",Retired
Centre-Forward,,"Jul 1, 1998",Paul Hall,"1,75m",48670,"['Jamaica', 'England']",: Ablöse ?,27,"Jul 3, 1972",Retired
Centre-Forward,right,"Aug 21, 1999",Robbie Keane,"1,75m",3144,['Ireland'],: Ablöse €9.00m,19,"Jul 8, 1980",Retired
Centre-Forward,right,"Dec 16, 1995",Noel Whelan,"1,88m",3315,['England'],: Ablöse €3.00m,25,"Dec 30, 1974",Retired
Centre-Forward,left,"Jul 1, 1998",John Aloisi,"1,83m",7741,"['Australia', 'Italy']",: Ablöse €975k,24,"Feb 5, 1976",Retired
Centre-Forward,right,"Jan 20, 2000",Cédric Roussel,"1,90m",10431,['Belgium'],: Ablöse €1.68m,22,"Jan 6, 1978",---
Centre-Forward,left,"Feb 25, 2000",Ysrael Zúñiga,"1,71m",4143,['Peru'],FBC Melgar,23,"Aug 27, 1976",Retired
Centre-Forward,left,"Jul 1, 1999",Chukki Eribenne,"1,78m",69764,"['England', 'Nigeria']",Coventry City U18,19,"Nov 2, 1980",Retired
