position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Jul 1, 1996",Nigel Martyn,"1,88m",3629,['England'],: Ablöse €3.35m,33,"Aug 11, 1966",Retired
Goalkeeper,right,"Jul 1, 1998",Paul Robinson,"1,93m",3630,['England'],Leeds United U18,20,"Oct 15, 1979",Retired
Goalkeeper,right,"Jul 1, 1999",Dejan Milosevic,"1,89m",3770,"['Australia', 'Serbia']",: Ablöse €175k,22,"Jun 26, 1978",Retired
Centre-Back,right,"Jul 1, 1994",Lucas Radebe,"1,86m",3088,['South Africa'],Kaizer Chiefs,31,"Apr 12, 1969",Retired
Centre-Back,right,"Jul 1, 1998",Jonathan Woodgate,"1,88m",3224,['England'],Leeds United U18,20,"Jan 22, 1980",Retired
Centre-Back,right,"Jan 1, 1998",Martin Hiden,"1,84m",2942,['Austria'],: Ablöse €2.18m,27,"Mar 11, 1973",Retired
Centre-Back,both,"Jul 9, 1999",Michael Duberry,"1,85m",3633,"['England', 'Montserrat']",: Ablöse €6.75m,24,"Oct 14, 1975",Retired
Centre-Back,right,"Jul 1, 1999",Danny Hay,"1,91m",14020,['New Zealand'],: Ablöse €280k,25,"May 15, 1975",Retired
Centre-Back,right,"Jul 1, 1995",Mark Jackson,"1,83m",48257,['England'],Leeds United U18,22,"Sep 30, 1977",Retired
Centre-Back,right,"Jan 1, 1997",Robert Molenaar,"1,92m",6249,['Netherlands'],: Ablöse €1.40m,31,"Feb 27, 1969",Retired
Left-Back,left,"Jul 1, 1995",Ian Harte,"1,75m",3634,['Ireland'],Leeds United U18,22,"Aug 31, 1977",Retired
Left-Back,,"Jul 1, 1997",Davie Robertson,"1,80m",107180,['Scotland'],: Ablöse €750k,31,"Oct 17, 1968",Retired
Left-Back,,"Jul 1, 1998",Gareth Evans,"1,83m",214709,['England'],Leeds United U18,19,"Feb 15, 1981",Retired
Right-Back,right,"Jul 1, 1991",Gary Kelly,"1,73m",3631,['Ireland'],Leeds United U18,25,"Jul 9, 1974",Retired
Right-Back,right,"Jul 1, 1999",Danny Mills,"1,80m",3743,['England'],Charlton Athletic,23,"May 18, 1977",Retired
Right-Back,right,"Jul 1, 1995",Alan Maybury,"1,80m",12597,['Ireland'],Leeds United U18,21,"Aug 8, 1978",Retired
Right-Back,,,Damien Lynch,"1,78m",57430,['Ireland'],,20,"Jul 31, 1979",Retired
Defensive Midfield,right,"Jul 1, 1997",Alf-Inge Haaland,"1,86m",107179,['Norway'],: Ablöse €2.40m,27,"Nov 23, 1972",Retired
Defensive Midfield,right,"Jan 1, 1999",David Batty,"1,70m",3295,['England'],Newcastle United,31,"Dec 2, 1968",Retired
Midfielder,,"Jul 1, 1997",Wesley Boyle,"1,83m",107186,['Northern Ireland'],Leeds United U18,21,"Mar 30, 1979",Retired
Central Midfield,right,"Jul 1, 1996",Lee Bowyer,"1,75m",3877,['England'],Charlton Athletic,23,"Jan 3, 1977",Retired
Central Midfield,,"Jul 1, 1998",Alan Smith,,3768,['England'],Leeds United U18,19,"Oct 28, 1980",Retired
Central Midfield,right,"Jul 1, 1999",Eirik Bakke,"1,88m",3284,['Norway'],Sogndal IL,22,"Sep 13, 1977",Retired
Central Midfield,right,"Feb 1, 1999",Matt Jones,"1,80m",4252,['Wales'],Leeds United Reserves,19,"Sep 1, 1980",Retired
Central Midfield,right,"Jul 1, 1997",Lee Matthews,"1,88m",20977,['England'],Leeds United U18,21,"Jan 16, 1979",Retired
Right Midfield,,"Jul 21, 1997",David Hopkin,,107198,['Scotland'],: Ablöse €4.90m,29,"Aug 21, 1970",Retired
Left Midfield,left,"Jul 1, 1997",Stephen McPhail,"1,77m",3764,"['Ireland', 'England']",Leeds United U18,20,"Dec 9, 1979",Retired
Left Midfield,left,"Jan 1, 2000",Jason Wilcox,"1,80m",3320,['England'],Blackburn Rovers,28,"Jul 15, 1971",Retired
Attacking Midfield,right,,Tony Hackworth,"1,85m",13701,['England'],,20,"May 19, 1980",Retired
Left Winger,left,"Dec 23, 1995",Harry Kewell,"1,80m",3241,"['Australia', 'England']",Marconi Stallions FC,21,"Sep 22, 1978",Retired
Right Winger,right,"Jul 1, 1999",Darren Huckerby,"1,78m",3136,['England'],Coventry City,24,"Apr 23, 1976",Retired
Centre-Forward,right,"Jul 1, 1999",Michael Bridges,"1,85m",3767,['England'],Sunderland AFC,21,"Aug 5, 1978",Retired
Centre-Forward,right,"Jul 1, 1998",Warren Feeney,"1,78m",33490,['Northern Ireland'],Leeds United U18,19,"Jan 17, 1981",Retired
