position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 1987",Kevin Hitchcock,"1,85m",26168,['England'],Mansfield Town,37,"Oct 5, 1962",Retired
Goalkeeper,right,"Jul 1, 1997",Ed de Goey,"1,98m",3150,['Netherlands'],: Ablöse €3.35m,33,"Dec 20, 1966",Retired
Goalkeeper,right,"Jul 1, 2000",Carlo Cudicini,"1,84m",3151,['Italy'],: Ablöse €240k,26,"Sep 6, 1973",Retired
Defender,,,Luca Percassi,"1,80m",300684,['Italy'],,19,"Aug 25, 1980",Retired
Centre-Back,right,"Jul 1, 1996",Frank Leboeuf,"1,83m",5314,['France'],: Ablöse €3.45m,32,"Jan 22, 1968",Retired
Centre-Back,right,"Jul 1, 1997",Bernard Lambourde,"1,83m",5580,"['France', 'Guadeloupe']",: Ablöse ?,29,"May 11, 1971",Retired
Centre-Back,right,"Jul 1, 1999",Jes Högh,"1,84m",102755,['Denmark'],Fenerbahce,34,"May 7, 1966",Retired
Centre-Back,right,"Jul 14, 1998",Marcel Desailly,"1,88m",3154,"['France', 'Ghana']",AC Milan,31,"Sep 7, 1968",Retired
Centre-Back,right,"Jan 1, 2000",John Terry,"1,87m",3160,['England'],: Ablöse -,19,"Dec 7, 1980",Retired
Centre-Back,left,"Jul 1, 1996",Neil Clement,"1,83m",3789,['England'],: Ablöse -,21,"Oct 3, 1978",Retired
Centre-Back,both,"Dec 23, 1999",Émerson Thome,"1,88m",3643,"['Brazil', 'Portugal']",: Ablöse €4.00m,28,"Mar 30, 1972",Retired
Left-Back,left,"Jun 20, 1997",Celestine Babayaro,"1,75m",3153,"['Nigeria', 'England']",: Ablöse €3.50m,21,"Aug 29, 1978",Retired
Left-Back,left,"Aug 8, 1997",Graeme Le Saux,"1,78m",3157,"['England', 'Jersey']",Blackburn Rovers,31,"Oct 17, 1968",Retired
Left-Back,left,"Nov 1, 2000",Jon Harley,"1,78m",4014,['England'],: Ablöse free transfer,20,"Sep 26, 1979",Retired
Right-Back,right,"Nov 18, 1995",Dan Petrescu,"1,77m",102023,"['Romania', 'England']",: Ablöse €3.50m,32,"Dec 22, 1967",Retired
Right-Back,right,"Jul 1, 1999",Mario Melchiot,"1,87m",3158,"['Netherlands', 'Suriname']",: Ablöse free transfer,23,"Nov 4, 1976",Retired
Right-Back,,"Jul 1, 1998",Albert Ferrer,,3152,['Spain'],: Ablöse €4.30m,30,"Jun 6, 1970",Retired
Defensive Midfield,right,"Jul 1, 1999",Didier Deschamps,"1,74m",75553,['France'],: Ablöse €2.00m,31,"Oct 15, 1968",Retired
Defensive Midfield,right,"Jul 3, 1990",Dennis Wise,"1,68m",4006,['England'],: Ablöse €2.40m,33,"Dec 16, 1966",Retired
Central Midfield,right,"Jul 1, 1994",Paul Hughes,"1,83m",33494,['England'],: Ablöse -,24,"Apr 19, 1976",Retired
Central Midfield,,"Nov 9, 1998",Bjarne Goldbaek,,3105,['Denmark'],: Ablöse €500k,31,"Oct 6, 1968",Retired
Central Midfield,right,"Jul 1, 1996",Roberto Di Matteo,"1,80m",103679,"['Italy', 'Switzerland']",SS Lazio,30,"May 29, 1970",Retired
Central Midfield,right,"Jul 1, 1995",Jody Morris,"1,65m",3171,['England'],: Ablöse -,21,"Dec 22, 1978",Retired
Central Midfield,right,"Jul 1, 1999",Samuele Dalla Bona,"1,85m",4291,['Italy'],: Ablöse -,19,"Feb 6, 1981",Retired
Central Midfield,right,"Jul 1, 1998",Robert Wolleaston,"1,80m",3174,['England'],: Ablöse -,20,"Dec 21, 1979",Retired
Left Midfield,left,"Jul 1, 1999",Gabriele Ambrosetti,"1,80m",3167,['Italy'],: Ablöse €4.89m,26,"Aug 7, 1973",Retired
Attacking Midfield,right,"Jul 1, 1997",Gustavo Poyet,"1,88m",3361,"['Uruguay', 'Spain']",: Ablöse free transfer,32,"Nov 15, 1967",Retired
Second Striker,right,"Nov 8, 1996",Gianfranco Zola,"1,68m",3177,['Italy'],: Ablöse €6.20m,33,"Jul 5, 1966",Retired
Centre-Forward,,"Jan 11, 2000",George Weah,,8542,"['Liberia', 'France']",AC Milan,33,"Oct 1, 1966",Retired
Centre-Forward,,"Jul 5, 1999",Chris Sutton,,7453,['England'],Blackburn Rovers,27,"Mar 10, 1973",Retired
Centre-Forward,right,"Jan 1, 1998",Tore André Flo,"1,93m",3081,['Norway'],SK Brann,27,"Jun 15, 1973",Retired
Centre-Forward,left,"Jul 1, 1995",Mark Nicholls,"1,78m",107095,['England'],: Ablöse -,23,"May 30, 1977",Retired
Centre-Forward,right,"Jul 31, 1998",Mikael Forssell,"1,84m",3127,"['Finland', 'Germany']",: Ablöse free transfer,19,"Mar 15, 1981",Retired
