position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Jul 1, 1995",Paul Heald,"1,88m",13790,['England'],Leyton Orient,31,"Sep 20, 1968",Retired
Goalkeeper,,"Jul 1, 1988",Neil Sullivan,"1,83m",4045,"['Scotland', 'England']",: Ablöse -,30,"Feb 24, 1970",Retired
Goalkeeper,right,"Jul 1, 2000",Kelvin Davis,"1,85m",13640,['England'],: Ablöse €1.00m,23,"Sep 29, 1976",Retired
Goalkeeper,right,"Jul 1, 1994",Brendan Murphy,"1,80m",103857,['Ireland'],Bradford City,24,"Aug 19, 1975",Retired
Centre-Back,right,"Jul 1, 1999",Kjetil Waehler,"1,83m",26709,['Norway'],Lyn 1896 FK,24,"Mar 16, 1976",Retired
Centre-Back,right,"Nov 1, 1994",Kenny Cunningham,"1,83m",3937,['Ireland'],: Ablöse €900k,29,"Jun 28, 1971",Retired
Centre-Back,right,"Jul 1, 1988",Dean Blackwell,,109501,['England'],Unknown,30,"Dec 5, 1969",Retired
Centre-Back,,"Jul 1, 1999",Tore Pedersen,,99931,['Norway'],Eintracht Frankfurt,30,"Sep 29, 1969",Retired
Centre-Back,,"Jul 1, 1999",Chris Willmott,"1,88m",67244,['England'],: Ablöse ?,22,"Sep 30, 1977",Retired
Centre-Back,right,"Aug 1, 1999",Trond Andersen,"1,89m",13984,['Norway'],Molde FK,25,"Jan 6, 1975",Retired
Left-Back,,"Jul 27, 1993",Alan Kimble,"1,73m",109508,['England'],Cambridge United,33,"Aug 6, 1966",Retired
Left-Back,left,"Jul 1, 1996",Ben Thatcher,"1,78m",3304,"['Wales', 'England']",: Ablöse €2.64m,24,"Nov 30, 1975",Retired
Left-Back,left,"Jul 1, 1996",Peter Hawkins,"1,83m",15927,['England'],: Ablöse -,21,"Sep 18, 1978",Retired
Left-Back,left,"Oct 12, 1999",Hermann Hreidarsson,"1,85m",3860,['Iceland'],: Ablöse €3.75m,25,"Jul 11, 1974",Retired
Right-Back,right,"Jul 1, 1996",Duncan Jupp,"1,83m",39702,['Scotland'],: Ablöse €240k,25,"Jan 25, 1975",Retired
Right-Back,right,"Aug 1, 1989",Brian McAllister,"1,80m",109510,['Scotland'],Napier City Rovers,29,"Nov 30, 1970",Retired
Defensive Midfield,right,"Jul 29, 1991",Neal Ardley,"1,75m",13985,['England'],: Ablöse -,27,"Sep 1, 1972",Retired
Defensive Midfield,,"Jul 1, 1999",Walid Badir,,24456,['Israel'],: Ablöse €1.50m,26,"Mar 12, 1974",Retired
Central Midfield,right,"Jul 1, 1998",Andy Roberts,"1,78m",13603,['England'],: Ablöse €2.50m,26,"Mar 20, 1974",Retired
Central Midfield,,"Jul 1, 1999",Martin Andresen,,16134,['Norway'],: Ablöse €3.00m,23,"Feb 2, 1977",Retired
Central Midfield,right,"Jul 1, 1996",Damien Francis,"1,83m",11671,"['Jamaica', 'England']",: Ablöse -,21,"Feb 27, 1979",Retired
Central Midfield,,"Jul 2, 1997",Ceri Hughes,"1,78m",109507,['Wales'],: Ablöse €450k,29,"Feb 26, 1971",Retired
Central Midfield,right,"Jul 1, 1991",Stewart Castledine,"1,85m",109502,['England'],: Ablöse -,27,"Jan 22, 1973",Retired
Right Midfield,right,"Nov 3, 1998",Gareth Ainsworth,"1,78m",13713,['England'],: Ablöse €3.00m,27,"May 10, 1973",Retired
Left Midfield,right,"Nov 1, 1997",Michael Hughes,"1,70m",14026,['Northern Ireland'],: Ablöse €2.00m,28,"Aug 2, 1971",Retired
Attacking Midfield,,"Jul 1, 1991",Robbie Earle,"1,75m",109504,"['Jamaica', 'England']",: Ablöse ?,35,"Jan 27, 1965",Retired
Second Striker,,"Jul 1, 1995",Jason Euell,"1,80m",3092,"['Jamaica', 'England']",: Ablöse -,23,"Feb 6, 1977",Retired
Centre-Forward,right,"Jul 1, 1996",Carl Cort,"1,93m",3093,"['Guyana', 'England']",: Ablöse -,22,"Nov 1, 1977",Retired
Centre-Forward,right,"Jan 15, 1999",John Hartson,"1,85m",3094,['Wales'],: Ablöse €11.25m,25,"Apr 5, 1975",Retired
Centre-Forward,right,"Mar 1, 1994",Marcus Gayle,"1,88m",3135,"['Jamaica', 'England']",: Ablöse €375k,29,"Sep 27, 1970",Retired
Centre-Forward,,"Jan 1, 1998",Carl Leaburn,,109509,['England'],Charlton Athletic,31,"Mar 30, 1969",Retired
Centre-Forward,left,"Nov 9, 1994",Jon Goodman,"1,80m",109506,"['Ireland', 'England']",: Ablöse €650k,29,"Jun 2, 1971",Retired
Centre-Forward,right,"Jul 1, 1999",Wayne Gray,"1,78m",14017,['England'],: Ablöse -,19,"Nov 7, 1980",Retired
Centre-Forward,,"Feb 1, 2000",Andreas Lund,"1,88m",146139,['Norway'],Molde FK,25,"May 7, 1975",Retired
