position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Aug 1, 2020",Dean Henderson,"1,88m",258919,['England'],€18.00m,,Manchester United U23,25,"Mar 12, 1997",Crystal Palace
Goalkeeper,right,,"Jul 1, 2011",David de Gea,"1,92m",59377,['Spain'],€15.00m,,: Ablöse €25.00m,31,"Nov 7, 1990",ACF Fiorentina
Goalkeeper,right,,"Jul 2, 2021",Tom Heaton,"1,88m",34130,['England'],€800k,,: Ablöse free transfer,36,"Apr 15, 1986",Manchester United
Goalkeeper,right,,"Jul 1, 2022",Matej Kovar,"1,96m",550829,['Czech Republic'],€400k,,Manchester United U21,22,"May 17, 2000",Bayer 04 Leverkusen
Goalkeeper,right,,"Jul 3, 2018",Lee Grant,"1,93m",13460,['England'],€250k,,Stoke City,39,"Jan 27, 1983",Retired
Centre-Back,right,"Knee problems - Return expected on Jan 1, 2025","Aug 14, 2021",Raphaël Varane,"1,91m",164770,"['France', 'Martinique']",€48.00m,,Real Madrid,29,"Apr 25, 1993",Retired
Centre-Back,right,,"Aug 5, 2019",Harry Maguire,"1,94m",177907,['England'],€38.00m,,Leicester City,29,"Mar 5, 1993",Manchester United
Centre-Back,right,,"Jul 1, 2017",Victor Lindelöf,"1,87m",184573,['Sweden'],€22.00m,,SL Benfica,27,"Jul 17, 1994",Manchester United
Centre-Back,right,,"Jul 1, 2016",Eric Bailly,"1,87m",286384,"[""Cote d'Ivoire""]",€6.00m,,Villarreal CF,28,"Apr 12, 1994",Villarreal CF
Centre-Back,right,,"Jul 1, 2011",Phil Jones,"1,85m",117996,['England'],€3.00m,,Blackburn Rovers,30,"Feb 21, 1992",Retired
Centre-Back,right,,"Jul 1, 2020",Teden Mengi,"1,86m",548470,"['England', 'Angola']",€2.00m,,Manchester United U23,20,"Apr 30, 2002",Luton Town
Centre-Back,left,,,Björn Hardley,"1,89m",682562,"['Netherlands', 'Suriname']",,,,19,"Dec 19, 2002",TSV Hartberg
Left-Back,left,,"Jul 1, 2014",Luke Shaw,"1,78m",183288,['England'],€38.00m,,Southampton FC,26,"Jul 12, 1995",Manchester United
Left-Back,left,,"Oct 5, 2020",Alex Telles,"1,81m",255755,"['Brazil', 'Italy']",€18.00m,,FC Porto,29,"Dec 15, 1992",Botafogo de Futebol e Regatas
Left-Back,right,,"Jul 1, 2019",Brandon Williams,"1,80m",507700,['England'],€12.00m,,Manchester United U18,21,"Sep 3, 2000",Without Club
Left-Back,left,,"Jul 1, 2022",Álvaro Carreras,"1,86m",811778,['Spain'],,"Returned after loan spell with SL Benfica; date: Jun 30, 2024; fee: End of loan",Manchester United U21,19,"Mar 23, 2003",SL Benfica
Right-Back,right,,"Jul 1, 2019",Aaron Wan-Bissaka,"1,83m",477758,"['England', 'DR Congo']",€25.00m,,Crystal Palace,24,"Nov 26, 1997",West Ham United
Right-Back,right,,"Jul 1, 2018",Diogo Dalot,"1,83m",357147,['Portugal'],€20.00m,,FC Porto,23,"Mar 18, 1999",Manchester United
Defensive Midfield,right,,"Jul 1, 2020",James Garner,"1,82m",505219,['England'],€7.00m,,Manchester United U23,21,"Mar 13, 2001",Everton FC
Defensive Midfield,left,,"Jul 31, 2017",Nemanja Matic,"1,94m",74683,"['Serbia', 'Slovakia']",€5.00m,,Chelsea FC,33,"Aug 1, 1988",Olympique Lyon
Defensive Midfield,left,,,Charlie Savage,"1,82m",686837,"['Wales', 'England']",€600k,,,19,"May 2, 2003",Reading FC
Central Midfield,both,"Doping ban - until Mar 10, 2025 - cross-competition","Aug 9, 2016",Paul Pogba,"1,91m",122153,"['France', 'Guinea']",€48.00m,,: Ablöse €105.00m,29,"Mar 15, 1993",Juventus FC
Central Midfield,right,,"Jul 1, 2017",Scott McTominay,"1,91m",315969,"['Scotland', 'England']",€32.00m,,Manchester United U23,25,"Dec 8, 1996",SSC Napoli
Central Midfield,right,,"Sep 2, 2020",Donny van de Beek,"1,84m",288255,['Netherlands'],€25.00m,"Returned after loan spell with Eintracht Frankfurt; date: Jun 30, 2024; fee: End of loan",Ajax Amsterdam,25,"Apr 18, 1997",Girona FC
Central Midfield,both,,"Jul 1, 2018",Fred,"1,69m",191614,['Brazil'],€20.00m,,Shakhtar Donetsk,29,"Mar 5, 1993",Fenerbahce
Central Midfield,right,,"Jan 1, 2023",Zidane Iqbal,"1,81m",686845,"['Iraq', 'England']",€600k,,Manchester United U21,19,"Apr 27, 2003",FC Utrecht
Attacking Midfield,right,Team captain,"Jan 29, 2020",Bruno Fernandes,"1,79m",240306,['Portugal'],€85.00m,,Sporting CP,27,"Sep 8, 1994",Manchester United
Attacking Midfield,right,,"Jul 1, 2014",Jesse Lingard,"1,74m",141660,['England'],€18.00m,,Manchester United U21,29,"Dec 15, 1992",FC Seoul
Attacking Midfield,right,,"Jul 1, 2015",Andreas Pereira,"1,78m",203394,"['Brazil', 'Belgium']",€7.50m,,Manchester United U21,26,"Jan 1, 1996",Fulham FC
Attacking Midfield,right,,"Jul 1, 2022",Hannibal,"1,83m",607224,"['Tunisia', 'France']",€6.00m,"Returned after loan spell with Sevilla FC; date: Jun 30, 2024; fee: End of loan",Manchester United U21,19,"Jan 21, 2003",Burnley FC
Attacking Midfield,left,,"Jan 24, 2014",Juan Mata,"1,70m",44068,['Spain'],€2.50m,,Chelsea FC,34,"Apr 28, 1988",Western Sydney Wanderers
Left Winger,right,,"Jul 23, 2021",Jadon Sancho,"1,80m",401173,"['England', 'Jamaica']",€75.00m,,Borussia Dortmund,22,"Mar 25, 2000",Chelsea FC
Left Winger,right,,"Jan 1, 2016",Marcus Rashford,"1,85m",258923,"['England', 'St. Kitts & Nevis']",€60.00m,,Manchester United U18,24,"Oct 31, 1997",Manchester United
Left Winger,right,,"Jul 1, 2022",Alejandro Garnacho,"1,80m",811779,"['Argentina', 'Spain']",,,Manchester United U21,17,"Jul 1, 2004",Manchester United
Right Winger,right,,"Jan 1, 2022",Anthony Elanga,"1,78m",583189,"['Sweden', 'Cameroon']",€20.00m,,Manchester United U23,20,"Apr 27, 2002",Nottingham Forest
Right Winger,right,,"Jul 1, 2019",Daniel James,"1,71m",319301,"['Wales', 'England']",€18.00m,,: Ablöse €17.80m,24,"Nov 10, 1997",Leeds United
Right Winger,left,,"Jan 2, 2021",Amad Diallo,"1,73m",536835,"[""Cote d'Ivoire"", 'Italy']",€15.00m,,Atalanta BC,19,"Jul 11, 2002",Manchester United
Right Winger,both,,,Shola Shoretire,"1,71m",640026,"['England', 'Nigeria']",€4.00m,,,18,"Feb 2, 2004",PAOK Thessaloniki
Right Winger,left,,"Jul 1, 2019",Tahith Chong,"1,85m",344830,"['Netherlands', 'Curacao']",€3.50m,,Manchester United U23,22,"Dec 4, 1999",Luton Town
Right Winger,both,,"Jul 1, 2019",Mason Greenwood,"1,81m",532826,"['England', 'Jamaica']",,"Returned after loan spell with Getafe CF; date: Jun 30, 2024; fee: End of loan",Manchester United U18,20,"Oct 1, 2001",Olympique Marseille
Centre-Forward,right,,"Aug 31, 2021",Cristiano Ronaldo,"1,88m",8198,['Portugal'],€30.00m,,Juventus FC,37,"Feb 5, 1985",Al-Nassr FC
Centre-Forward,right,,"Sep 1, 2015",Anthony Martial,"1,81m",182877,"['France', 'Guadeloupe']",€16.00m,,: Ablöse €60.00m,26,"Dec 5, 1995",AEK Athens
Centre-Forward,right,,"Oct 5, 2020",Edinson Cavani,"1,84m",48280,"['Uruguay', 'Italy']",€4.00m,,: Ablöse free transfer,35,"Feb 14, 1987",CA Boca Juniors
