position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Sep 24, 2020",Edouard Mendy,"1,94m",442531,"['Senegal', 'Guinea-Bissau']",€32.00m,,Stade Rennais FC,30,"Mar 1, 1992",Al-Ahli SFC
Goalkeeper,right,,"Aug 8, 2018",Kepa Arrizabalaga,"1,88m",192279,['Spain'],€10.00m,,Athletic Bilbao,27,"Oct 3, 1994",AFC Bournemouth
Goalkeeper,right,"No eligibility - until Dec 31, 2024 - UEFA Conference League","Jul 28, 2021",Marcus Bettinelli,"1,93m",116648,"['England', 'Italy']",€2.00m,,Fulham FC,30,"May 24, 1992",Chelsea FC
Goalkeeper,right,,"Jul 1, 2023",Lucas Bergström,"2,05m",490606,['Finland'],,"Returned after loan spell with IF Brommapojkarna; date: Jun 18, 2024; fee: End of loan",Chelsea FC U21,19,"Sep 5, 2002",Chelsea FC
Goalkeeper,right,,,Teddy Sharman-Lowe,"1,89m",731466,['England'],,,,19,"Mar 30, 2003",Doncaster Rovers
Centre-Back,right,,"Jul 9, 2017",Antonio Rüdiger,"1,90m",86202,"['Germany', 'Sierra Leone']",€40.00m,,AS Roma,29,"Mar 3, 1993",Real Madrid
Centre-Back,right,"Achilles tendon irritation - Return expected on Jan 1, 2025","Jul 1, 2015",Andreas Christensen,"1,87m",196948,['Denmark'],€35.00m,,Chelsea FC U21,26,"Apr 10, 1996",FC Barcelona
Centre-Back,right,,"Jan 31, 2014",Kurt Zouma,"1,90m",157509,"['France', 'Central African Republic']",€28.00m,,: Ablöse €14.60m,27,"Oct 27, 1994",Al-Orobah FC
Centre-Back,right,,"Jul 1, 2021",Trevoh Chalobah,"1,92m",346314,"['England', 'Sierra Leone']",€20.00m,,Chelsea FC U23,22,"Jul 5, 1999",Crystal Palace
Centre-Back,right,,"Aug 24, 2012",César Azpilicueta,"1,78m",57500,['Spain'],€9.00m,,Olympique Marseille,32,"Aug 28, 1989",Atlético de Madrid
Centre-Back,left,,"Aug 27, 2020",Malang Sarr,"1,83m",344596,"['France', 'Senegal']",€8.00m,,OGC Nice,23,"Jan 23, 1999",RC Lens
Centre-Back,right,,"Aug 28, 2020",Thiago Silva,"1,81m",29241,"['Brazil', 'France']",€2.50m,,: Ablöse free transfer,37,"Sep 22, 1984",Fluminense Football Club
