position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 1, 2014",Freddie Woodman,"1,88m",226049,['England'],€9.00m,Newcastle United U18,25,"Mar 4, 1997",Preston North End
Goalkeeper,right,,"Jul 1, 2018",Martin Dúbravka,"1,91m",74960,['Slovakia'],€4.00m,: Ablöse €4.00m,33,"Jan 15, 1989",Newcastle United
Goalkeeper,right,,"Aug 9, 2014",Karl Darlow,"1,90m",99397,"['Wales', 'England']",€2.50m,: Ablöse €5.00m,31,"Oct 8, 1990",Leeds United
Goalkeeper,right,,"Jul 3, 2020",Mark Gillespie,"1,91m",142389,['England'],€300k,Motherwell FC,30,"Mar 27, 1992",Newcastle United
Centre-Back,left,"Yellow card suspension - until Nov 26, 2024 - Premier League - 1 matchday","Jan 31, 2022",Dan Burn,"2,01m",134270,['England'],€12.00m,Brighton & Hove Albion,30,"May 9, 1992",Newcastle United
Centre-Back,right,Team captain,"Aug 9, 2014",Jamaal Lascelles,"1,88m",183318,"['England', 'Barbados']",€10.00m,: Ablöse €5.00m,28,"Nov 11, 1993",Newcastle United
Centre-Back,right,,"Jul 26, 2018",Fabian Schär,"1,86m",135343,['Switzerland'],€7.00m,Deportivo de La Coruña,30,"Dec 20, 1991",Newcastle United
Centre-Back,left,,"Aug 3, 2016",Ciaran Clark,"1,85m",98240,"['Ireland', 'England']",€1.80m,: Ablöse €6.00m,32,"Sep 26, 1989",Without Club
Centre-Back,left,,"Jul 1, 2012",Paul Dummett,"1,83m",170321,"['Wales', 'England']",€1.50m,Newcastle United U21,30,"Sep 26, 1991",Wigan Athletic
Centre-Back,right,,"Aug 9, 2018",Federico Fernández,"1,89m",85475,"['Argentina', 'Italy']",€1.50m,: Ablöse €6.70m,33,"Feb 21, 1989",Club Estudiantes de La Plata
Left-Back,left,,"Jul 1, 2022",Matt Targett,"1,83m",250478,"['England', 'Scotland']",€17.00m,: Ablöse €17.50m,26,"Sep 18, 1995",Newcastle United
Left-Back,left,,"Sep 8, 2020",Jamal Lewis,"1,78m",346018,"['Northern Ireland', 'England']",€10.00m,: Ablöse €16.50m,24,"Jan 25, 1998",São Paulo Futebol Clube
Right-Back,right,Hamstring injury - Return unknown,"Jan 7, 2022",Kieran Trippier,"1,73m",95810,['England'],€15.00m,: Ablöse €14.00m,31,"Sep 19, 1990",Newcastle United
Right-Back,right,unknown injury - Return unknown,"Aug 8, 2019",Emil Krafth,"1,84m",184528,['Sweden'],€5.00m,: Ablöse €5.40m,27,"Aug 2, 1994",Newcastle United
Right-Back,right,,"Jul 21, 2017",Javier Manquillo,"1,78m",162029,['Spain'],€3.00m,: Ablöse €5.00m,28,"May 5, 1994",Celta de Vigo
Defensive Midfield,right,,"Jan 30, 2022",Bruno Guimarães,"1,82m",520624,"['Brazil', 'Spain']",€40.00m,: Ablöse €42.10m,24,"Nov 16, 1997",Newcastle United
Defensive Midfield,right,,"Jul 11, 2016",Isaac Hayden,"1,87m",206225,"['England', 'Jamaica']",€8.00m,Arsenal FC U23,27,"Mar 22, 1995",Newcastle United
Central Midfield,right,,"Aug 13, 2021",Joe Willock,"1,86m",340329,"['England', 'Montserrat']",€22.00m,Arsenal FC,22,"Aug 20, 1999",Newcastle United
