position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Dec 4, 1989",Ian Walker,"1,85m",4137,['England'],Tottenham Hotspur U18,25,"Oct 31, 1971",Retired
Goalkeeper,right,"Jul 1, 1996",Espen Baardsen,"1,96m",3850,"['Norway', 'United States']",San Francisco United FC,19,"Dec 7, 1977",Retired
Goalkeeper,,"Jul 1, 1996",Simon Brown,"1,88m",21412,['England'],Tottenham Hotspur U18,20,"Dec 3, 1976",Retired
Centre-Back,right,"Jul 1, 1993",Colin Calderwood,"1,83m",103641,['Scotland'],Swindon Town,32,"Jan 20, 1965",Retired
Centre-Back,right,"Aug 1, 1982",Gary Mabbutt,"1,78m",109493,['England'],Bristol Rovers,35,"Aug 23, 1961",Retired
Centre-Back,right,,Stuart Nethercott,"1,85m",13595,['England'],,24,"Mar 21, 1973",Retired
Centre-Back,right,"Dec 11, 1996",John Scales,"1,88m",104899,['England'],: Ablöse €3.00m,30,"Jul 4, 1966",Retired
Centre-Back,,"Jul 1, 1992",Sol Campbell,,3198,"['England', 'Jamaica']",Tottenham Hotspur U18,22,"Sep 18, 1974",Retired
Centre-Back,right,"Jan 1, 1997",Ramon Vega,"1,91m",103731,['Switzerland'],: Ablöse ?,26,"Jun 14, 1971",Retired
Centre-Back,right,"Jul 1, 1996",Mark Arber,"1,85m",47997,"['England', 'South Africa']",Tottenham Hotspur U18,19,"Oct 9, 1977",Retired
Left-Back,,"Jul 1, 1990",Justin Edinburgh,,104903,['England'],Southend United,27,"Dec 18, 1969",---
Left-Back,left,"Jul 1, 1995",Clive Wilson,"1,70m",109500,['England'],: Ablöse free transfer,35,"Nov 13, 1961",Retired
Left-Back,left,"Jul 1, 1994",Jamie Clapham,"1,75m",3938,['England'],Tottenham Hotspur U18,21,"Dec 7, 1975",Retired
Left-Back,,"Jul 1, 1996",Simon Webb,"1,80m",57476,['Ireland'],Tottenham Hotspur U18,19,"Jan 19, 1978",Retired
Right-Back,right,"Sep 24, 1993",David Kerslake,"1,75m",223238,['England'],: Ablöse €563k,31,"Jun 19, 1966",Retired
Right-Back,right,"Jul 1, 1992",Dean Austin,"1,80m",109486,['England'],Southend United,27,"Apr 26, 1970",Retired
Right-Back,right,"Jul 1, 1993",Stephen Carr,"1,75m",4046,['Ireland'],Tottenham Hotspur U18,20,"Aug 29, 1976",Retired
Defensive Midfield,right,"Jan 28, 1985",David Howells,"1,80m",109492,['England'],Tottenham Hotspur Youth,29,"Dec 15, 1967",Retired
Central Midfield,right,"Aug 1, 1993",Jason Dozzell,"1,88m",223226,['England'],: Ablöse €2.40m,29,"Dec 9, 1967",Retired
Central Midfield,,"Sep 9, 1992",Danny Hill,,228070,['England'],Tottenham Hotspur U18,22,"Oct 1, 1974",Retired
Central Midfield,,"Sep 1, 1996",Allan Nielsen,,31829,['Denmark'],Bröndby IF,26,"Mar 13, 1971",Retired
Central Midfield,right,,Garry Brady,"1,78m",12822,['Scotland'],,20,"Sep 7, 1976",Retired
Right Midfield,right,"Jul 1, 1992",Darren Anderton,"1,85m",3277,['England'],: Ablöse €2.70m,25,"Mar 3, 1972",Retired
Left Midfield,right,"Jan 1, 1996",Andy Sinton,"1,73m",101326,['England'],: Ablöse €1.82m,31,"Mar 19, 1966",Retired
Left Winger,left,"Jan 26, 1994",Ronny Rosenthal,"1,80m",141047,"['Israel', 'Belgium']",: Ablöse €300k,33,"Oct 4, 1963",Retired
Left Winger,left,"Jul 1, 1996",Paul McVeigh,"1,68m",11716,['Northern Ireland'],Tottenham Hotspur U18,19,"Dec 6, 1977",Retired
Right Winger,right,"Jul 31, 1992",Gerry McMahon,"1,78m",163933,['Northern Ireland'],: Ablöse €120k,23,"Dec 29, 1973",Retired
Right Winger,right,"Oct 6, 1995",Ruel Fox,"1,68m",104904,"['Montserrat', 'England']",Newcastle United,29,"Jan 14, 1968",Retired
Second Striker,right,"Nov 1, 1996",Steffen Iversen,"1,85m",3478,['Norway'],: Ablöse €3.25m,20,"Nov 10, 1976",Retired
Centre-Forward,,"Jul 1, 2001",Teddy Sheringham,,3392,['England'],Manchester United,31,"Apr 2, 1966",Retired
Centre-Forward,right,"Jul 1, 1995",Chris Armstrong,"1,84m",3281,['England'],: Ablöse €6.80m,26,"Jun 19, 1971",Retired
Centre-Forward,,"Jul 1, 1995",Neale Fenn,,34620,"['Ireland', 'England']",Tottenham Hotspur U18,20,"Jan 18, 1977",Retired
Centre-Forward,right,"Jul 1, 1995",Rory Allen,"1,80m",109485,['England'],Tottenham Hotspur U18,19,"Oct 17, 1977",Retired
