position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Oct 1, 1996",Chris Woods,"1,88m",101320,['England'],: Ablöse ?,37,"Nov 14, 1959",Retired
Goalkeeper,,"Nov 4, 1993",Dave Beasant,"1,93m",10384,['England'],: Ablöse €380k,38,"Mar 20, 1959",Retired
Goalkeeper,,"Dec 1, 1995",Neil Moss,"1,88m",48075,['England'],: Ablöse €40k,22,"May 10, 1975",Retired
Goalkeeper,right,,Darryl Flahavan,"1,80m",39699,['England'],,18,"Nov 28, 1978",Retired
Goalkeeper,right,"Dec 31, 1996",Maik Taylor,"1,93m",3723,"['Northern Ireland', 'Germany']",Barnet FC,25,"Sep 4, 1971",Retired
Centre-Back,,"Aug 21, 1992",Ken Monkou,"1,91m",109494,"['Netherlands', 'Suriname']",: Ablöse €844k,32,"Nov 29, 1964",Retired
Centre-Back,right,"Jul 1, 1995",Alan Neilson,"1,85m",175987,"['Wales', 'Germany']",Newcastle United,24,"Sep 26, 1972",Retired
Centre-Back,right,"Jan 1, 2001",Richard Dryden,"1,83m",109489,['England'],Swindon Town,28,"Jun 14, 1969",Retired
Centre-Back,right,"Jul 1, 1996",Claus Lundekvam,"1,91m",3687,['Norway'],SK Brann,24,"Feb 22, 1973",Retired
Left-Back,left,"Jun 23, 1996",Graham Potter,"1,85m",224679,['England'],: Ablöse €313k,22,"May 20, 1975",Retired
Left-Back,left,"Jan 1, 1987",Francis Benali,"1,78m",3298,['England'],Southampton FC U18,28,"Dec 30, 1968",Retired
Left-Back,right,"Jul 1, 1993",Simon Charlton,"1,73m",19846,['England'],: Ablöse €350k,25,"Oct 25, 1971",Retired
Left-Back,left,"Jul 1, 1993",Matthew Robinson,"1,83m",13677,['England'],Southampton FC U18,22,"Dec 23, 1974",Retired
Right-Back,,"Mar 1, 1989",Jason Dodd,,3685,['England'],Bath City,26,"Nov 2, 1970",Retired
Right-Back,right,"Oct 25, 1995",Barry Venison,"1,78m",176215,['England'],Galatasaray,32,"Aug 16, 1964",Retired
Right-Back,right,"Oct 18, 1996",Ulrich van Gobbel,"1,82m",92229,"['Netherlands', 'Suriname']",Galatasaray,26,"Jan 16, 1971",Retired
Midfielder,,"Sep 1, 1996",Russell Watkinson,"1,83m",225986,['England'],Woking FC,19,"Dec 3, 1977",Retired
Defensive Midfield,right,"Jul 1, 1995",Matt Oakley,"1,77m",3784,['England'],Southampton FC U18,19,"Aug 17, 1977",Retired
Central Midfield,,"Mar 31, 1995",Christer Warren,,230348,['England'],Cheltenham Town,22,"Oct 10, 1974",Retired
Central Midfield,,"Apr 14, 1988",Neil Maddison,,195000,['England'],Southampton FC U18,27,"Oct 2, 1969",Retired
Central Midfield,right,"Jul 1, 1991",Paul Tisdale,"1,75m",77580,"['Malta', 'England']",Southampton FC U18,24,"Jan 14, 1973",Retired
Central Midfield,,"Jul 1, 1996",Robbie Slater,"1,80m",133804,"['Australia', 'England']",: Ablöse ?,32,"Nov 22, 1964",Retired
Right Midfield,right,"Feb 11, 1994",Jim Magilton,"1,83m",3481,['Northern Ireland'],: Ablöse €800k,28,"May 6, 1969",Retired
Left Midfield,left,"Jul 1, 1992",Paul Sheerin,"1,78m",12790,['Scotland'],Alloa Athletic FC,22,"Aug 28, 1974",Retired
Attacking Midfield,right,"Jul 1, 1986",Matt Le Tissier,"1,85m",43705,"['England', 'Guernsey']",Southampton FC U18,28,"Oct 14, 1968",Retired
Attacking Midfield,right,"Jul 1, 1991",David Hughes,"1,80m",195176,"['Wales', 'England']",Weymouth FC,24,"Dec 30, 1972",Retired
Attacking Midfield,right,"Oct 1, 1996",Eyal Berkovic,"1,70m",3231,['Israel'],: Ablöse free transfer,25,"Apr 2, 1972",Retired
Left Winger,right,"Mar 22, 1994",Neil Heaney,"1,75m",21265,['England'],: Ablöse €380k,25,"Nov 3, 1971",Retired
Centre-Forward,right,"Jan 1, 1995",Neil Shipperley,"1,85m",13801,['England'],: Ablöse €1.75m,22,"Oct 30, 1974",Retired
Centre-Forward,,"Nov 1, 1996",Ali Dia,,131507,"['Senegal', 'France']",Blyth Spartans,31,"Aug 20, 1965",Retired
Centre-Forward,,"Jan 1, 1997",Mickey Evans,"1,83m",222258,['Ireland'],Plymouth Argyle,24,"Jan 1, 1973",Retired
Centre-Forward,,"Jan 1, 1995",Gordon Watson,"1,78m",222264,['England'],: Ablöse €1.45m,26,"Mar 20, 1971",Retired
Centre-Forward,right,"Jul 1, 1996",Steve Basham,"1,78m",13663,['England'],Southampton FC U18,19,"Dec 2, 1977",Retired
Centre-Forward,left,"Oct 3, 1996",Egil Østenstad,"1,83m",3705,['Norway'],Viking FK,25,"Jan 2, 1972",Retired
