position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 2006",Pavel Srnicek,"1,88m",5963,"['Czech Republic', 'France']",SC Beira-Mar,29,"Mar 10, 1968",---
Goalkeeper,right,"Aug 1, 1995",Shaka Hislop,"1,98m",4175,"['Trinidad and Tobago', 'England']",Reading FC,28,"Feb 22, 1969",Retired
Centre-Back,left,"Aug 10, 1994",Philippe Albert,"1,90m",27972,['Belgium'],: Ablöse free transfer,29,"Aug 10, 1967",Retired
Centre-Back,right,"Jul 1, 1997",Aaron Hughes,"1,83m",3580,['Northern Ireland'],Newcastle United U18,17,"Nov 8, 1979",Retired
Centre-Back,right,"Mar 24, 1994",Darren Peacock,"1,88m",107099,['England'],: Ablöse €5.00m,29,"Feb 3, 1968",Retired
Centre-Back,right,"Jul 1, 1989",Steve Howey,"1,86m",3138,['England'],Newcastle United U18,25,"Oct 26, 1971",Retired
Left-Back,left,"Jul 1, 1992",John Beresford,"1,68m",109487,['England'],: Ablöse €700k,30,"Sep 4, 1966",Retired
Left-Back,left,"Jul 1, 2001",Robbie Elliott,"1,79m",3577,['England'],: Ablöse free transfer,23,"Dec 25, 1973",Retired
Right-Back,right,"Jul 1, 1995",Warren Barton,"1,77m",13238,['England'],: Ablöse €4.50m,28,"Mar 19, 1969",Retired
Right-Back,right,"Nov 1, 1990",Steve Watson,"1,85m",3309,['England'],Newcastle United U18,23,"Apr 1, 1974",Retired
Defensive Midfield,right,"Jan 1, 1996",David Batty,"1,70m",3295,['England'],Blackburn Rovers,28,"Dec 2, 1968",Retired
Central Midfield,,"Jul 1, 1996",Stuart Elliott,"1,73m",92574,['England'],Newcastle United U18,19,"Aug 27, 1977",Retired
Central Midfield,right,"Jul 1, 1992",Rob Lee,"1,78m",14183,['England'],Charlton Athletic,31,"Feb 1, 1966",Retired
Right Midfield,right,"Mar 1, 1995",Jim Crawford,"1,80m",24551,"['Ireland', 'United States']",Bohemian Football Club,24,"May 1, 1973",Retired
Right Midfield,right,"Jul 1, 1997",Des Hamilton,"1,80m",107087,['England'],Bradford City,20,"Aug 15, 1976",Retired
Right Midfield,right,"Jan 10, 1995",Keith Gillespie,"1,77m",3827,['Northern Ireland'],: Ablöse €1.50m,22,"Feb 18, 1975",FC Mindwell
Left Winger,right,"Jul 1, 1995",David Ginola,"1,86m",104897,['France'],: Ablöse €2.85m,30,"Jan 25, 1967",Retired
Right Winger,right,"Jul 1, 2005",Lee Clark,"1,73m",3477,['England'],Fulham FC,24,"Oct 27, 1972",Retired
Second Striker,right,"Jul 16, 1993",Peter Beardsley,"1,73m",102030,['England'],: Ablöse €1.70m,36,"Jan 18, 1961",Retired
Centre-Forward,right,"Aug 1, 1995",Paul Brayson,"1,63m",224845,['England'],Newcastle United U18,19,"Sep 16, 1977",Without Club
Centre-Forward,right,"Jul 30, 1996",Alan Shearer,"1,83m",3110,['England'],Blackburn Rovers,26,"Aug 13, 1970",Retired
Centre-Forward,right,"Jul 6, 1995",Les Ferdinand,"1,80m",3645,"['England', 'St. Lucia']",: Ablöse €9.50m,30,"Dec 8, 1966",Retired
Centre-Forward,right,"Jan 1, 1996",Faustino Asprilla,"1,76m",102150,['Colombia'],: Ablöse €7.60m,27,"Nov 10, 1969",Retired
Centre-Forward,,"Sep 1, 1994",Paul Kitson,"1,80m",107813,['England'],: Ablöse €3.38m,26,"Jan 9, 1971",Retired
