position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Jul 1, 1995",Paul Heald,"1,88m",13790,['England'],Leyton Orient,28,"Sep 20, 1968",Retired
Goalkeeper,,"Jul 1, 1988",Neil Sullivan,"1,83m",4045,"['Scotland', 'England']",: Ablöse -,27,"Feb 24, 1970",Retired
Goalkeeper,right,"Jul 1, 1994",Brendan Murphy,"1,80m",103857,['Ireland'],Bradford City,21,"Aug 19, 1975",Retired
Centre-Back,,"Jul 1, 1994",Alan Reeves,,222303,['England'],Rochdale AFC,29,"Nov 19, 1967",Retired
Centre-Back,right,"Nov 1, 1994",Kenny Cunningham,"1,83m",3937,['Ireland'],: Ablöse €900k,26,"Jun 28, 1971",Retired
Centre-Back,right,"Jul 1, 1988",Dean Blackwell,,109501,['England'],Unknown,27,"Dec 5, 1969",Retired
Centre-Back,right,"Jul 1, 1991",Chris Perry,"1,75m",4051,['England'],: Ablöse -,24,"Apr 26, 1973",Retired
Centre-Back,,"May 1, 2001",Peter Fear,,109505,['England'],: Ablöse ?,23,"Sep 10, 1973",Retired
Left-Back,,"Jul 27, 1993",Alan Kimble,"1,73m",109508,['England'],Cambridge United,30,"Aug 6, 1966",Retired
Left-Back,left,"Jul 1, 1996",Ben Thatcher,"1,78m",3304,"['Wales', 'England']",: Ablöse €2.64m,21,"Nov 30, 1975",Retired
Right-Back,right,"Jul 1, 1996",Duncan Jupp,"1,83m",39702,['Scotland'],: Ablöse €240k,22,"Jan 25, 1975",Retired
Right-Back,right,"Aug 1, 1989",Brian McAllister,"1,80m",109510,['Scotland'],Napier City Rovers,26,"Nov 30, 1970",Retired
Defensive Midfield,right,"Sep 10, 1992",Vinnie Jones,"1,85m",136042,"['Wales', 'England']",: Ablöse €830k,32,"Jan 5, 1965",Retired
Defensive Midfield,right,"Jul 29, 1991",Neal Ardley,"1,75m",13985,['England'],: Ablöse -,24,"Sep 1, 1972",Retired
Central Midfield,right,"Jul 1, 1991",Stewart Castledine,"1,85m",109502,['England'],: Ablöse -,24,"Jan 22, 1973",Retired
Attacking Midfield,right,"Jan 1, 1995",Øyvind Leonhardsen,"1,77m",4071,['Norway'],: Ablöse €975k,26,"Aug 17, 1970",Retired
Attacking Midfield,,"Jul 1, 1991",Robbie Earle,"1,75m",109504,"['Jamaica', 'England']",: Ablöse ?,32,"Jan 27, 1965",Retired
Left Winger,,"Feb 21, 1991",Andy Clarke,"1,78m",109503,['England'],Barnet FC,29,"Jul 22, 1967",Retired
Second Striker,,"Jul 1, 1995",Jason Euell,"1,80m",3092,"['Jamaica', 'England']",: Ablöse -,20,"Feb 6, 1977",Retired
Centre-Forward,,"Jul 1, 1993",Gary Blissett,,6778,['England'],: Ablöse free transfer,33,"Jun 29, 1964",Retired
Centre-Forward,,"Oct 1, 1994",Efan Ekoku,"1,88m",102315,"['Nigeria', 'England']",: Ablöse €750k,30,"Jun 8, 1967",Retired
Centre-Forward,both,"Jul 24, 2003",Dean Holdsworth,"1,80m",13792,['England'],Rushden & Diamonds (- 2011),28,"Nov 8, 1968",Retired
Centre-Forward,right,"Mar 1, 1994",Marcus Gayle,"1,88m",3135,"['Jamaica', 'England']",: Ablöse €375k,26,"Sep 27, 1970",Retired
Centre-Forward,left,"Nov 9, 1994",Jon Goodman,"1,80m",109506,"['Ireland', 'England']",: Ablöse €650k,26,"Jun 2, 1971",Retired
Centre-Forward,,"Aug 18, 1994",Mick Harford,"1,88m",176806,['England'],Coventry City,38,"Feb 12, 1959",Retired
Centre-Forward,right,"Jul 1, 1996",Carl Cort,"1,93m",3093,"['Guyana', 'England']",: Ablöse -,19,"Nov 1, 1977",Retired
