position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 1984",Steve Ogrizovic,,109480,"['England', 'Serbia']",: Ablöse €108k,39,"Sep 12, 1957",Retired
Goalkeeper,,"Mar 2, 1995",John Filan,"1,88m",13516,['Australia'],Cambridge United,27,"Feb 8, 1970",Retired
Defender,,"Jul 1, 1998",Barry Prenderville,"1,78m",29884,['Ireland'],Coventry City U21,20,"Oct 16, 1976",Retired
Centre-Back,,"Dec 31, 1996",Oleksandr Yevtushok,"1,88m",88169,['Ukraine'],: Ablöse €1.20m,27,"Jan 11, 1970",Retired
Centre-Back,,"Jan 1, 1996",Liam Daish,"1,88m",222496,"['Ireland', 'England']",: Ablöse €1.80m,28,"Oct 23, 1968",Retired
Centre-Back,right,"Nov 1, 1995",Richard Shaw,"1,75m",10034,['England'],: Ablöse €1.50m,28,"Sep 11, 1968",Retired
Centre-Back,,"Jul 1, 1995",Paul Williams,"1,83m",3323,['England'],: Ablöse €1.14m,26,"Mar 26, 1971",Retired
Centre-Back,right,"Jan 1, 1997",Gary Breen,"1,85m",3874,"['Ireland', 'England']",: Ablöse €3.75m,23,"Dec 12, 1973",Retired
Centre-Back,right,"Jul 1, 2006",Colin Hawkins,"1,85m",46745,['Ireland'],Shelbourne FC,19,"Aug 17, 1977",Retired
Left-Back,left,"Mar 2, 1995",David Burrows,"1,78m",109481,['England'],: Ablöse €1.65m,28,"Oct 25, 1968",Retired
Left-Back,left,"Feb 21, 2005",Marcus Hall,"1,85m",13578,['England'],Stoke City,21,"Mar 24, 1976",Retired
Left-Back,,"Oct 31, 1995",Sam Shilton,"1,78m",16168,['England'],Plymouth Argyle,18,"Jul 21, 1978",Retired
Right-Back,right,"Aug 1, 1996",Régis Genaux,"1,80m",5891,['Belgium'],: Ablöse €1.05m,23,"Aug 31, 1973",---
Right-Back,right,"Aug 1, 1995",Paul Telfer,"1,75m",3362,['Scotland'],: Ablöse €1.65m,25,"Oct 21, 1971",Retired
Right-Back,right,"Mar 1, 1985",Brian Borrows,"1,78m",177179,['England'],: Ablöse ?,36,"Dec 20, 1960",Retired
Defensive Midfield,right,"Jul 1, 1998",John Eustace,"1,83m",13569,['England'],Coventry City U18,17,"Nov 3, 1979",Retired
Defensive Midfield,right,"Jul 1, 1997",Gavin Strachan,"1,78m",41027,['Scotland'],Coventry City U18,18,"Dec 23, 1978",Retired
Defensive Midfield,right,"Jul 1, 1992",Willie Boland,"1,75m",12684,['Ireland'],Coventry City U18,21,"Aug 6, 1975",Retired
Central Midfield,,,Scott Goodwin,"1,75m",231591,['England'],,18,"Sep 13, 1978",Retired
Central Midfield,,"Feb 16, 1995",Kevin Richardson,"1,75m",109495,['England'],: Ablöse €380k,34,"Dec 4, 1962",Retired
Central Midfield,both,"Jul 1, 2002",Gary McAllister,"1,86m",10032,['Scotland'],: Ablöse €500k,32,"Dec 25, 1964",Retired
Central Midfield,,"Aug 1, 1995",Lorcan Costello,"1,75m",229872,['Ireland'],Coventry City U18,20,"Nov 11, 1976",Retired
Right Midfield,right,"Mar 22, 1995",Gordon Strachan,"1,68m",116156,['Scotland'],: Ablöse free transfer,40,"Feb 9, 1957",Retired
Left Midfield,left,"Jul 1, 1995",John Salako,"1,75m",13423,"['England', 'Nigeria']",: Ablöse free transfer,28,"Feb 11, 1969",Retired
Attacking Midfield,right,"Jul 1, 1996",Michael O'Neill,"1,80m",21798,['Northern Ireland'],Hibernian FC,27,"Jul 5, 1969",Retired
Left Winger,right,"Jul 1, 1995",Isaías,"1,78m",176034,"['Brazil', 'Portugal']",: Ablöse €565k,33,"Nov 17, 1963",Retired
Right Winger,right,"Jul 1, 1994",Andrew Ducros,"1,68m",109483,['England'],Coventry City U18,19,"Sep 16, 1977",Retired
Right Winger,right,"Nov 1, 1996",Darren Huckerby,"1,78m",3136,['England'],Newcastle United,21,"Apr 23, 1976",Retired
Second Striker,right,"Jul 1, 1996",Eoin Jess,"1,78m",10009,['Scotland'],Aberdeen FC,26,"Dec 13, 1970",Retired
Centre-Forward,right,"Dec 16, 1995",Noel Whelan,"1,88m",3315,['England'],: Ablöse €3.00m,22,"Dec 30, 1974",Retired
Centre-Forward,right,"Sep 9, 1994",Dion Dublin,"1,88m",3763,['England'],: Ablöse €3.00m,28,"Apr 22, 1969",Retired
Centre-Forward,right,"Aug 16, 1991",Peter Ndlovu,"1,73m",13534,['Zimbabwe'],The Highlanders,24,"Feb 25, 1973",Retired
Centre-Forward,right,"Jul 1, 1996",Craig Faulconbridge,"1,85m",170409,['England'],Coventry City U18,19,"Apr 20, 1978",Retired
