position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Oct 26, 2001",Kevin Poole,"1,78m",16832,['England'],: Ablöse free transfer,40,"Jul 21, 1963",Retired
Goalkeeper,right,"Nov 1, 1997",Jussi Jääskeläinen,"1,91m",3692,['Finland'],: Ablöse €150k,29,"Apr 19, 1975",Retired
Goalkeeper,,,Jeremy Bon,,128954,['France'],,19,"Oct 21, 1984",Unknown
Goalkeeper,,"Jan 1, 2004",Donovan Ricketts,"1,93m",15544,['Jamaica'],Village United,27,"Jun 7, 1977",Retired
Centre-Back,right,"Aug 31, 2001",Bruno N'Gotty,"1,85m",3964,"['France', 'Cameroon']",: Ablöse €750k,33,"Jun 10, 1971",Retired
Centre-Back,right,"Jul 1, 2003",Florent Laville,"1,85m",3888,['France'],: Ablöse €750k,30,"Aug 7, 1973",Retired
Centre-Back,right,"Jul 1, 2002",Danny Livesey,"1,88m",10054,['England'],Bolton Wanderers U18,19,"Dec 31, 1984",Retired
Centre-Back,both,"Aug 29, 2003",Émerson Thome,"1,88m",3643,"['Brazil', 'Portugal']",Sunderland AFC,32,"Mar 30, 1972",Retired
Centre-Back,right,"Jul 1, 2003",Charlie Comyn-Platt,"1,88m",25382,['England'],Bolton Wanderers U18,18,"Oct 2, 1985",Retired
Centre-Back,right,"Jan 1, 2004",Steve Howey,"1,86m",3138,['England'],: Ablöse free transfer,32,"Oct 26, 1971",Retired
Left-Back,,"Jul 1, 2000",Anthony Barness,"1,78m",3288,['England'],Charlton Athletic,31,"Feb 25, 1973",Retired
Left-Back,right,"Jul 19, 2000",Simon Charlton,"1,73m",19846,['England'],: Ablöse free transfer,32,"Oct 25, 1971",Retired
Left-Back,,"Jul 1, 1998",Ricardo Gardner,,6264,['Jamaica'],Harbour View FC,25,"Sep 25, 1978",Retired
Left-Back,left,,Jason Talbot,"1,73m",25380,['England'],,18,"Sep 30, 1985",Retired
Right-Back,right,"Aug 1, 2003",Nicky Hunt,"1,91m",16835,['England'],Bolton Wanderers U23,20,"Sep 3, 1983",Retired
Right-Back,right,"Feb 2, 2004",Jon Otsemobor,"1,78m",3599,['England'],: Ablöse ?,21,"Mar 23, 1983",Retired
Defensive Midfield,right,"Jul 1, 2003",Iván Campo,"1,85m",3274,['Spain'],Real Madrid,30,"Feb 21, 1974",Retired
Right Midfield,right,"Jul 1, 2000",Per Frandsen,"1,78m",3735,['Denmark'],Blackburn Rovers,34,"Feb 6, 1970",Retired
Right Midfield,right,"Sep 11, 2003",Ibrahim Bá,"1,81m",5815,"['France', 'Senegal']",AC Milan,30,"Nov 12, 1973",Retired
Right Midfield,right,"Sep 1, 2003",Glen Little,"1,91m",9879,['England'],: Ablöse free transfer,28,"Oct 15, 1975",Retired
Right Midfield,right,"Aug 1, 2000",Cleveland Taylor,"1,74m",49544,"['Jamaica', 'England']",Bolton Wanderers U18,20,"Sep 9, 1983",Retired
Right Midfield,right,"Jul 1, 2003",Ricky Shakes,"1,78m",28939,"['Guyana', 'England']",Bolton Wanderers U18,19,"Jan 25, 1985",Retired
Attacking Midfield,right,"Jul 1, 1999",Kevin Nolan,"1,83m",3950,['England'],Bolton Wanderers U18,22,"Jun 24, 1982",Retired
Attacking Midfield,,"Feb 13, 2002",Youri Djorkaeff,,4,"['France', 'Armenia']",: Ablöse €500k,36,"Mar 9, 1968",Retired
Attacking Midfield,,"Jul 1, 2002",Jay-Jay Okocha,,3708,"['Nigeria', 'Türkiye']",: Ablöse free transfer,30,"Aug 14, 1973",Retired
Attacking Midfield,left,"Jul 1, 2001",Jeff Smith,"1,80m",3946,['England'],Bishop Auckland FC,24,"Jun 28, 1980",Retired
Right Winger,right,"Jul 1, 2003",Stelios Giannakopoulos,"1,72m",4254,['Greece'],: Ablöse free transfer,29,"Jul 12, 1974",Retired
Right Winger,right,"Jul 1, 2004",Ricardo Vaz Tê,"1,88m",9413,"['Portugal', 'Guinea-Bissau']",Bolton Wanderers U18,17,"Oct 1, 1986",Retired
Centre-Forward,right,"Jul 1, 2001",Henrik Pedersen,"1,85m",3947,['Denmark'],Silkeborg IF,29,"Jun 10, 1975",Retired
Centre-Forward,right,"Jul 1, 2003",Jardel,"1,88m",3625,"['Brazil', 'Portugal']",Sporting CP,30,"Sep 18, 1973",Retired
Centre-Forward,right,"Jul 23, 2003",Kevin Davies,"1,83m",4114,['England'],Southampton FC,27,"Mar 26, 1977",Retired
Centre-Forward,right,"Jul 1, 2002",Delroy Facey,"1,83m",3948,"['Grenada', 'England']",: Ablöse free transfer,24,"Apr 22, 1980",Retired
Centre-Forward,left,"Jan 1, 2004",Javi Moreno,"1,80m",7768,['Spain'],: Ablöse free transfer,29,"Sep 10, 1974",Retired
Centre-Forward,right,"Jan 1, 2004",Dwight Pezzarossi,"1,87m",51576,"['Guatemala', 'Italy']",CSD Comunicaciones,25,"Jan 4, 1979",Retired
