position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Jul 1, 2003",Thomas Sörensen,"1,96m",3473,['Denmark'],Sunderland AFC,28,"Jun 12, 1976",Retired
Goalkeeper,,"Jul 1, 2002",Stefan Postma,"2,01m",3714,['Netherlands'],: Ablöse €2.23m,27,"Oct 6, 1976",Retired
Goalkeeper,right,"Jul 1, 2001",Wayne Henderson,"1,86m",3718,['Ireland'],Cherry Orchard FC,20,"Sep 16, 1983",Retired
Centre-Back,right,"Jul 18, 2001",Olof Mellberg,"1,87m",3098,['Sweden'],Racing Santander,26,"Sep 3, 1977",Retired
Centre-Back,,"Jul 20, 2000",Alpay Özalan,,3504,['Türkiye'],: Ablöse €6.72m,31,"May 29, 1973",Retired
Centre-Back,both,"Jan 1, 2003",Liam Ridgewell,"1,88m",4070,['England'],: Ablöse -,19,"Jul 21, 1984",Retired
Centre-Back,right,"Jul 1, 2002",Ronny Johnsen,"1,90m",3578,['Norway'],Manchester United,35,"Jun 10, 1969",Retired
Right-Back,right,"Mar 9, 1999",Mark Delaney,"1,85m",3841,['Wales'],: Ablöse €375k,28,"May 13, 1976",Retired
Right-Back,right,"Jul 27, 2002",Ulises de la Cruz,"1,80m",3842,"['Ecuador', 'England']",Hibernian FC,30,"Feb 8, 1974",Retired
Defensive Midfield,left,"Jul 1, 1998",Jlloyd Samuel,"1,80m",4067,"['Trinidad and Tobago', 'England']",: Ablöse -,23,"Mar 29, 1981",---
Defensive Midfield,left,"Jul 1, 1998",Gareth Barry,"1,84m",3291,['England'],: Ablöse -,23,"Feb 23, 1981",Unknown
Defensive Midfield,,"Jul 1, 2002",Mark Kinsella,,4064,['Ireland'],Charlton Athletic,31,"Aug 12, 1972",Retired
Central Midfield,right,"Jul 1, 1994",Lee Hendrie,"1,68m",4069,['England'],: Ablöse -,27,"May 18, 1977",Retired
Central Midfield,left,"Jul 1, 2003",Gavin McCann,"1,80m",4136,['England'],Sunderland AFC,26,"Jan 10, 1978",Retired
Central Midfield,left,"Jul 1, 2000",Thomas Hitzlsperger,"1,84m",1573,['Germany'],: Ablöse free transfer,22,"Apr 5, 1982",Retired
Central Midfield,left,"Jul 1, 2002",Peter Whittingham,"1,77m",3762,['England'],: Ablöse -,19,"Sep 8, 1984",---
Central Midfield,right,"Jul 1, 2004",Steven Davis,"1,72m",28973,['Northern Ireland'],: Ablöse -,19,"Jan 1, 1985",Retired
Right Midfield,right,"Jan 1, 2004",Nolberto Solano,"1,76m",3460,['Peru'],Newcastle United,29,"Dec 12, 1974",Retired
Left Midfield,right,"Jul 1, 2001",Hassan Kachloul,"1,86m",4066,['Morocco'],Southampton FC,31,"Feb 19, 1973",Retired
Attacking Midfield,,"Jul 1, 2001",Mustapha Hadji,,3840,"['Morocco', 'France']",Coventry City,32,"Nov 16, 1971",Retired
Centre-Forward,right,"Nov 5, 1998",Dion Dublin,"1,88m",3763,['England'],Coventry City,35,"Apr 22, 1969",Retired
Centre-Forward,right,"Jul 1, 1998",Darius Vassell,"1,71m",3236,"['England', 'Jamaica']",: Ablöse -,24,"Jun 13, 1980",Retired
Centre-Forward,,"Jul 1, 2002",Marcus Allbäck,,3267,['Sweden'],: Ablöse €3.00m,30,"Jul 5, 1973",Retired
Centre-Forward,right,"Mar 27, 2002",Peter Crouch,"2,01m",4072,"['England', 'Ireland']",: Ablöse €7.50m,23,"Jan 30, 1981",Retired
Centre-Forward,both,"Jan 1, 2001",Juan Pablo Ángel,"1,85m",3278,['Colombia'],: Ablöse €14.40m,28,"Oct 24, 1975",Retired
Centre-Forward,right,"Jul 1, 2002",Stefan Moore,"1,78m",4076,['England'],: Ablöse -,20,"Sep 28, 1983",Retired
Centre-Forward,,"Jul 1, 2003",Luke Moore,"1,80m",4075,"['England', 'Jamaica']",: Ablöse -,18,"Feb 13, 1986",Retired
